Frequency,S11,S21,S12,S22
953000000.0,(-41.6016102199384+18.0878242074761j),(-0.0261981174622887-35.4184790544083j),(-0.0174219727714893-35.4274857235847j),(-54.2558049966653+73.4204534423195j)
954700000.0,(-46.0350142585768-4.50345830824538j),(-0.0173076670974196-35.4940119201991j),(-0.00781356941998559-35.4749768538771j),(-49.0496122310323+103.84150009363j)
956400000.0,(-41.5744252044349-4.44179680587028j),(-0.0374915379518622-35.5222138793696j),(-0.0197892278455562-35.6023171296319j),(-48.1872391493365+107.097059743763j)
958100000.0,(-42.6054875693989-3.2914279009073j),(-0.029075114833071-35.6658388393786j),(-0.014103958364969-35.6676788236139j),(-53.8317754207816+83.2235658874999j)
959800000.0,(-42.4332629350363+17.3032356580234j),(-0.0309960918215788-35.5949564375144j),(-0.0160450594421306-35.7002176157462j),(-50.1478962508043+106.340210104606j)
961500000.0,(-41.8903054407621+2.81308070613271j),(-0.0232470131642912-35.8271695009114j),(0.000378569155820958-35.6822985646654j),(-51.2788588662621+83.1698542197298j)
963200000.0,(-42.7622250948983+2.12280276641422j),(-0.00473727609065423-35.7601918742067j),(-0.021401648926566-35.8438760000814j),(-48.2733969327814+99.9798245055716j)
964900000.0,(-43.1136671598736-4.88910215639548j),(-0.0127807641712724-35.8118536657403j),(-0.00675595507465499-35.7727520754626j),(-50.3770973410576+114.57714283313j)
966600000.0,(-44.7645576407062-12.6746571536974j),(-0.0175760816061204-35.9332129343388j),(-0.0104823751710001-35.9716371257388j),(-48.1742571079672+107.955254175833j)
968300000.0,(-41.853140789004-4.69980309667378j),(-0.0247435417955358-35.9428416281787j),(-0.000695814078418026-36.0189162756641j),(-47.5245893252256+94.8922685133188j)
970000000.0,(-45.5858720347446+8.80817716580988j),(-0.0126998115785766-36.0279904112975j),(-0.0130596816634421-36.0309519397356j),(-52.3277932137161+95.6456271572171j)
971700000.0,(-42.9387436088347+3.1597472464929j),(-0.0158048308911122-36.166947200867j),(-0.0210937007180041-36.1387985238834j),(-49.4160522812997+80.9200465171731j)
973400000.0,(-43.5722785994469-4.30849028297886j),(-0.0134087345818919-36.1333554229301j),(-0.0138821061904557-36.2722406945191j),(-47.2345356198476+107.70415827834j)
975100000.0,(-43.3114123517559-4.62781021103006j),(-0.0206047464139267-36.2793512331064j),(-0.0178036547211345-36.227817492122j),(-49.2477729978525+112.474853442044j)
976800000.0,(-43.380516423551+4.52244880874629j),(-0.0350611779059592-36.2937592062633j),(-0.0118854359379258-36.3469024875555j),(-48.8734672884289+97.1117077028308j)
978500000.0,(-41.6755633313764+16.5601799832423j),(-0.0190802500750495-36.3568678230984j),(-0.0120195647654497-36.3007837999927j),(-49.2100804821031+91.7119936933456j)
980200000.0,(-42.0067425352382-8.42224722383384j),(-0.0170234468368572-36.4554339678809j),(-0.0119407615165934-36.5444741421783j),(-47.3536394521488+108.490621617545j)
981900000.0,(-41.9083771399513+6.16541603456998j),(-0.0284868986579331-36.4654214224609j),(-0.0181744897511733-36.4789348232729j),(-50.507263646675+84.7380612234615j)
983600000.0,(-41.3725768879148+7.72396673062657j),(-0.0161026012589435-36.6479186488267j),(-0.00586825342212606-36.6215361000712j),(-51.172736679709+111.507499771657j)
985300000.0,(-41.7936329969686-3.17554109182317j),(-0.0370282270936718-36.6024997525186j),(-0.00912958959727701-36.6745201307798j),(-46.4049266821213+106.241861295442j)
987000000.0,(-41.3440923273819+1.35627422209113j),(-0.0205513105086133-36.5425173586193j),(0.00538968265117318-36.7482238136961j),(-48.8898190069525+121.825308916636j)
988700000.0,(-42.3369519503676-8.05330266183342j),(-0.0157430083127651-36.8518533368676j),(-0.00269845899112804-36.8036517593418j),(-52.0361260244733+83.588033466955j)
990400000.0,(-43.3010975621166-4.39471538075584j),(-0.0110846924025198-36.8692448173405j),(-0.00437305220128579-36.7866198155702j),(-50.2574445072691+132.774022505613j)
992100000.0,(-41.6031484841523+6.99950900684565j),(-0.0228808237901844-36.8074541704834j),(-0.0127050875689889-36.8477467172641j),(-47.240282533265+115.52784406163j)
993800000.0,(-42.7655470882183-9.29396583207871j),(-0.0115156263222915-36.9013874978557j),(-0.0125976909487449-36.9247255096368j),(-51.4727112292488+126.657174922261j)
995500000.0,(-41.3420628781547-0.126305351360337j),(-0.0397691629484241-36.8916986522092j),(-0.00492901273484453-36.9757758851337j),(-48.7906382615541+102.684084324489j)
997200000.0,(-42.1128340191157-1.43482150156951j),(-0.0200693041136929-36.8755679614171j),(-0.0224596396289369-37.1046352796164j),(-51.3542315146287+119.853493320112j)
998900000.0,(-41.884775498101-4.59118104658435j),(-0.0229355577458579-37.06157085987j),(0.0114130041082736-37.1860040466947j),(-51.7152167656602+116.67168958466j)
1000600000.0,(-42.7394536441205+3.03953166466053j),(-0.00916956816097823-37.2052944882284j),(-0.00309928916198598-37.1953927373976j),(-48.2119378660701+115.627857324831j)
1002300000.0,(-43.4969326682989+7.66736020140606j),(-0.0242342092136286-37.1177448338854j),(-0.00167494325696576-37.177849960862j),(-48.3640240573883+129.015973425983j)
1004000000.0,(-42.2823389586565+5.01020947637357j),(-0.0201935011433502-37.3279812645537j),(-0.000307095456398309-37.368675682169j),(-47.6787268800658+134.665772104344j)
1005700000.0,(-41.4136717021432+2.69434943095498j),(-0.0240126908040475-37.3152175230833j),(-0.0205652634486837-37.3209708802763j),(-49.00135412279+117.828754608291j)
1007400000.0,(-43.9323566498352+2.0127470463343j),(-0.0413707016806759-37.4702964066913j),(-0.0189023784417561-37.4635400526979j),(-50.6290565721772+93.5920218055034j)
1009100000.0,(-41.5729618673795+1.66052236488705j),(-0.022490078341943-37.3554390243486j),(-0.0056904024501475-37.4688943543428j),(-50.2530386260185+115.853253229465j)
1010800000.0,(-43.4567968495804-4.39958632739013j),(-0.0223771429511498-37.6021498831645j),(-0.0146514478569721-37.5875530527088j),(-50.6132896804349+123.909866643221j)
1012500000.0,(-43.4936955116303-0.6872108078531j),(-0.0193279779354263-37.6149032768068j),(-0.0157111397583667-37.6279657273247j),(-52.6651597356921+133.055472582759j)
1014200000.0,(-41.4229886005086-6.84737429619494j),(-0.0207950121153707-37.8241641990375j),(-0.00570939507302747-37.7366656258314j),(-47.3105172377187+112.406913244527j)
1015900000.0,(-43.4591099811491-4.96094536061029j),(-0.0259718081785266-37.6967484538504j),(-0.00763221557618015-37.8411420386741j),(-48.9152240675645+118.8486998797j)
1017600000.0,(-43.8508471666172-9.62769470577415j),(-0.0190954863974916-37.7449489977737j),(-0.0181312589066156-37.8066122175813j),(-49.3325977248988+132.884248316487j)
1019300000.0,(-42.5282923451578+2.45525254562453j),(-0.00643990030315861-37.7938334568795j),(-0.0209440870097811-37.8964137225995j),(-47.4917627780976+93.5000011982115j)
1021000000.0,(-42.7792805239421+1.09691848364192j),(-0.0128729701522979-37.9694975156718j),(-0.0128360728088609-38.024752674128j),(-46.8688988203577+129.591562452939j)
1022700000.0,(-42.3174671874029-3.39532836145727j),(-0.0229813359683123-37.9289970599994j),(-0.0161969642565522-38.0292769171094j),(-47.4210805810639+133.286112131941j)
1024400000.0,(-43.4982324541513+1.53682873608951j),(-0.0304927544508797-38.1193992824497j),(-0.0285858572947261-38.1133659705041j),(-47.6572625617424+99.1598227808976j)
1026100000.0,(-43.6723355382736-3.11957826429084j),(-0.0286980845447583-38.1454135362784j),(-0.00370586678572974-38.1866285214345j),(-51.4792885303508+117.903482350046j)
1027800000.0,(-43.1569797530085+0.484618168645437j),(-0.0233897442470068-38.2316897754928j),(-0.00066255998432285-38.295717046984j),(-48.6641017817602+141.558408785172j)
1029500000.0,(-42.9902236692532-14.2388193582367j),(-0.0297739743425238-38.2725322537164j),(-0.0135802218646704-38.3363974667918j),(-44.3143386301082+135.04754305628j)
1031200000.0,(-45.9505384570498-14.8663990927039j),(-0.0103307344560507-38.3380435578484j),(-0.00231130121109227-38.339673062506j),(-48.9388577518722+126.952405576723j)
1032900000.0,(-46.385525597813+1.1639500823297j),(-0.0137199499107591-38.4103721748042j),(-0.0112330644532644-38.4326448860216j),(-46.3031459655692+123.157857491617j)
1034600000.0,(-41.2765090418685+0.0743348024123846j),(-0.0343397338542483-38.5219240876887j),(-0.013735372232755-38.3639527319748j),(-53.2574888995282+146.06285198462j)
1036300000.0,(-45.2962076806878-18.3459595299774j),(-0.0235155992761654-38.4995520148235j),(-0.028694526798852-38.5441941436363j),(-49.4120382911717+128.462545405489j)
1038000000.0,(-44.5271738599377+3.03030512415873j),(-0.0322305051056731-38.5353501506802j),(-0.0251961818279508-38.5315551069741j),(-46.5777537086086+127.016028715493j)
1039700000.0,(-42.0532966651247-2.59020395610808j),(-0.0217916971164251-38.621260191588j),(-0.0194125499285225-38.6066817404689j),(-56.6768709956669+153.557752810239j)
1041400000.0,(-42.6032311897071-1.49781450938601j),(-0.0313872003302657-38.6781830602104j),(-0.0114294131176022-38.7286002070062j),(-49.9259002144669+113.882460411164j)
1043100000.0,(-42.9641802222668-6.94099854623026j),(-0.0349640470922514-38.8582345004514j),(-0.0170254992446013-38.7867890255536j),(-52.8199918018477+120.318052288191j)
1044800000.0,(-44.5078748486782-7.91980887320235j),(-0.0145725390335146-38.8185926518227j),(-0.0180949071797367-38.7612088014821j),(-45.3451192767125+117.128412369121j)
1046500000.0,(-41.9248748269876-3.80826421541903j),(-0.0221254325330129-38.9223729211875j),(0.00561369914242445-38.97340298057j),(-46.9445768578223+153.412066658757j)
1048200000.0,(-43.3941488654371-8.07524308487598j),(-0.0121216797611685-38.8989167574221j),(-0.00804947820993393-38.958440911643j),(-54.1889797582775+145.197496359043j)
1049900000.0,(-42.9122110977186-8.11744782129327j),(-0.0224981134896604-38.898246376745j),(-0.0164681996456838-38.9451287697183j),(-49.6383917795576+142.876434453322j)
1051600000.0,(-42.8934646100439-12.1668988465149j),(-0.00430283704177566-39.0892270962715j),(-0.00973703654339382-39.1171465092641j),(-46.6468628316895+156.242187657394j)
1053300000.0,(-43.9256415085601-5.93520648555407j),(-0.0311006268441263-39.204104271548j),(-0.00528127601990507-39.0620205729893j),(-47.2184873694958+108.731617134593j)
1055000000.0,(-41.8737391085307-2.57111660332271j),(-0.036928094458129-39.1800425492968j),(-0.00466952130420497-39.1304595418635j),(-46.6616293282226+137.667565540387j)
1056700000.0,(-42.8192702521027-15.1978660173455j),(-0.0204918998677761-39.2798905865963j),(-0.0405597329513026-39.3029503280185j),(-49.0331580471974+125.377234850217j)
1058400000.0,(-43.1215247808373-1.31074945993424j),(-0.0480159719522392-39.4089611980699j),(-0.0173004782702478-39.3257136385851j),(-47.5421922108161+104.900251337162j)
1060100000.0,(-44.9344826371923-9.40614983429478j),(-0.0123385607771981-39.4245188760692j),(-0.0091182042456618-39.3670199019504j),(-48.1869580948015+119.23306728776j)
1061800000.0,(-43.7010537279922+0.153995556776615j),(-0.00952099881243351-39.5520726629302j),(-0.0172968241531493-39.4835707908847j),(-45.5739468716514+127.959605971215j)
1063500000.0,(-41.2401646174833+2.98346779069727j),(-0.0419704116497837-39.4929160064658j),(-0.0106994320229988-39.5950997003666j),(-44.9443916653458+138.345538874461j)
1065200000.0,(-43.1012811825149+1.12593485740377j),(-0.0315480177447518-39.6926422766496j),(-0.00649591115573264-39.5371520273099j),(-50.5825890287628+126.244445826547j)
1066900000.0,(-43.7489306823469-13.3854351823957j),(-0.0101949742071251-39.6646547737746j),(-0.016548131491029-39.6163557334472j),(-50.0271438662992+85.9613486398948j)
1068600000.0,(-41.77498064357-5.085400924424j),(-0.0160862767820607-39.709785106024j),(-0.00591970747829602-39.6732532037331j),(-46.7063241628095+136.183798233897j)
1070300000.0,(-43.1305154358393-12.1475382204049j),(-0.00978685954820962-39.7998192873663j),(-0.0102178243203906-39.7964566320657j),(-46.8625055576439+121.862059294903j)
1072000000.0,(-43.76741493586-17.7772057631222j),(-0.0219655172560685-39.6374004994227j),(-0.0139749225757647-39.8420026433797j),(-45.9913078504346+134.250976405029j)
1073700000.0,(-41.5856103178458-9.12312630481442j),(-0.0198244664761185-39.914431007251j),(-0.0120456215489242-39.8565141186753j),(-47.9062268287635+116.108019266983j)
1075400000.0,(-41.829979486658-12.8926790400594j),(-0.00189264685908288-40.0355060247292j),(-0.0192294643024482-39.9487126374898j),(-56.0469026013016+142.816836311982j)
1077100000.0,(-42.6343107223991-4.60419943964241j),(-0.0197227258156768-40.0084587344141j),(-0.0107418527799286-40.0702466671607j),(-51.1720905916503+114.895137208294j)
1078800000.0,(-43.7063437327311-10.8601897357518j),(-0.0246555577981759-40.1548747098687j),(-0.0121150505404425-40.2282856047218j),(-48.6794788548031+108.011090411332j)
