Frequency,S11,S21,S12,S22
1427300000.0,(-10.4481852656546+142.457588661197j),(-0.498624812232714-95.4106931449169j),(-0.504037174908404-95.3003868905622j),(-10.2014281501839-151.901907132533j)
1429000000.0,(-10.5028709561147+142.268706568022j),(-0.510532501356202-95.5096125017062j),(-0.48624864257899-95.4836851545199j),(-10.2160543347163-152.036891716225j)
1430700000.0,(-10.5702710125449+142.275248666924j),(-0.512611176260922-95.573372517441j),(-0.494951856260367-95.5170365021309j),(-10.293798465143-152.278895258529j)
1432400000.0,(-10.5368979488811+141.904819654393j),(-0.485121434994598-95.73944177015j),(-0.485970992943969-95.6086700906551j),(-10.2768889999368-152.43766104604j)
1434100000.0,(-10.5355607971816+141.601347502359j),(-0.489204182973147-95.7577449888199j),(-0.48397890560471-95.7148470998466j),(-10.2938390612691-152.400224210843j)
1435800000.0,(-10.5413576782982+141.507516811328j),(-0.482591015288166-95.917797264128j),(-0.498747836977299-95.9021673387903j),(-10.3467130078747-152.564281133194j)
1437500000.0,(-10.5189385193087+141.304028093053j),(-0.474886976604387-96.0122667760699j),(-0.483292357203122-95.9293641985929j),(-10.3327126833682-152.609048468088j)
1439200000.0,(-10.5996909651142+141.192950056255j),(-0.4845428261863-95.9872862112125j),(-0.462832042919202-96.1354250678584j),(-10.3299430252763-152.526343658214j)
1440900000.0,(-10.5706888531693+141.287547528506j),(-0.484818297105387-96.162393721347j),(-0.48812530399469-96.2344218939655j),(-10.3481091664718-152.690824425057j)
1442600000.0,(-10.6109617089775+141.005347165456j),(-0.4972851866666-96.3965950630068j),(-0.476875933431431-96.3756447416986j),(-10.393809910583-153.069227651271j)
1444300000.0,(-10.6624543195568+141.133730281709j),(-0.493697099535468-96.4521468432405j),(-0.485814717692438-96.4620915359114j),(-10.3913477584831-153.07067507014j)
1446000000.0,(-10.6651946391538+141.063516349722j),(-0.478530466045335-96.5865746500093j),(-0.483868237195398-96.7145937203743j),(-10.4525871898396-153.150510059695j)
1447700000.0,(-10.6742408017025+140.859528517315j),(-0.477800548709487-96.6379011441934j),(-0.473449975771919-96.6191415077026j),(-10.4514019643392-153.304979569862j)
1449400000.0,(-10.6881413091232+140.550271357781j),(-0.489889799593539-96.8758421990608j),(-0.469052149203423-96.821214889259j),(-10.5188630157994-153.200097518984j)
1451100000.0,(-10.7471306441323+140.284182589013j),(-0.473505215297571-96.9063881091928j),(-0.474425163068473-96.8829060069108j),(-10.5078775530432-153.242402076338j)
1452800000.0,(-10.702743535092+140.727191617958j),(-0.480938252356905-97.0058137318282j),(-0.476400407905306-97.0537298465161j),(-10.5232828412591-153.485705691227j)
1454500000.0,(-10.7076381763807+140.102119060674j),(-0.468874455975749-97.16288724848j),(-0.458901370954393-97.190783987894j),(-10.5261447505735-153.440342858298j)
1456200000.0,(-10.7480612155354+140.109010160021j),(-0.48122822818384-97.2264147779822j),(-0.449722877739424-97.2322454912417j),(-10.5623237595869-153.457026285715j)
1457900000.0,(-10.8065415180955+139.914252961943j),(-0.449627209270527-97.3241049581782j),(-0.461124211848153-97.3579982778208j),(-10.5936576170741-153.78283166726j)
1459600000.0,(-10.8257662769719+139.883617677376j),(-0.454710598336392-97.4458115272178j),(-0.468374895237634-97.4096842119221j),(-10.5636602423789-153.586568848218j)
1461300000.0,(-10.8423884081539+139.672337512413j),(-0.46935801220181-97.6930498855428j),(-0.442521656107825-97.6566149629364j),(-10.6294598917627-153.65520485951j)
1463000000.0,(-10.8212765262145+139.560096849048j),(-0.443304941894952-97.6641979797111j),(-0.436294197198804-97.6763323725422j),(-10.6099110355384-153.789466843681j)
1464700000.0,(-10.8892687295433+139.516461323779j),(-0.446842595521793-97.8768073952275j),(-0.449300495317382-97.8228997416472j),(-10.6401048061822-154.05180701757j)
1466400000.0,(-10.8609703460703+139.534972576306j),(-0.452098414911023-97.9822856486257j),(-0.447513427762909-97.9401571076981j),(-10.6540336669954-153.958580717041j)
1468100000.0,(-10.8970279804863+139.117670438245j),(-0.454621862431527-98.1375815725718j),(-0.445087865768317-98.0592989746244j),(-10.6856859384099-154.130643745278j)
1469800000.0,(-10.9065876128322+139.126012988639j),(-0.439703273226337-98.0794624047422j),(-0.443537402386145-98.2150071162859j),(-10.7406711588168-154.235347241782j)
