Frequency,S11,S21,S12,S22
2246000000.0,(-0.137322224353755+21.5053136042381j),(-36.9809374846401-5.28091392597606j),(-37.1986612232377-4.72368876834486j),(-0.0350063622798312+159.497093914332j)
2248000000.0,(-0.136760712230709+21.1760133797846j),(-37.0348114737666-5.47452329075364j),(-37.3805357265585-4.99742624695182j),(-0.0545204908183434+159.533393126332j)
2250000000.0,(-0.150973691506759+21.0564233408099j),(-37.4207188442223-5.67981438957028j),(-37.4790520848182-4.34835876290823j),(-0.0411240119233291+159.324425927961j)
2252000000.0,(-0.148030363250342+20.935439301928j),(-37.290058801881-4.68528379216079j),(-37.2218790621309-5.69265918926758j),(-0.0508194414706995+159.498889660542j)
2254000000.0,(-0.144168412688552+20.7467840274029j),(-36.985899093469-5.61458988140811j),(-37.3401325378977-4.79530335341099j),(-0.0453821833023219+159.38893720253j)
2256000000.0,(-0.142225510770899+20.5581663009595j),(-36.9948645842912-6.45056944829132j),(-37.1302234121627-5.25037903217149j),(-0.064684031698553+159.43203196769j)
2258000000.0,(-0.139998855466862+20.4803854215438j),(-37.068392259092-6.37497162472642j),(-37.0227232904891-5.25307934767109j),(-0.0390118956615023+159.340171088136j)
2260000000.0,(-0.146964922713085+20.2947791814595j),(-37.2427271531537-6.39526644760089j),(-37.2660442108178-5.70438720608081j),(-0.0390077786385189+159.312229761928j)
2262000000.0,(-0.142844697099489+20.1500939941237j),(-37.1743412196412-4.60317306926204j),(-37.0696040476438-5.24878430156396j),(-0.0541265306701434+159.402235015106j)
2264000000.0,(-0.163754216586226+19.9394309477689j),(-37.1054650079319-6.00901833686651j),(-37.0838526669306-6.30730452311546j),(-0.0543673783392478+159.329351211582j)
2266000000.0,(-0.139301034271952+19.7660805102353j),(-37.1028032438093-7.43092077334743j),(-37.0653578079847-5.52815460439281j),(-0.0552068853852666+159.311463218391j)
2268000000.0,(-0.139579834814864+19.5486295501364j),(-36.9763258875723-6.06477837846756j),(-36.9759699833509-5.37931523507967j),(-0.0516279127350186+159.266056325337j)
2270000000.0,(-0.149972504473759+19.4167055533328j),(-37.0000918012962-4.83981453476688j),(-37.0946245069742-6.71456154891679j),(-0.0486613116875984+159.273657845292j)
2272000000.0,(-0.127630189744142+19.3280675839676j),(-37.1654323497157-5.7222308699643j),(-37.1696017468214-5.5599263718029j),(-0.0420616707126882+159.271601238523j)
2274000000.0,(-0.153215651315108+19.1201112866351j),(-37.1282923052345-6.18656953355357j),(-37.1008281592342-6.89869506697278j),(-0.0578588156754951+159.19056560763j)
2276000000.0,(-0.15289110056614+18.9583758660992j),(-36.9740697925352-6.28857843692464j),(-37.2400087545292-6.95944387811045j),(-0.0413863576830778+159.182405739783j)
2278000000.0,(-0.15492571683961+18.8213673870807j),(-37.007556731753-4.72587867702734j),(-37.0489305570608-5.62595316147178j),(-0.0385868259192413+159.18364475863j)
2280000000.0,(-0.151296339842314+18.6683879636106j),(-36.8816106182274-6.46802745850372j),(-36.9482999224666-6.96476872493939j),(-0.0466468911477853+159.079629088998j)
2282000000.0,(-0.145175694741601+18.4288037717792j),(-36.9080782851603-6.89551338317089j),(-36.9617326455309-5.14336038389466j),(-0.0495205830988128+159.122780824689j)
2284000000.0,(-0.154032763181406+18.4241329045924j),(-37.1223344274738-6.79514764246191j),(-37.1026646159092-7.52424140306496j),(-0.0549643527072651+159.060876716224j)
2286000000.0,(-0.128775540713686+18.1754232918443j),(-36.9162612601393-6.36774967132452j),(-37.115030281513-5.54984369965709j),(-0.0575664398515787+159.125371757262j)
2288000000.0,(-0.149002288273493+18.0527474997402j),(-36.7838140650441-7.55760312682623j),(-36.903607382349-5.46571299351032j),(-0.0605740130514058+159.155318183314j)
2290000000.0,(-0.139542221474424+17.8135101208602j),(-36.8857383759821-6.1107567994235j),(-36.9863692261198-5.99787442988165j),(-0.0528157215738906+159.043541541112j)
2292000000.0,(-0.162466305368043+17.6690938399602j),(-37.0704439838259-6.12210594753532j),(-37.0361186759888-6.15420592669311j),(-0.0597764278317999+159.169505977421j)
2294000000.0,(-0.149337724263898+17.4681147144716j),(-36.8350056548796-6.22344405432096j),(-36.988471694064-7.08212069458326j),(-0.0454758312808412+158.980191671192j)
2296000000.0,(-0.128864595060228+17.3599316626091j),(-37.1420723001706-6.523118640435j),(-36.7935459586469-6.07654820108159j),(-0.0619925436146512+158.981556514467j)
2298000000.0,(-0.14181009950945+17.1220747339252j),(-36.8281753382467-7.41255983213766j),(-37.0699771553959-5.36943698111553j),(-0.0404694067916669+158.96759215656j)
2300000000.0,(-0.147646477472706+17.2103089037381j),(-36.8739677567297-6.51697302789753j),(-37.0000098856734-6.26213825523505j),(-0.0510411425369785+159.040497806024j)
2302000000.0,(-0.148323836027538+16.8473760504601j),(-36.9241342104871-6.39043863199488j),(-36.8496787166962-7.28118296448257j),(-0.0503037003233108+159.024040791593j)
2304000000.0,(-0.163229107495425+16.7667465034699j),(-36.9569500004941-5.19229697861373j),(-36.7176911842444-7.98019301119415j),(-0.0551939142742349+158.906551813507j)
2306000000.0,(-0.158774444718286+16.548323361434j),(-36.9024009301125-7.33099855530123j),(-37.1201233973799-7.58555681229885j),(-0.0450446129790728+158.935548333855j)
2308000000.0,(-0.146948176449393+16.4000787943947j),(-36.7101359647654-7.81509886907765j),(-36.8867125658145-7.35389859107768j),(-0.0469047595356082+158.942090412925j)
2310000000.0,(-0.157755435588742+16.2185910172768j),(-37.0830226956885-6.62739211919975j),(-36.9487558633303-6.7916023277155j),(-0.0504752828456005+158.90959647552j)
2312000000.0,(-0.137831893645751+16.0928601801515j),(-36.9490162003811-6.85470364093952j),(-36.9215628525584-7.95409215661646j),(-0.0529623940589003+158.858048104885j)
2314000000.0,(-0.139042589016258+15.841655698708j),(-36.7184574248791-8.20776364028877j),(-36.9992319824939-7.04003568269995j),(-0.050237183309396+158.838397332755j)
2316000000.0,(-0.169153982288081+15.7027909270302j),(-36.9067185757592-8.79901989241136j),(-37.1087699994465-8.25476602949854j),(-0.0586839680091154+158.817639768388j)
2318000000.0,(-0.12097656959813+15.5681622766996j),(-36.8715868756-7.00402828200192j),(-36.8567107962523-7.9877060933582j),(-0.0354800922245317+158.91742932483j)
2320000000.0,(-0.139892531224522+15.5005137685924j),(-36.8130590567579-8.43436876468475j),(-37.0248813849361-8.42248720405789j),(-0.0372426429854523+158.857443298035j)
2322000000.0,(-0.146332621022955+15.2464358071222j),(-36.8914500653324-8.6339815260872j),(-36.9538672963945-8.64420000720762j),(-0.0571083215506908+158.845142386984j)
2324000000.0,(-0.116699303487025+15.0569400865792j),(-36.7733945677738-10.0156013021997j),(-36.8281439621604-7.5415292235955j),(-0.0577439868527723+158.723349374618j)
2326000000.0,(-0.139082998168375+14.9269379061687j),(-36.4656936859753-8.87574665835091j),(-36.909434953418-6.91091935243018j),(-0.044885185239556+158.82961724224j)
2328000000.0,(-0.146349084416775+14.8492216550254j),(-36.9107126081811-7.3877048437979j),(-36.7448784229705-8.06361537205773j),(-0.0414356062175253+158.697107954446j)
2330000000.0,(-0.148315412919427+14.674581807051j),(-36.5188673641462-8.5572341973944j),(-36.7425300779854-8.85970407808164j),(-0.0438284411529915+158.714785543841j)
