Frequency,S11,S21,S12,S22
561280000.0,(-9.24537132125049+177.89096042828j),(-0.619783946550869-109.294362061894j),(-0.645142765933246-108.9607264504j),(-9.26460720673808+143.986901623735j)
561920000.0,(-9.24530850737033+177.646577177657j),(-0.607562238695969-109.24193011679j),(-0.639786809741985-109.354808139113j),(-9.34909405370069+144.847540486505j)
562560000.0,(-9.16974529689942+177.275085285303j),(-0.613868024434338-109.264222715208j),(-0.61156957400672-109.25775979222j),(-9.28841930975361+143.918829551189j)
563200000.0,(-9.14200269264482+177.537571828999j),(-0.594582596554814-109.466856828061j),(-0.621536642876524-109.577923749519j),(-9.22728193885943+144.3428538576j)
563840000.0,(-9.2011267994521+177.493929367263j),(-0.62938489836563-109.68703724788j),(-0.641445655674247-109.651683113978j),(-9.29371437737558+143.991901755009j)
564480000.0,(-9.16237758317653+177.39187165081j),(-0.611137849107274-109.738744845335j),(-0.612374690014607-109.689288825744j),(-9.30233243902513+143.443633043556j)
565120000.0,(-9.22469765082624+176.621589618216j),(-0.645530744385495-109.815443299047j),(-0.625334631710485-109.926755425637j),(-9.32285746250868+143.71877530373j)
565760000.0,(-9.13665645816805+177.287363582137j),(-0.64230361367033-110.072306113272j),(-0.633783670180742-110.051896615302j),(-9.26958332917374+143.432061701761j)
566400000.0,(-9.15659934964853+176.859396822489j),(-0.637138185480092-110.094917104298j),(-0.637036638375108-110.046229163837j),(-9.27327666461439+143.056993608042j)
567040000.0,(-9.18333860547059+176.801789631446j),(-0.623863321427478-110.193098721291j),(-0.634369142061821-110.308249660365j),(-9.27117113467497+143.235518618895j)
567680000.0,(-9.15549157364017+176.69892782916j),(-0.64862419962864-110.293982635271j),(-0.632519064436808-110.383111695257j),(-9.25777697496801+142.943469746216j)
568320000.0,(-9.10389124555998+176.322657954047j),(-0.635727550659855-110.372290938913j),(-0.611764311878609-110.548582028369j),(-9.30030774359389+142.905579813799j)
568960000.0,(-9.10997596325456+176.334253622993j),(-0.649470249485156-110.731652325872j),(-0.636777700250932-110.724282167657j),(-9.2620391375976+142.69933108653j)
569600000.0,(-9.16131191916792+176.12728194309j),(-0.637474926187199-110.810420932432j),(-0.642532221098325-110.693572060797j),(-9.20483286110333+142.824690319292j)
570240000.0,(-9.09641526892644+176.027905964544j),(-0.64551364368517-110.663733790532j),(-0.63042098713231-110.709551238102j),(-9.23443100663059+142.213739829709j)
570880000.0,(-9.13151336131368+176.270358420304j),(-0.646027938349967-111.129400197593j),(-0.625919061387511-110.866599294053j),(-9.25477407821888+141.979869002458j)
571520000.0,(-9.05786466716759+175.87056276326j),(-0.677840907096041-111.003189261674j),(-0.624395787857817-111.148240075038j),(-9.3572361407713+142.742654460366j)
572160000.0,(-9.11785247978605+176.141799224244j),(-0.62961976997306-111.273942908813j),(-0.632878188605188-111.136771944525j),(-9.19844362878499+141.779218880119j)
572800000.0,(-9.14487160656062+176.077524159301j),(-0.63762120629167-111.415899841049j),(-0.628334682358135-111.317982270229j),(-9.26116063686869+142.040036826959j)
573440000.0,(-9.12752100924449+175.678934587522j),(-0.617210391198159-111.337548369852j),(-0.645156147825185-111.439070839491j),(-9.19744732056973+141.605346879447j)
574080000.0,(-9.09810660562114+175.534993379163j),(-0.64205657845218-111.509241532606j),(-0.625581429182603-111.80845920335j),(-9.27790473582976+142.337192423674j)
574720000.0,(-9.09107447615365+175.56844465704j),(-0.628912026651797-111.50635113876j),(-0.626874061257399-111.556350499675j),(-9.23084436653543+141.52192225921j)
575360000.0,(-9.07765287016152+175.417845560313j),(-0.637532204940324-111.71940481744j),(-0.626913313328727-112.003490681891j),(-9.20209921057593+141.61036797146j)
576000000.0,(-9.10310781091765+175.518368076013j),(-0.626438942062744-111.96028251863j),(-0.656118542733331-111.923403721882j),(-9.1672780183417+141.260861498155j)
576640000.0,(-9.06029070990612+175.291111271711j),(-0.647469381532192-111.987709786268j),(-0.634902323563983-112.023273527422j),(-9.18558977605457+141.316053959695j)
577280000.0,(-9.06165806073583+175.428379389755j),(-0.648782193637527-112.139678194392j),(-0.648457008219175-112.093771787509j),(-9.1567204420946+140.703271854769j)
577920000.0,(-9.08500329160013+175.272027652604j),(-0.655519204739365-112.235342297304j),(-0.670686569591882-112.292322697613j),(-9.18186903955995+140.892770775573j)
578560000.0,(-9.08589579938306+175.058447521093j),(-0.641626359958446-112.259974930773j),(-0.64653546876997-112.324409774064j),(-9.1864050566781+140.479150028253j)
579200000.0,(-9.12416698520962+175.013709353799j),(-0.609482127609102-112.429456787194j),(-0.637391898119501-112.546897348628j),(-9.13516892834589+140.572290661607j)
579840000.0,(-9.00943366670316+174.776881883088j),(-0.654538227294012-112.639801689047j),(-0.64647751550159-112.73592958287j),(-9.23256909632413+140.459574947873j)
580480000.0,(-9.02237267301881+174.874668943803j),(-0.635132693034943-112.703453860909j),(-0.623326377653639-112.737406017454j),(-9.18509878180705+140.188865273804j)
581120000.0,(-9.04159622258502+174.609399374643j),(-0.642667076339637-112.715447422059j),(-0.645951112013871-112.907576913613j),(-9.16168853350031+140.102211306633j)
581760000.0,(-9.04466149218504+174.106197271731j),(-0.650616349547009-112.78383313129j),(-0.644120909744823-113.082811681008j),(-9.14239573667306+140.09968794455j)
582400000.0,(-9.01379737966637+174.884873834517j),(-0.653541200304846-113.182737296922j),(-0.643761528722473-112.92873927193j),(-9.18451454277174+139.647864597956j)
583040000.0,(-9.06676797710071+174.222222558573j),(-0.635172811097509-113.206889815546j),(-0.660344795568507-113.183558843379j),(-9.15302108204863+139.909471096312j)
583680000.0,(-9.0111060562004+173.976177538983j),(-0.654210993076145-113.320589310135j),(-0.646205984513814-113.132152451303j),(-9.08757841092708+139.212170847588j)
584320000.0,(-8.97384895806079+174.168490619193j),(-0.655830930962538-113.443108608902j),(-0.637972600976316-113.360142212783j),(-9.12769375276519+139.199831048341j)
584960000.0,(-9.03205368543956+173.965179827661j),(-0.637583199746008-113.608821882586j),(-0.643382036887645-113.512211487547j),(-9.0843225034082+138.990154761516j)
585600000.0,(-9.0444710818849+173.673217615356j),(-0.646823535602159-113.739288337935j),(-0.652827458169113-113.614056061198j),(-9.11971076569168+139.193578066316j)
586240000.0,(-9.01481336062229+174.104248706142j),(-0.642246072522099-113.903156596183j),(-0.636918565386985-113.756063866383j),(-9.16008989195636+139.075748239353j)
586880000.0,(-8.97128566127427+173.610011856717j),(-0.643340803265466-113.772468279716j),(-0.651472209434149-114.018781400369j),(-9.09910830588526+139.291384576187j)
587520000.0,(-9.01204425690439+173.486179419673j),(-0.644138917632524-113.95717018119j),(-0.644213815532003-113.960425465581j),(-9.16056531503044+138.652995721744j)
588160000.0,(-9.0004092103396+173.798143606515j),(-0.643784759239296-114.259502672613j),(-0.640477410231079-114.237485770348j),(-9.15860421395227+138.744523857705j)
588800000.0,(-8.98246788732435+173.77281341512j),(-0.656598415954533-114.310368480497j),(-0.64725977487681-114.329822950818j),(-9.08846342164513+138.669234564993j)
589440000.0,(-8.97185503577131+173.160370699074j),(-0.652108547516404-114.279422935373j),(-0.641426018271529-114.409651939595j),(-9.11824443291219+138.412074756232j)
590080000.0,(-9.02707847426169+173.630187480043j),(-0.65122623731719-114.560366769121j),(-0.656873612800447-114.498036079578j),(-9.12371981009099+138.481841564203j)
590720000.0,(-8.9872376805743+172.844143573382j),(-0.658055870271865-114.627931324659j),(-0.650480453486644-114.603452379249j),(-9.13445287178256+138.023438754814j)
591360000.0,(-9.01496668937095+173.107464422709j),(-0.640147708922643-114.797099390465j),(-0.649250941733869-114.77807655261j),(-9.09794310261607+137.918763808863j)
