Frequency,S11,S21,S12,S22
2190000000.0,(-0.11773782055557849-0.05689634623876431j),(-37.45146578929111+1.9053453895952335j),(-37.57437395470733+1.1006591069887157j),(0.03347973113710376-0.012118623205368701j)
2192000000.0,(-0.1324434317156278-0.06377211614327644j),(-37.41083950195305+1.602364602553246j),(-37.34553557632479+2.425414020074819j),(0.0403084701910774-0.014664567055589623j)
2194000000.0,(-0.13098992463445117-0.06247838952328695j),(-37.3790451249559+1.931918526358094j),(-37.5893242348925+1.9098221922613061j),(0.03599131429799409-0.013154781383720528j)
2196000000.0,(-0.13493548198041536-0.06397963463573622j),(-37.43375585532933+2.1477161326892467j),(-37.321690788201934+1.7540101518727274j),(0.055643864093042644-0.02031878377346598j)
2198000000.0,(-0.12851944527568732-0.060223748386190046j),(-37.13799365921342+2.3476572892835486j),(-37.29263252879988+1.835409052571068j),(0.050298083839796996-0.018396076338482246j)
2200000000.0,(-0.13045973633703015-0.061103346227154604j),(-37.38500024610554+1.6971982536722778j),(-37.19853060656778+1.732659647810024j),(0.0506579364126655-0.01850085294442736j)
2202000000.0,(-0.12886256448907948-0.059803030662557925j),(-37.43824869713089+3.2884625834456265j),(-37.54855358777487+1.4415314924530849j),(0.042348876612164105-0.01555081076738245j)
2204000000.0,(-0.12225465554310273-0.05677039015727533j),(-37.04724893727188+1.899849163960145j),(-37.59461431140222+1.8135873255834067j),(0.04832128775007571-0.017715019817922673j)
2206000000.0,(-0.13964011528782325-0.06401442776535535j),(-37.27322463684941+1.2359286858595997j),(-37.22647596013449+2.057080033220819j),(0.04166054445258187-0.015285109586334307j)
2208000000.0,(-0.11460686623809699-0.052125243683223986j),(-37.24715003985008+1.4585640967966729j),(-37.46274365829524+2.131307747497231j),(0.044293952560209474-0.016166818304027067j)
2210000000.0,(-0.11329196724324861-0.05095456146757341j),(-37.162592976695336+2.105585416394291j),(-37.44728409673232+1.8739427420428931j),(0.03913216459669622-0.014380496378575735j)
2212000000.0,(-0.12303751914822761-0.05516181757487182j),(-37.2485596094886+1.8888511129758898j),(-37.50545503433431+1.8143641454473702j),(0.036760608376599904-0.013562961087395506j)
2214000000.0,(-0.1243303687674751-0.055561173582731535j),(-37.31850882526587+2.2456494330926375j),(-37.389452534713705+1.8595970833421895j),(0.04152204124370839-0.015254084693093872j)
2216000000.0,(-0.11807662998217348-0.05242233157619925j),(-37.58382248917819+2.5046547358238516j),(-37.29194087736033+1.7481552476638318j),(0.05055502429889199-0.01863980037446762j)
2218000000.0,(-0.15486944340084383-0.06775801482348373j),(-37.40620046613166+2.3387366896796933j),(-37.21256729023751+2.954045496696802j),(0.047231930881237574-0.017460913714740914j)
2220000000.0,(-0.1282916940946362-0.05561988130128858j),(-37.14531220247019+0.6124196722771171j),(-37.356573197588844+2.395143067241692j),(0.030554933883673908-0.011243803788758026j)
2222000000.0,(-0.12227427361055845-0.05247754527776285j),(-37.05002434902497+1.7516743457382191j),(-37.15711097605291+2.460776786710532j),(0.03182398778698353-0.011727162812559996j)
2224000000.0,(-0.13182420338701364-0.056415544292373956j),(-37.25920350432379+3.5202866377320112j),(-37.105624597927054+2.3164099282138957j),(0.034430454883399936-0.01272297744154097j)
2226000000.0,(-0.1477320726727764-0.06275093562118125j),(-37.08919080115243+2.545510810685468j),(-37.231134294623914+2.781086905010498j),(0.027210273315905743-0.01006871334832444j)
2228000000.0,(-0.1418313362129389-0.059581683849765095j),(-37.2443222631865+2.7894057275393385j),(-37.141435339378745+2.3051607957505653j),(0.023109745884775868-0.008602595207803989j)
2230000000.0,(-0.10633953035940166-0.044553547137874364j),(-37.16311510105716+3.660072632706705j),(-37.190869736886576+2.01458221947104j),(0.02831762210062448-0.01054870667012233j)
2232000000.0,(-0.12101996046511723-0.050303501841400616j),(-37.2342043556814+2.51160946936715j),(-37.20815546999773+2.7181828114278415j),(0.03397972324293392-0.01261546187507762j)
2234000000.0,(-0.12521537243345096-0.05181334200167112j),(-37.23479208727308+1.9150109086010116j),(-37.230596952088156+2.2863204240538204j),(0.035291762159199914-0.01312531126473226j)
2236000000.0,(-0.15873700649449546-0.06504895856715973j),(-36.83804655992189+3.1666398020679396j),(-37.195676190486246+2.263557687688246j),(0.03245593920906586-0.012015862070786079j)
2238000000.0,(-0.13637350059239065-0.05509676883961321j),(-37.04208324521811+2.667376678315118j),(-37.272470131831874+1.973413772657622j),(0.030826707820433633-0.011478528875830236j)
2240000000.0,(-0.1273480440814449-0.051261015428895655j),(-36.86753537381799+3.168370723495821j),(-37.16042916626922+3.055901906270287j),(0.04639477253055511-0.017282658064995085j)
2242000000.0,(-0.13493377534694012-0.05352645626267266j),(-37.26657081245845+2.4010489591072948j),(-37.01795536826339+3.6768099850101215j),(0.03929171515887237-0.014646135609206107j)
2244000000.0,(-0.13771676907379957-0.05445811400388328j),(-37.532883594742536+2.5282175394320854j),(-36.96120271736725+3.759315594552141j),(0.044252195175252786-0.01658017018945909j)
2246000000.0,(-0.12776234197970476-0.05034061256405202j),(-36.823968676343426+3.403684498677487j),(-37.07231315840993+3.0633305218329676j),(0.032788864141584835-0.01226114955342608j)
2248000000.0,(-0.12752596045566877-0.04940264992599077j),(-36.86588525528193+3.5332372184472765j),(-37.238437812712085+3.256255590903589j),(0.051078946880816836-0.01906371172200625j)
2250000000.0,(-0.14089273467960864-0.05424290591109071j),(-37.237001790942216+3.703497865491485j),(-37.37116843973952+2.841674616336751j),(0.03847540499480236-0.014519902449949579j)
2252000000.0,(-0.138257937733299-0.052893582765430235j),(-37.165450324416526+3.045946097860307j),(-37.038311428766214+3.692122346513617j),(0.04760081259367034-0.017798265977789156j)
2254000000.0,(-0.1348198255663906-0.05107000931451497j),(-36.808459947624485+3.618564361234298j),(-37.20943143720409+3.1214916414712772j),(0.04247734163075997-0.015975544099317916j)
2256000000.0,(-0.13316804671443155-0.049943640719375744j),(-36.76065561812047+4.156224745606459j),(-36.97443695944898+3.3977201428087405j),(0.06056081868107704-0.02272468256009574j)
2258000000.0,(-0.13114981116979177-0.04898373773161128j),(-36.83918048741085+4.115882127792198j),(-36.86722816382039+3.3896205334715495j),(0.0365031041777475-0.01376413413522461j)
2260000000.0,(-0.13784142020985526-0.050974811256081685j),(-37.010970313501616+4.148349341286744j),(-37.081501344246455+3.7040935705345883j),(0.03649253595262482-0.013780479456756074j)
2262000000.0,(-0.13410166311474106-0.04920722954307886j),(-37.05443298320219+2.9833942762719334j),(-36.91416633531856+3.391145531752261j),(0.05066639800589524-0.01904199137417589j)
2264000000.0,(-0.15393774985612568-0.055844539742050746j),(-36.9015864443101+3.884385581783522j),(-36.8593825333511+4.074070186276597j),(0.0508674775162182-0.01919144493309313j)
2266000000.0,(-0.1310935760258818-0.04710894261158808j),(-36.79119575697208+4.798533455232461j),(-36.89296610589269+3.570686396672963j),(0.051646854593410264-0.019503912544643447j)
2268000000.0,(-0.1315341508681216-0.046704362134033534j),(-36.76937236114163+3.9066523151751764j),(-36.81312316919537+3.4664562220396995j),(0.048284202983265266-0.018277776550924715j)
2270000000.0,(-0.14144293385995083-0.04985627903505479j),(-36.868166914664286+3.121708131264029j),(-36.84019121438564+4.337220146696957j),(0.045512020661101375-0.017221475851421173j)
2272000000.0,(-0.12043681551747032-0.04224261831535201j),(-36.980235469561244+3.7056101194133877j),(-36.994733923416526+3.6012436675297526j),(0.03933896473741313-0.0148872427444164j)
2274000000.0,(-0.14476335635642035-0.0501857197252048j),(-36.91206649985884+4.001179352757701j),(-36.832221051062085+4.456337346602484j),(0.05408452262562137-0.02055497418459988j)
2276000000.0,(-0.14459749900038735-0.04967143963243376j),(-36.751589810578004+4.049997952873907j),(-36.96563057865476+4.512250875099427j),(0.03868451499642476-0.014708463609875816j)
2278000000.0,(-0.1466416855911396-0.04998193458897305j),(-36.88174125843081+3.049002623823007j),(-36.87046941305512+3.6320435959498876j),(0.0360680427673156-0.013712746823919887j)
2280000000.0,(-0.1433361895526414-0.04842849589043854j),(-36.64685442099901+4.154667596890128j),(-36.67565478407046+4.480313975631107j),(0.04357181523700132-0.016656211174992656j)
2282000000.0,(-0.13773067985104695-0.045893814087248457j),(-36.64111279316589+4.431150638605777j),(-36.81290647429973+3.313547505946706j),(0.046269370603410354-0.017647478415079288j)
2284000000.0,(-0.146137502224345-0.04868185059063251j),(-36.86156978210801+4.392309932596775j),(-36.78319390356659+4.858432653980285j),(0.0513345434113127-0.01964293056752714j)
2286000000.0,(-0.12235040596103972-0.04016862018131785j),(-36.68850656132663+4.094365851551913j),(-36.94105142402738+3.589455736597354j),(0.053787914233431856-0.020512320190617325j)
2288000000.0,(-0.14166714802492994-0.046174680087897706j),(-36.46427800045229+4.837913504545868j),(-36.73582056493168+3.5150711588396866j),(0.05660935084576547-0.021554406834169967j)
2290000000.0,(-0.1328521884522217-0.042688729162070026j),(-36.676152741000095+3.926514441617342j),(-36.78389742662996+3.8647637234412384j),(0.04932209343032221-0.018889985310245726j)
2292000000.0,(-0.15480201304318186-0.04931163288434839j),(-36.85902646547433+3.9534776052782745j),(-36.82267825389833+3.970447429674621j),(0.055869234195699745-0.02125676350521021j)
2294000000.0,(-0.1424508876949444-0.04482745233941317j),(-36.617925548184246+3.9931403860430277j),(-36.70626666049413+4.560375654622209j),(0.04244970918968881-0.01631175712160969j)
2296000000.0,(-0.12299471245837408-0.038449766804473776j),(-36.90161815317223+4.219491963325621j),(-36.58681611884355+3.8948569289502304j),(0.05786787094338527-0.022234769535440183j)
2298000000.0,(-0.13552502725135573-0.04175010552560788j),(-36.52039878635031+4.751312579759923j),(-36.90731493775402+3.468906223438806j),(0.03777323680560507-0.014524306086594886j)
2300000000.0,(-0.1410356273495036-0.043685628394590385j),(-36.63569840232717+4.185104622116823j),(-36.77924015784469+4.035867310939987j),(0.04766392852022302-0.018257824336410603j)
2302000000.0,(-0.14195780355466336-0.042987699913575074j),(-36.69470635969415+4.109770354884188j),(-36.55252731316653+4.670285702604029j),(0.04697010993250955-0.018007527291258697j)
2304000000.0,(-0.1562897623932719-0.04708770226723342j),(-36.80529991091555+3.344555546942045j),(-36.36212151725749+5.0975449645626885j),(0.05149562919312133-0.019863744534103864j)
2306000000.0,(-0.15219798416992886-0.04522275876381431j),(-36.600744174821784+4.708791804275987j),(-36.79527955915838+4.900098284737962j),(0.04203458374457206-0.01618984026650703j)
2308000000.0,(-0.14096938214360463-0.041489756083306954j),(-36.3691737500601+4.9917214755534385j),(-36.583299917519774+4.721411977132985j),(0.04377235381015347-0.016853412384795298j)
2310000000.0,(-0.15147725981455298-0.04406151627972127j),(-36.83522291023665+4.279827730426186j),(-36.689480958733036+4.369501896870035j),(0.047094136344159127-0.0181630531668308j)
2312000000.0,(-0.13243077223688043-0.038206301452994806j),(-36.684904940561836+4.409937378009682j),(-36.566350182136006+5.109191504809986j),(0.04939747919145343-0.019102466698836636j)
2314000000.0,(-0.13376172139449388-0.037955809172323364j),(-36.342346426420576+5.242038905301488j),(-36.72028561856828+4.534731677306526j),(0.04684948598123804-0.01813560724529611j)
