Frequency,S11,S21
2.4422,(-37.8345438868761-141.570894678786j),(-37.8345438868761-141.570894678786j)
2.4439,(-37.9806861939859-142.68940824086j),(-37.9806861939859-142.68940824086j)
2.4456,(-38.1390588592066-143.696105980693j),(-38.1390588592066-143.696105980693j)
2.4473,(-38.3052307414199-144.645540012374j),(-38.3052307414199-144.645540012374j)
2.449,(-38.4833164316207-145.199750675039j),(-38.4833164316207-145.199750675039j)
2.4507,(-38.660883511954-145.865790196015j),(-38.660883511954-145.865790196015j)
2.4524,(-38.7851618949516-146.322450980801j),(-38.7851618949516-146.322450980801j)
2.4541,(-38.8974425582151-146.550052493162j),(-38.8974425582151-146.550052493162j)
2.4558,(-38.9533567998903-146.514081107933j),(-38.9533567998903-146.514081107933j)
2.4575,(-38.9056147135932-146.385522894353j),(-38.9056147135932-146.385522894353j)
2.4592,(-38.7910002814406-145.951652560393j),(-38.7910002814406-145.951652560393j)
2.4609,(-38.6311760682141-145.66136618708j),(-38.6311760682141-145.66136618708j)
2.4626,(-38.4203909857468-145.18072046273j),(-38.4203909857468-145.18072046273j)
2.4643,(-38.1431798198938-144.508269864662j),(-38.1431798198938-144.508269864662j)
2.466,(-37.8226686842666-143.693956928564j),(-37.8226686842666-143.693956928564j)
2.4677,(-37.4662241126344-143.061481335433j),(-37.4662241126344-143.061481335433j)
2.4694,(-37.0773877127921-142.564437978814j),(-37.0773877127921-142.564437978814j)
2.4711,(-36.7226611052025-142.132617327585j),(-36.7226611052025-142.132617327585j)
2.4728,(-36.3957742153937-141.864884938519j),(-36.3957742153937-141.864884938519j)
2.4745,(-36.1014605652919-142.079685695511j),(-36.1014605652919-142.079685695511j)
2.4762,(-35.8513251781541-142.403699799591j),(-35.8513251781541-142.403699799591j)
2.4779,(-35.690583723034-143.128156547093j),(-35.690583723034-143.128156547093j)
2.4796,(-35.6095629045454-144.222366030536j),(-35.6095629045454-144.222366030536j)
2.4813,(-35.6328195144714-145.480499097824j),(-35.6328195144714-145.480499097824j)
2.483,(-35.789161025123-146.7723067163j),(-35.789161025123-146.7723067163j)
2.4847,(-36.1027924900771-147.627979902194j),(-36.1027924900771-147.627979902194j)
2.4864,(-36.5508386289343-147.146177840973j),(-36.5508386289343-147.146177840973j)
2.4881,(-36.722702924943-147.923175374426j),(-36.722702924943-147.923175374426j)
2.4898,(-36.9059514162457-149.511189186144j),(-36.9059514162457-149.511189186144j)
2.4915,(-37.0976669203381-150.729482783275j),(-37.0976669203381-150.729482783275j)
2.4932,(-37.2843461482026-151.391674337011j),(-37.2843461482026-151.391674337011j)
2.4949,(-37.4557553388163-150.773510015973j),(-37.4557553388163-150.773510015973j)
2.4966,(-37.5940538906376-147.830030823442j),(-37.5940538906376-147.830030823442j)
2.4983,(-37.713858662187-141.182655500613j),(-37.713858662187-141.182655500613j)
2.5,(-37.8077946577921-147.312795879218j),(-37.8077946577921-147.312795879218j)
