%Frequency  / Hz	S1,1 Zr: 50 Ω Mag	S1,1 Zr: 50 Ω Phase / °	S2,1 Zr: 50 Ω Mag	S2,1 Zr: 50 Ω Phase / °	S1,2 Zr: 50 Ω Mag	S1,2 Zr: 50 Ω Phase / °	S2,2 Zr: 50 Ω Mag	S2,2 Zr: 50 Ω Phase / °
1667044704.470450000	0.165775329	148.329783200	0.683671472	57.261378611	0.667859788	55.801177965	0.223448786	106.180614437
1668843884.388440000	0.144632645	132.474187459	0.689135812	41.894661635	0.669965783	40.898671943	0.218961539	87.887338069
1670643064.306430000	0.125119437	119.820233829	0.693476133	26.391415484	0.672684896	25.895455246	0.212595713	70.368106070
1672442244.224420000	0.110795443	111.465252590	0.695912841	10.775936956	0.675497888	10.823255280	0.204442447	53.896259669
1674241424.142410000	0.105985629	106.810835236	0.696173095	-4.877031976	0.678247238	-4.341088821	0.195382659	38.667510616
1676040604.060410000	0.112915570	102.307623653	0.694266098	-20.482931534	0.680551620	-19.596504207	0.186748885	24.893126974
1677839783.978400000	0.129421706	94.461043567	0.690301476	-36.003992878	0.681970381	-34.894209769	0.179792247	12.449839799
1679638963.896390000	0.151314848	82.684202285	0.685021572	-51.393070586	0.682447158	-50.239128800	0.176030691	1.099912478
1681438143.814380000	0.174670569	68.033025535	0.678979550	-66.615142531	0.681837471	-65.562912984	0.176484998	-9.830170518
1683237323.732370000	0.196738506	51.613964467	0.672749502	-81.646448885	0.680511780	-80.889300812	0.181004753	-21.112396688
1685036503.650360000	0.215700806	34.165775060	0.667228920	-96.501604733	0.678299600	-96.125570994	0.188828947	-33.349028161
1686835683.568360000	0.230568592	16.140095705	0.662970365	-111.228007078	0.675396309	-111.316748163	0.198203585	-46.880074508
1688634863.486350000	0.240341894	-2.137388529	0.660384943	-125.858618985	0.672465715	-126.428585721	0.207790746	-61.728984170
1690434043.404340000	0.244686159	-20.539099205	0.659884099	-140.444748910	0.669518924	-141.467521446	0.216250523	-77.715191516
1692233223.322330000	0.243273398	-38.934162870	0.661338996	-155.056705986	0.667207206	-156.434212129	0.222826712	-94.666123885
1694032403.240320000	0.236053654	-57.206046397	0.664676308	-169.721622751	0.665274468	-171.347487914	0.226912486	-112.366309878
1695831583.158320000	0.223519172	-75.164339247	0.669502603	175.477103715	0.664201710	173.774530447	0.228431590	-130.595006182
1697630763.076310000	0.206258953	-92.604726695	0.675386979	160.526746654	0.663802039	158.905582036	0.227540574	-149.196816001
1699429942.994300000	0.185352925	-109.061581122	0.681651727	145.377912176	0.664463317	144.034905768	0.224355834	-167.946440741
1701229122.912290000	0.162709499	-123.892353626	0.687526986	130.053150697	0.665869571	129.129640715	0.219203083	173.397080379
1703028302.830280000	0.140916894	-136.209079051	0.692298306	114.581866588	0.667910731	114.170677491	0.212247647	155.106025210
1704827482.748270000	0.123793985	-145.045429840	0.695139561	98.992577664	0.670447876	99.142068688	0.204010430	137.420087463
1706626662.666270000	0.115524788	-150.851341550	0.695935387	83.340128061	0.673102044	84.022936471	0.194896457	120.699909826
1708425842.584260000	0.118376351	-156.411732459	0.694318371	67.702650515	0.675677707	68.807505822	0.185828089	105.272355734
1710225022.502250000	0.130754331	-164.957790349	0.690759005	52.144378566	0.677599156	53.529432251	0.177770836	91.395589630
1712024202.420240000	0.149037162	-177.445410535	0.685546076	36.691924855	0.678875696	38.172223065	0.172245657	79.090846974
1713823382.338230000	0.169687340	166.859629632	0.679216110	21.394403332	0.678910841	22.788494421	0.170797282	68.056741016
1715622562.256230000	0.190582455	149.038280560	0.672517520	6.276231244	0.677902525	7.395405582	0.174345959	57.579586973
1717421742.174220000	0.210344502	129.956330488	0.666201573	-8.663757056	0.675797969	-7.977957547	0.182878764	46.801807181
1719220922.092210000	0.228001738	110.197399674	0.660584480	-23.462132880	0.672571440	-23.259354673	0.195080037	35.025870613
1721020102.010200000	0.242895059	90.157344692	0.656178252	-38.136735884	0.668966100	-38.452251901	0.209184298	22.031365242
1722819281.928190000	0.254358896	70.075089403	0.653456191	-52.725712141	0.664733788	-53.519264545	0.223432076	7.836527768
1724618461.846180000	0.261687693	50.124655630	0.652546418	-67.272472053	0.661098874	-68.494107404	0.235919657	-7.310916319
1726417641.764180000	0.264201228	30.422177934	0.653519905	-81.819892739	0.657995822	-83.357654317	0.245593766	-23.287061107
1728216821.682170000	0.261435830	11.078022957	0.656574860	-96.415415915	0.655821793	-98.162497114	0.251455945	-39.866009359
1730016001.600160000	0.253012225	-7.791670954	0.661447315	-111.107678265	0.654918661	-112.884567992	0.253223069	-56.887564620
1731815181.518150000	0.238773793	-26.010529994	0.667594083	-125.961739248	0.655330976	-127.639159858	0.250520367	-74.288798293
1733614361.436140000	0.219121082	-43.199991744	0.674643536	-140.995796347	0.656942829	-142.417747642	0.243609974	-91.939700712
1735413541.354140000	0.195006462	-58.832908611	0.681526972	-156.248207531	0.659859016	-157.241602941	0.233060127	-109.692242159
1737212721.272130000	0.168919514	-71.912755986	0.687708186	-171.694699855	0.663421030	-172.185180843	0.219328720	-127.465331461
1739011901.190120000	0.144670899	-81.047639650	0.692161445	172.683866823	0.667640733	172.773586976	0.203422410	-144.974225110
1740811081.108110000	0.128301254	-85.304158640	0.694218811	156.935180930	0.671801412	157.611062124	0.186393695	-161.938878158
1742610261.026100000	0.126024410	-86.624467075	0.693438652	141.149038575	0.675562463	142.354527042	0.169755684	-177.961840871
1744409440.944090000	0.138454685	-90.073532018	0.689862456	125.443165931	0.678571073	126.982950928	0.154909798	167.359449595
1746208620.862090000	0.160047350	-98.517799651	0.684076394	109.848387769	0.680445948	111.543715697	0.143881220	154.377431596
1748007800.780080000	0.184643558	-111.302882430	0.676434200	94.444348457	0.681033540	96.053008273	0.138383234	142.870191526
1749806980.698070000	0.208126298	-127.078123628	0.668199810	79.262442852	0.680301890	80.561714012	0.139768670	131.900031431
1751606160.616060000	0.228401366	-144.706708660	0.660129964	64.285022125	0.678125054	65.106716371	0.148076782	120.354433968
1753405340.534050000	0.244530127	-163.479283831	0.653011125	49.525398516	0.674641184	49.721673126	0.161968875	107.330914738
1755204520.452050000	0.256076419	176.999863847	0.647505697	34.904213362	0.670109326	34.414676921	0.179716892	92.647730883
1757003700.370040000	0.263191693	157.030248311	0.644003438	20.425143760	0.665243210	19.229756183	0.199490555	76.636128057
1758802880.288030000	0.265913041	136.769520906	0.642824838	5.978097381	0.660269384	4.182465955	0.219269401	59.616424446
1760602060.206020000	0.264057207	116.416205604	0.643912961	-8.447107610	0.655290497	-10.762224376	0.237704918	41.967621056
1762401240.124010000	0.257703170	96.068256158	0.647469148	-22.956486489	0.650958508	-25.585205847	0.253602425	23.912911731
1764200420.042000000	0.246665068	75.924322769	0.652967543	-37.581122484	0.648048668	-40.319124290	0.265996464	5.674960193
1765999599.960000000	0.230689674	56.199200759	0.660183846	-52.383120381	0.646271812	-55.012677273	0.273939823	-12.664944083
1767798779.877990000	0.209763868	37.216170699	0.668323617	-67.407729132	0.645958463	-69.650590212	0.277101207	-31.010777504
1769597959.795980000	0.184326261	19.626051869	0.676543085	-82.658513138	0.647178396	-84.322366753	0.275335604	-49.299108029
1771397139.713970000	0.155785763	4.488706611	0.684059379	-98.140904633	0.649989493	-99.044537251	0.268390371	-67.473009679
1773196319.631960000	0.127347975	-6.181601223	0.689669599	-113.828435061	0.654074757	-113.848238446	0.256750099	-85.355235323
1774995499.549950000	0.105480405	-9.550915536	0.692446433	-129.671318889	0.658632552	-128.763423038	0.240582282	-102.807684832
1776794679.467950000	0.099782879	-6.246148537	0.692048610	-145.564350869	0.663837770	-143.846861182	0.221002985	-119.577559139
1778593859.385940000	0.113997511	-4.961654820	0.688345575	-161.405496237	0.668865812	-159.065017500	0.199425867	-135.220625509
1780393039.303930000	0.140751508	-11.495742960	0.681771404	-177.136483255	0.673390968	-174.453122439	0.177791366	-149.191335538
1782192219.221920000	0.171233086	-24.126531723	0.672992510	167.334260128	0.676662526	170.057298230	0.158829294	-160.910894120
1783991399.139910000	0.200226138	-40.229316488	0.663107321	152.053189423	0.678319954	154.512718373	0.145670790	-170.084535734
1785790579.057910000	0.225402787	-58.252899938	0.653285771	137.033705999	0.678318505	138.918456905	0.141324967	-177.658594026
1787589758.975900000	0.245627402	-77.381032770	0.644310251	122.268483712	0.676583650	123.340267135	0.146574788	174.288586449
1789388938.893890000	0.260399280	-97.223180155	0.636888041	107.707675801	0.673070071	107.850462989	0.159821265	164.002019423
1791188118.811880000	0.270014836	-117.527626685	0.631712827	93.298355086	0.668224408	92.470877388	0.177807667	150.984563837
1792987298.729870000	0.274628613	-138.154794713	0.628841847	78.990119046	0.662662243	77.230849902	0.198104488	135.641963251
1794786478.647860000	0.274487044	-159.016904971	0.628666369	64.710360787	0.656620835	62.127250174	0.218378792	118.689389520
1796585658.565860000	0.270007382	179.922339541	0.631242096	50.368798097	0.650788724	47.184292674	0.237221954	100.646031501
1798384838.483850000	0.261020211	158.818862697	0.636027479	35.941802253	0.645771682	32.380923670	0.253569533	82.011249839
1800184018.401840000	0.247801838	137.756670648	0.642884785	21.361292216	0.641955096	17.672737350	0.266550101	63.038442597
1801983198.319830000	0.230128265	116.923489736	0.651193151	6.565838912	0.639468883	3.067261196	0.275573475	43.911626573
1803782378.237820000	0.208007923	96.676399324	0.660425446	-8.472248292	0.638576097	-11.512221517	0.280175689	24.762015485
1805581558.155820000	0.181595373	77.584570037	0.669412627	-23.757999323	0.639639128	-26.106354050	0.279980746	5.667423168
1807380738.073810000	0.151924458	60.753120735	0.677404316	-39.278997049	0.642175687	-40.717109559	0.274713232	-13.277621391
1809179917.991800000	0.121541996	48.321602465	0.683456046	-55.014503269	0.646113950	-55.420737426	0.264454197	-31.999675778
1810979097.909790000	0.096201276	43.986152796	0.686322631	-70.880883528	0.651226105	-70.286436121	0.249237434	-50.327027535
1812778277.827780000	0.086861110	49.388452173	0.685909817	-86.814212584	0.657037821	-85.263195940	0.229707540	-68.080764002
1814577457.745770000	0.100612106	54.030556028	0.682406674	-102.696766956	0.663066945	-100.403581440	0.206822924	-84.861193243
1816376637.663770000	0.129356171	48.903203981	0.675980913	-118.450253131	0.668502673	-115.710821757	0.182228149	-100.124696533
1818175817.581760000	0.162820763	36.556328449	0.667540154	-133.995342889	0.673092014	-131.167685722	0.158094351	-113.112108025
1819974997.499750000	0.195291364	20.462831441	0.658213099	-149.280703642	0.676084561	-146.734584856	0.137861912	-122.834576584
1821774177.417740000	0.224042474	2.426556182	0.648709772	-164.322331145	0.677141113	-162.360507387	0.125791047	-129.256403257
1823573357.335730000	0.247559280	-16.602623813	0.640205767	-179.102259604	0.676257569	-178.013386093	0.124629160	-134.451149310
1825372537.253730000	0.265372011	-36.214363751	0.633323174	166.330959826	0.673404766	166.370600530	0.134203567	-141.486681915
1827171717.171720000	0.277260510	-56.202961010	0.628462036	151.856001100	0.668585269	150.901895220	0.150588938	-152.143417411
1828970897.089710000	0.283424852	-76.471422851	0.625924561	137.486187534	0.662753762	135.594563552	0.170315957	-166.124095527
1830770077.007700000	0.283944005	-96.947034990	0.625810688	123.135889690	0.656301512	120.442250030	0.190529320	177.503639763
1832569256.925690000	0.279203800	-117.578281312	0.627943651	108.780302924	0.649852916	105.413033650	0.209737868	159.549445843
1834368436.843680000	0.269657764	-138.307992934	0.632340375	94.331247288	0.644090150	90.519729858	0.227104109	140.691337867
1836167616.761680000	0.255429126	-159.007234439	0.638467780	79.734218508	0.639472847	75.747730358	0.241817459	121.357033216
1837966796.679670000	0.237047056	-179.484979873	0.646003677	64.967501522	0.636123401	61.071021471	0.253497851	101.824824149
1839765976.597660000	0.214840762	160.618484466	0.654308716	49.972412077	0.634317821	46.439756055	0.261808406	82.284474363
1841565156.515650000	0.189440203	141.816229094	0.662623912	34.736012088	0.634370854	31.844323002	0.266294369	62.937408601
1843364336.433640000	0.161997714	125.137656749	0.669774353	19.330647840	0.636035554	17.196068244	0.266683976	43.867008208
1845163516.351630000	0.135091264	112.169089909	0.675251067	3.712548378	0.639153320	2.487497560	0.262634025	25.179561656
1846962696.269630000	0.113307735	105.201721443	0.678339772	-12.027339310	0.643510694	-12.304922350	0.254008751	6.997921422
1848761876.187620000	0.104408987	104.596436057	0.678567125	-27.876101105	0.648775238	-27.246833552	0.241233893	-10.489300322
1850561056.105610000	0.113261724	104.755232758	0.675734673	-43.694907757	0.654554752	-42.319478898	0.224975089	-26.978931504
1852360236.023600000	0.136359386	99.313247278	0.670174531	-59.401850419	0.659931283	-57.560568135	0.206445410	-42.140902987
1854159415.941590000	0.165888681	88.170317998	0.662533455	-74.951272931	0.664500168	-72.909844532	0.187604224	-55.466617460
1855958595.859590000	0.196359515	73.406648692	0.653854546	-90.271269675	0.667738426	-88.391960142	0.171194957	-66.567212760
1857757775.777580000	0.224518021	56.704243801	0.645009469	-105.339250079	0.669320163	-103.947469067	0.160279562	-75.595605941
1859556955.695570000	0.248144436	39.015337030	0.636650070	-120.100577346	0.669180667	-119.528109815	0.157222387	-83.556303136
1861356135.613560000	0.266306697	20.778279977	0.629764771	-134.658023335	0.667340279	-135.093191617	0.162394956	-92.260543281
1863155315.531550000	0.278596764	2.301720317	0.625030073	-149.062785848	0.663676397	-150.557950752	0.173822928	-102.884591102
1864954495.449540000	0.284550339	-16.314488755	0.622711784	-163.388167080	0.659147020	-165.912531352	0.188674031	-115.921815502
1866753675.367540000	0.284232506	-34.995498772	0.623054096	-177.706693211	0.654085553	178.886141627	0.204515201	-131.024206322
1868552855.285530000	0.277688039	-53.688002025	0.625752647	167.917817852	0.648841538	163.800406823	0.219536513	-147.708556740
1870352035.203520000	0.265315286	-72.302151377	0.630767303	153.435578361	0.644053104	148.827971798	0.232638524	-165.523989804
1872151215.121510000	0.247558628	-90.743647262	0.637507055	138.790574622	0.640039441	133.975882061	0.243467983	175.943782974
1873950395.039500000	0.225407029	-108.767924398	0.645172433	123.938964622	0.637170251	119.187969806	0.251455067	156.997027391
1875749574.957500000	0.200103403	-125.995552069	0.653373946	108.781759553	0.635532584	104.519574924	0.256587255	137.822523084
1877548754.875490000	0.173414702	-141.766446275	0.661040702	93.442728963	0.635528705	89.865528855	0.258784413	118.660464092
1879347934.793480000	0.147857370	-155.133585971	0.667165257	77.886832768	0.636677735	75.161162300	0.257795744	99.676819610
1881147114.711470000	0.127228192	-164.960824732	0.671354167	62.221461513	0.639052479	60.398219652	0.253772917	81.028658833
1882946294.629460000	0.115694257	-171.232957258	0.672939292	46.497457541	0.642342249	45.531616425	0.246407396	62.927294407
1884745474.547450000	0.116114858	-176.463699309	0.671990038	30.790606541	0.646342059	30.516869296	0.236283032	45.502735795
1886544654.465450000	0.127280630	175.828794885	0.668753920	15.174757134	0.650478681	15.381514542	0.223876194	29.073878522
1888343834.383440000	0.145141462	164.102719511	0.663657036	-0.315166670	0.654494670	0.107859002	0.210185990	13.909431304
1890143014.301430000	0.165839501	149.165221831	0.657354809	-15.623491917	0.657827911	-15.272809673	0.196883574	0.201839065
1891942194.219420000	0.186914784	132.133434590	0.650826266	-30.784148060	0.660209354	-30.700933468	0.185883726	-11.917854393
1893741374.137410000	0.206800236	113.938410981	0.644627074	-45.760302372	0.661160205	-46.177656867	0.179177658	-22.741530123
1895540554.055410000	0.224171136	95.201373778	0.639056987	-60.561807697	0.660619073	-61.656678805	0.177993663	-33.047335101
1897339733.973400000	0.238368429	76.330125205	0.634960123	-75.217986917	0.658759995	-77.121649907	0.182521808	-43.776687118
1899138913.891390000	0.248743982	57.568717468	0.632773998	-89.807283969	0.655493792	-92.526953321	0.191366834	-55.779022919
1900938093.809380000	0.254633820	39.064210094	0.632322583	-104.356228562	0.651630955	-107.812396413	0.202718651	-69.375459307
1902737273.727370000	0.255857542	20.984606486	0.633836131	-118.950182328	0.647160367	-122.985647791	0.214780474	-84.460826187
1904536453.645360000	0.252077525	3.424137399	0.637023307	-133.653462502	0.642824729	-138.041046282	0.226092264	-100.772115525
1906335633.563360000	0.243548444	-13.379310958	0.641601161	-148.469252886	0.638636557	-152.975579420	0.235767212	-118.012881791
1908134813.481350000	0.231055065	-29.224777852	0.647236729	-163.402912751	0.635495745	-167.873146773	0.243401566	-135.913297893
1909933993.399340000	0.215627098	-43.762940063	0.652859375	-178.538179294	0.633279375	177.316747529	0.248713669	-154.289204437
1911733173.317330000	0.199647699	-56.593044440	0.657996637	166.135549415	0.632171987	162.553165009	0.251417160	-172.826854498
1913532353.235320000	0.185799112	-67.453132821	0.661474568	150.652185702	0.632069360	147.818879416	0.251591603	168.637287265
1915331533.153320000	0.177149037	-76.676392439	0.663061101	135.049011571	0.633358733	133.078480547	0.249538296	150.333498706
1917130713.071310000	0.175988682	-85.225240981	0.662628988	119.433448680	0.635548788	118.285085754	0.244990114	132.486368698
1918929892.989300000	0.182021390	-94.652047230	0.659880440	103.859788393	0.638681119	103.419659958	0.238267082	115.254946419
1920729072.907290000	0.193534958	-105.967631221	0.655684004	88.388621619	0.642042912	88.430020041	0.229895171	98.911167551
1922528252.825280000	0.207612056	-119.485781250	0.650268886	73.076626555	0.645538423	73.321609547	0.220411056	83.668666837
1924327432.743270000	0.221860309	-134.907536219	0.644683369	57.950186928	0.648883040	58.102045704	0.211259234	69.765078519
1926126612.661270000	0.234565015	-151.808359607	0.639246950	42.991379415	0.651088921	42.774212630	0.203580938	57.187942032
1927925792.579260000	0.244981007	-169.805657443	0.634769918	28.170609143	0.652179168	27.397618074	0.199377151	45.803984165
1929724972.497250000	0.252534539	171.455911047	0.631341850	13.478674955	0.651803437	11.998999475	0.199527715	35.021255830
1931524152.415240000	0.257120556	152.224428350	0.629773147	-1.143479723	0.649925501	-3.370071572	0.204385488	24.092159418
1933323332.333230000	0.258577565	132.771382990	0.629867226	-15.736376952	0.647124071	-18.678646779	0.212761860	12.403487716
1935122512.251220000	0.256772369	113.262348278	0.631617061	-30.341727918	0.643495675	-33.896358879	0.223346775	-0.430629906
1936921692.169220000	0.251562345	93.944507938	0.634780555	-44.999745119	0.639511533	-48.995026997	0.234011277	-14.428443097
1938720872.087210000	0.242797668	75.075749183	0.639576173	-59.793424750	0.635831321	-63.971430028	0.243439966	-29.522385945
1940520052.005200000	0.230475304	56.919428180	0.645392583	-74.729076532	0.632928865	-78.816646928	0.250318184	-45.478379538
1942319231.923190000	0.214871832	39.886621494	0.651541936	-89.855449318	0.631000596	-93.593303995	0.254025544	-62.185378950
1944118411.841180000	0.197095650	24.523451310	0.657548020	-105.166055054	0.630252417	-108.334912838	0.254079498	-79.498578243
1945917591.759180000	0.179116050	11.510039589	0.662455653	-120.653348738	0.630881168	-123.072788349	0.250637918	-97.258119655
1947716771.677170000	0.164065926	1.406426676	0.665743422	-136.268573680	0.632541509	-137.840276717	0.243819872	-115.359468770
1949515951.595160000	0.155938039	-5.908811684	0.666925565	-151.980571325	0.635554705	-152.678063517	0.234107720	-133.618263585
1951315131.513150000	0.157967877	-12.123205498	0.665519541	-167.715547611	0.639275805	-167.600045067	0.222143221	-151.823845258
1953114311.431140000	0.169953300	-19.669048815	0.661579623	176.599366719	0.643434333	177.356711823	0.208536707	-169.735872375
1954913491.349130000	0.188593390	-29.945440567	0.655768958	161.043347956	0.647724077	162.203198973	0.194133330	173.045254460
1956712671.267130000	0.209950145	-42.957352580	0.648780641	145.671050722	0.651572386	146.888222171	0.180121439	156.845997274
1958511851.185120000	0.230688219	-58.083467333	0.641191689	130.508420592	0.654817436	131.485017425	0.167988660	142.198642174
1960311031.103110000	0.248539898	-74.747716520	0.633769399	115.545841619	0.656609983	115.985294360	0.159343646	129.283573288
1962110211.021100000	0.262395811	-92.410903406	0.627496379	100.788108410	0.657076916	100.435311885	0.156067448	117.965952079
1963909390.939090000	0.271633490	-110.821596822	0.622649551	86.184684680	0.655916398	84.887120162	0.159642740	107.291101044
1965708570.857090000	0.276161362	-129.740903803	0.619905270	71.693330786	0.652855221	69.355855919	0.169812351	96.156875436
1967507750.775080000	0.276107304	-149.017505159	0.619253266	57.240926714	0.648645073	53.908316763	0.185511831	83.720825827
1969306930.693070000	0.271506176	-168.491238243	0.620881844	42.804508966	0.643081719	38.599300818	0.204527498	69.821887919
1971106110.611060000	0.262707851	171.959116309	0.624756641	28.247046742	0.637174433	23.390091812	0.224868975	54.567934596
1972905290.529050000	0.249621921	152.520053017	0.630471712	13.525529595	0.631116402	8.364499734	0.244400984	38.332882167
1974704470.447040000	0.232584001	133.529046256	0.637626243	-1.365117905	0.625540927	-6.525410677	0.261756169	21.360969788
1976503650.365040000	0.211938116	115.427280606	0.645631279	-16.476239477	0.620796658	-21.256621138	0.275808122	3.922041824
1978302830.283030000	0.188396769	98.909034481	0.653432619	-31.841213359	0.617398503	-35.897425031	0.285745411	-13.875098855
1980102010.201020000	0.163887703	85.085871537	0.660200807	-47.455696033	0.615678114	-50.464288155	0.291039251	-31.876527793
1981901190.119010000	0.142081851	75.505067535	0.664818714	-63.232932227	0.615666158	-65.015782878	0.291589275	-50.051464415
1983700370.037000000	0.129621274	71.210346705	0.666606796	-81.456827103	0.617803325	-77.300908129	0.286489091	-68.305583799
1985499549.955000000	0.131281270	69.171308806	0.664800357	-95.705247117	0.620578300	-93.716293763	0.278124589	-86.565994560
1987298729.872990000	0.148577315	64.796313371	0.659662857	-111.102537770	0.625337509	-108.999393235	0.265210604	-104.688278750
1989097909.790980000	0.175678382	55.663406523	0.651558992	-126.820624092	0.630812007	-123.938637427	0.248365681	-122.493099709
1990897089.708970000	0.206098661	42.587454966	0.641408381	-142.302763642	0.637101561	-139.036624915	0.229015924	-139.755731592
1992696269.626960000	0.235670136	27.033159282	0.630557785	-157.520056868	0.643053048	-154.297899989	0.208217912	-156.025466773
1994495449.544950000	0.261649870	10.009513531	0.619884564	-172.445146684	0.648263062	-169.707477809	0.187851129	-170.762112903
1996294629.462950000	0.282776289	-7.869926053	0.610658038	172.912933215	0.652068500	174.747972587	0.170370472	176.534375859
1998093809.380940000	0.298152085	-26.253254806	0.603243843	158.473282305	0.653997723	159.116570775	0.158520530	166.085933313
1999892989.298930000	0.307660657	-45.002751080	0.598497563	144.212039351	0.653949244	143.459962121	0.155173994	157.154148305
2001692169.216920000	0.311211507	-64.028406213	0.596642891	129.992541507	0.651608709	127.802213610	0.161135831	148.049547703
2003491349.134910000	0.308983536	-83.284862808	0.597549905	115.849437306	0.647037495	112.193739077	0.175175075	137.269901541
2005290529.052910000	0.301152826	-102.737453657	0.601293262	101.607383944	0.640961844	96.749073671	0.194501732	124.307950451
2007089708.970900000	0.287868040	-122.352403764	0.607434342	87.187318319	0.633852944	81.463252658	0.216364894	109.383957472
2008888888.888890000	0.269516342	-142.025267085	0.615757413	72.568167114	0.626409835	66.388325867	0.238302367	93.030944763
2010688068.806880000	0.246662431	-161.538995715	0.625422294	57.693406145	0.619025666	51.505739740	0.258544381	75.770554487
2012487248.724870000	0.219976459	179.485019739	0.635691841	42.535990212	0.612754636	36.817587869	0.275999997	57.981406438
2014286428.642860000	0.190300481	161.726144016	0.645461304	27.087295325	0.607852583	22.267629827	0.289746035	39.883628596
2016085608.560860000	0.159970145	146.438993228	0.653560475	11.381669079	0.604622845	7.828714612	0.299066637	21.645590560
2017884788.478850000	0.132532422	135.555784036	0.659215509	-4.528257918	0.603660835	-6.568584843	0.303625274	3.367894565
2019683968.396840000	0.114168833	130.963192943	0.661207134	-20.605615678	0.604676833	-20.936063426	0.303021598	-14.901075123
2021483148.314830000	0.112819242	130.710974872	0.659541660	-36.695609621	0.607860884	-35.371084634	0.297168647	-33.108397903
2023282328.232820000	0.129538419	127.703675498	0.654429350	-52.689149951	0.612873598	-49.933589734	0.286134879	-51.132121380
2025081508.150810000	0.157609612	118.517028392	0.646440278	-68.496510193	0.619529890	-64.665259037	0.270290881	-68.864143009
2026880688.068810000	0.190208994	104.612022435	0.636325246	-84.058760548	0.627045583	-79.604684941	0.250113648	-86.087734675
2028679867.986800000	0.222837953	88.021185991	0.625445809	-99.330505565	0.634652933	-94.764132356	0.226571512	-102.441797204
2030479047.904790000	0.252982496	70.053961950	0.614634199	-114.308174737	0.641933395	-110.139301080	0.201410909	-117.395004742
2032278227.822780000	0.279091860	51.401406756	0.604839267	-129.004830602	0.647614011	-125.709158392	0.177318871	-130.243084008
2034077407.740770000	0.300341960	32.425935719	0.596819490	-143.462198725	0.651472807	-141.418668859	0.157549091	-140.306153151
2035876587.658770000	0.316031664	13.356197405	0.591085310	-157.733640343	0.652677703	-157.230341095	0.146190223	-147.704439899
2037675767.576760000	0.325851423	-5.749236781	0.587998558	-171.890095976	0.651225420	-173.046598950	0.145782432	-154.216089022
2039474947.494750000	0.329506871	-24.854850767	0.587821755	173.994865545	0.647311451	171.228556256	0.155633031	-162.368176682
2041274127.412740000	0.326852131	-43.942633029	0.590411881	159.824818712	0.641340536	155.631573443	0.172516626	-173.555422136
2043073307.330730000	0.317726540	-62.975510910	0.595724220	145.539197491	0.634102561	140.235009417	0.192632726	172.406721248
2044872487.248720000	0.302286195	-81.926135840	0.603015048	131.046293019	0.626586484	125.047160289	0.213529229	156.262258478
2046671667.166720000	0.280910220	-100.678923913	0.612276611	116.332143781	0.619030753	110.097096628	0.233052634	138.806629525
2048470847.084710000	0.254094684	-118.928173405	0.622527614	101.326658393	0.612185534	95.327846237	0.250389765	120.513245153
2050270027.002700000	0.222970055	-136.281073402	0.632531701	86.026528574	0.606858091	80.729883366	0.264752450	101.770981343
2052069206.920690000	0.189814417	-151.959438238	0.641837206	70.432238779	0.603018554	66.198809579	0.275766008	82.840241272
2053868386.838680000	0.157735382	-164.436396971	0.649051473	54.598263644	0.601165709	51.748166825	0.282849739	63.841917731
2055667566.756680000	0.131947841	-171.948477913	0.653373120	38.608838100	0.601307471	37.314932319	0.285769292	44.894045846
2057466746.674670000	0.119572418	-174.284871344	0.654040869	22.590660922	0.603403672	22.828091656	0.284195946	26.074587278
2059265926.592660000	0.124833097	-175.927960281	0.651465222	6.615105750	0.607122695	8.245506203	0.278216941	7.454803221
2061065106.510650000	0.144052713	177.677376341	0.645874667	-9.234681874	0.612600663	-6.463301814	0.267745856	-10.861150126
2062864286.428640000	0.170073471	165.969662794	0.638088602	-24.853713603	0.618680848	-21.262278705	0.253239406	-28.651070736
2064663466.346630000	0.197529151	150.638836454	0.628959616	-40.223257082	0.625304175	-36.325577371	0.235039905	-45.794700578
2066462646.264630000	0.223668122	133.240260954	0.619631776	-55.335502100	0.631989194	-51.564404071	0.214639250	-61.902259381
2068261826.182620000	0.247306085	114.693544738	0.611100073	-70.282959698	0.637709507	-66.994582068	0.193547816	-76.590579818
2070061006.100610000	0.267075889	95.689229469	0.603770676	-84.989374644	0.641909037	-82.556687284	0.174282477	-89.304746192
2071860186.018600000	0.282554088	76.556973282	0.598273352	-99.505735190	0.644469617	-98.222351813	0.159707872	-99.871613922
2073659365.936590000	0.293243707	57.463729675	0.594912348	-113.875036114	0.644857812	-113.913529663	0.152350820	-108.817028517
2075458545.854590000	0.298968337	38.539748409	0.593848748	-128.185545433	0.643169908	-129.604723398	0.153639859	-117.659044033
2077257725.772580000	0.299354612	19.899005962	0.595062708	-142.477398144	0.639667701	-145.247039415	0.162540275	-128.063117669
2079056905.690570000	0.294434790	1.591927197	0.598610026	-156.825977810	0.634704163	-160.781458520	0.176600840	-140.687215769
2080856085.608560000	0.283938999	-16.247643123	0.604002064	-171.301338184	0.628584252	-176.196453010	0.193254473	-155.529079218
2082655265.526550000	0.268363008	-33.474925193	0.610942028	174.008385062	0.622119602	168.552589164	0.210672776	-171.999401647
2084454445.444540000	0.248452449	-49.829725231	0.618857277	159.035143828	0.615499516	153.524248094	0.227418447	170.451370753
2086253625.362540000	0.225528319	-64.850348393	0.626743988	143.821223190	0.609812061	138.644695959	0.242893650	152.249079474
