Frequency,S11 Re,S11 Im,S21 Re,S21 Im
0.01,0.03835529462,0.137416631,0.1643469334,-1.046588063
0.011799179917991799,0.1541122496,0.05425963923,-0.1565510035,-1.030713439
0.0135983598359836,0.1610903591,-0.0705139935,-0.4110011756,-0.940680027
0.015397539753975398,0.07227823138,-0.1472320557,-0.6806258559,-0.7848905325
0.017196719671967196,-0.03037614934,-0.1523323804,-0.8757818341,-0.5582379103
0.018995899589958995,-0.1188864633,-0.08702329546,-0.9693417549,-0.3096805513
0.020795079507950794,-0.1488556564,0.01919579133,-1.007954597,-0.01795956492
0.022594259425942592,-0.09834637493,0.1118306965,-0.9691753983,0.2305568904
0.024393439343934394,-0.005158359651,0.1648506969,-0.8679074049,0.4784446061
0.02619261926192619,0.1027245894,0.1519224048,-0.6993055344,0.6828147769
0.02799179917991799,0.1820589602,0.07905644923,-0.4928900003,0.8356115222
0.02979097909790979,0.2021438926,-0.02586085536,-0.2598198354,0.9324262738
0.031590159015901585,0.1623543352,-0.1266954988,-0.009350487031,0.9627938271
0.033389338933893384,0.0689394176,-0.183310926,0.2383671105,0.9273785353
0.03518851885188518,-0.04005048797,-0.1763090342,0.4791973233,0.8217445612
0.03698769876987699,-0.1472297162,-0.09146143496,0.8034257293,0.514686048
0.03878687868786879,-0.1703860313,0.009785212576,0.8950736523,0.307407856
0.040586058605860585,-0.1297429651,0.1075885743,0.9350721836,0.09063109756
0.04238523852385238,-0.03773007169,0.1616304964,0.9279956222,-0.1258470267
0.04418441844184418,0.07226267457,0.1571791768,0.8681762815,-0.3388152421
0.04598359835983598,0.162656635,0.0887081027,0.756873548,-0.5284456015
0.04778277827782778,0.1979960203,-0.01775760949,0.6140548587,-0.682988286
0.04958195819581958,0.1660886854,-0.1260250658,0.4402604997,-0.8030514121
0.051381138113811384,0.07785817981,-0.1966357678,0.2240817547,-0.881891489
0.053180318031803175,-0.03642807156,-0.2033931464,-0.01411433611,-0.9101512432
0.05497949794979498,-0.1369380802,-0.1439976841,-0.2461540103,-0.8713035583
0.05677867786778677,-0.1916337609,-0.0372415185,-0.4674033225,-0.7780830264
0.05857785778577857,-0.1722322106,0.08102019876,-0.6474245191,-0.6259810328
0.06037703770377038,-0.09276237339,0.1709141284,-0.7811470032,-0.4353506863
0.06217621762176217,0.02328920364,0.2031138092,-0.8683579564,-0.2157086879
0.06397539753975397,0.1359799355,0.1643514186,-0.8897261024,0.01365024131
