Frequency,S11,S21
1.8143,(-0.01255614124+0.003621735377j),(-0.01255614124+0.003621735377j)
1.81448,(-0.01267119963+0.003451606957j),(-0.01267119963+0.003451606957j)
1.81466,(-0.01259423327+0.003517223755j),(-0.01259423327+0.003517223755j)
1.81484,(-0.01259866823+0.003514609765j),(-0.01259866823+0.003514609765j)
1.81502,(-0.01260205265+0.003506564302j),(-0.01260205265+0.003506564302j)
1.8152,(-0.01268050261+0.003565800143j),(-0.01268050261+0.003565800143j)
1.81538,(-0.01259818207+0.003605014412j),(-0.01259818207+0.003605014412j)
1.81556,(-0.01265435852+0.003717165207j),(-0.01265435852+0.003717165207j)
1.81574,(-0.01264730096+0.003761575324j),(-0.01264730096+0.003761575324j)
1.81592,(-0.01260114554+0.003782438347j),(-0.01260114554+0.003782438347j)
1.8161,(-0.01266550738+0.003829279682j),(-0.01266550738+0.003829279682j)
1.81628,(-0.01260641962+0.003808952635j),(-0.01260641962+0.003808952635j)
1.81646,(-0.01256209891+0.003746102098j),(-0.01256209891+0.003746102098j)
1.81664,(-0.01262651011+0.00379497814j),(-0.01262651011+0.00379497814j)
1.81682,(-0.01268789452+0.003818077268j),(-0.01268789452+0.003818077268j)
1.817,(-0.01261740364+0.003842085367j),(-0.01261740364+0.003842085367j)
1.81718,(-0.01256653294+0.003767150687j),(-0.01256653294+0.003767150687j)
1.81736,(-0.01255564392+0.003830001224j),(-0.01255564392+0.003830001224j)
1.81754,(-0.01241704635+0.003827623324j),(-0.01241704635+0.003827623324j)
1.81772,(-0.0124930162+0.00384328072j),(-0.0124930162+0.00384328072j)
1.8179,(-0.01249884255+0.003911779728j),(-0.01249884255+0.003911779728j)
1.81808,(-0.0126087293+0.003934126347j),(-0.0126087293+0.003934126347j)
1.81826,(-0.0127979517+0.0039279419j),(-0.0127979517+0.0039279419j)
1.81844,(-0.01269740332+0.003966466524j),(-0.01269740332+0.003966466524j)
1.81862,(-0.01254436187+0.00393545581j),(-0.01254436187+0.00393545581j)
1.8188,(-0.01256881282+0.003956811503j),(-0.01256881282+0.003956811503j)
1.81898,(-0.01256992482+0.003917451017j),(-0.01256992482+0.003917451017j)
1.81916,(-0.0125510646+0.004068844486j),(-0.0125510646+0.004068844486j)
1.81934,(-0.01253896207+0.004048721865j),(-0.01253896207+0.004048721865j)
1.81952,(-0.01254515536+0.004213068169j),(-0.01254515536+0.004213068169j)
1.8197,(-0.0125846481+0.004304448143j),(-0.0125846481+0.004304448143j)
1.81988,(-0.01256806403+0.004262827802j),(-0.01256806403+0.004262827802j)
1.82006,(-0.012539207+0.00425933674j),(-0.012539207+0.00425933674j)
1.82024,(-0.0125722941+0.004318590742j),(-0.0125722941+0.004318590742j)
1.82042,(-0.01253856625+0.004392097238j),(-0.01253856625+0.004392097238j)
1.8206,(-0.0124926623+0.004424055573j),(-0.0124926623+0.004424055573j)
1.82078,(-0.01248026919+0.004411114845j),(-0.01248026919+0.004411114845j)
1.82096,(-0.01242795959+0.004487955943j),(-0.01242795959+0.004487955943j)
1.82114,(-0.01248637494+0.004377764184j),(-0.01248637494+0.004377764184j)
1.82132,(-0.01242094673+0.004454691894j),(-0.01242094673+0.004454691894j)
1.8215,(-0.01240341179+0.004455564544j),(-0.01240341179+0.004455564544j)
1.82168,(-0.01239406597+0.004429881927j),(-0.01239406597+0.004429881927j)
1.82186,(-0.01235797256+0.004541928414j),(-0.01235797256+0.004541928414j)
1.82204,(-0.01228933502+0.004629392177j),(-0.01228933502+0.004629392177j)
1.82222,(-0.01243218966+0.004619616084j),(-0.01243218966+0.004619616084j)
1.8224,(-0.01243395824+0.004572746344j),(-0.01243395824+0.004572746344j)
1.82258,(-0.0125044547+0.004548960831j),(-0.0125044547+0.004548960831j)
1.82276,(-0.01264452096+0.004670099355j),(-0.01264452096+0.004670099355j)
1.82294,(-0.01251710672+0.00472395448j),(-0.01251710672+0.00472395448j)
1.82312,(-0.01251153741+0.004653341603j),(-0.01251153741+0.004653341603j)
1.8233,(-0.01231602021+0.004670372233j),(-0.01231602021+0.004670372233j)
1.82348,(-0.01239163056+0.004770448897j),(-0.01239163056+0.004770448897j)
1.82366,(-0.0124382209+0.00481685577j),(-0.0124382209+0.00481685577j)
1.82384,(-0.01239157002+0.00471452577j),(-0.01239157002+0.00471452577j)
1.82402,(-0.01247246284+0.004844612442j),(-0.01247246284+0.004844612442j)
1.8242,(-0.01240318827+0.004840010777j),(-0.01240318827+0.004840010777j)
1.82438,(-0.01238435414+0.004961044062j),(-0.01238435414+0.004961044062j)
1.82456,(-0.01242927928+0.00507506635j),(-0.01242927928+0.00507506635j)
1.82474,(-0.01243873872+0.005111415405j),(-0.01243873872+0.005111415405j)
1.82492,(-0.01247386914+0.004953838419j),(-0.01247386914+0.004953838419j)
1.8251,(-0.01234924886+0.004922389984j),(-0.01234924886+0.004922389984j)
1.82528,(-0.01241246425+0.004815068096j),(-0.01241246425+0.004815068096j)
1.82546,(-0.01228394173+0.004803969059j),(-0.01228394173+0.004803969059j)
1.82564,(-0.01232505869+0.004973748233j),(-0.01232505869+0.004973748233j)
1.82582,(-0.01225475594+0.005032176152j),(-0.01225475594+0.005032176152j)
1.826,(-0.01224908326+0.005029526073j),(-0.01224908326+0.005029526073j)
1.82618,(-0.01218195632+0.004995380528j),(-0.01218195632+0.004995380528j)
1.82636,(-0.01227244083+0.005027730484j),(-0.01227244083+0.005027730484j)
1.82654,(-0.01228061598+0.005085784476j),(-0.01228061598+0.005085784476j)
1.82672,(-0.01230709907+0.005079634022j),(-0.01230709907+0.005079634022j)
1.8269,(-0.01221491955+0.005064482801j),(-0.01221491955+0.005064482801j)
1.82708,(-0.01230805088+0.00514549762j),(-0.01230805088+0.00514549762j)
1.82726,(-0.01234561112+0.005168584641j),(-0.01234561112+0.005168584641j)
1.82744,(-0.0123148486+0.005136651918j),(-0.0123148486+0.005136651918j)
1.82762,(-0.01233139448+0.005080993287j),(-0.01233139448+0.005080993287j)
1.8278,(-0.01227842178+0.00513554411j),(-0.01227842178+0.00513554411j)
1.82798,(-0.01233551558+0.005161933601j),(-0.01233551558+0.005161933601j)
1.82816,(-0.01236021984+0.005178011954j),(-0.01236021984+0.005178011954j)
1.82834,(-0.01247733179+0.005065504927j),(-0.01247733179+0.005065504927j)
1.82852,(-0.01249205321+0.005167937838j),(-0.01249205321+0.005167937838j)
1.8287,(-0.01239833422+0.005277947057j),(-0.01239833422+0.005277947057j)
1.82888,(-0.0123436572+0.005234013777j),(-0.0123436572+0.005234013777j)
1.82906,(-0.0123529397+0.005257938057j),(-0.0123529397+0.005257938057j)
1.82924,(-0.01234811731+0.005295591429j),(-0.01234811731+0.005295591429j)
1.82942,(-0.01232736465+0.005371436011j),(-0.01232736465+0.005371436011j)
1.8296,(-0.01223654673+0.005380206741j),(-0.01223654673+0.005380206741j)
1.82978,(-0.01227111649+0.005389441736j),(-0.01227111649+0.005389441736j)
1.82996,(-0.01228703372+0.005289351568j),(-0.01228703372+0.005289351568j)
1.83014,(-0.01234245673+0.005275127012j),(-0.01234245673+0.005275127012j)
1.83032,(-0.01235419419+0.005200450774j),(-0.01235419419+0.005200450774j)
1.8305,(-0.01246086042+0.005255421624j),(-0.01246086042+0.005255421624j)
1.83068,(-0.01235543378+0.005296350457j),(-0.01235543378+0.005296350457j)
1.83086,(-0.01229612436+0.005278842989j),(-0.01229612436+0.005278842989j)
1.83104,(-0.01224714238+0.005375497043j),(-0.01224714238+0.005375497043j)
1.83122,(-0.01222964283+0.005312531255j),(-0.01222964283+0.005312531255j)
1.8314,(-0.01231343858+0.005414368119j),(-0.01231343858+0.005414368119j)
1.83158,(-0.01227627415+0.005459335633j),(-0.01227627415+0.005459335633j)
1.83176,(-0.01225372218+0.005545913242j),(-0.01225372218+0.005545913242j)
1.83194,(-0.01230948605+0.005422258284j),(-0.01230948605+0.005422258284j)
1.83212,(-0.0124343792+0.005354744848j),(-0.0124343792+0.005354744848j)
1.8323,(-0.0123195583+0.005373897031j),(-0.0123195583+0.005373897031j)
1.83248,(-0.01235561073+0.005392708816j),(-0.01235561073+0.005392708816j)
1.83266,(-0.01232866012+0.005383243319j),(-0.01232866012+0.005383243319j)
1.83284,(-0.01215744764+0.005530697294j),(-0.01215744764+0.005530697294j)
1.83302,(-0.01218693331+0.005550021306j),(-0.01218693331+0.005550021306j)
1.8332,(-0.01220312249+0.005481988192j),(-0.01220312249+0.005481988192j)
1.83338,(-0.01234195195+0.005399025977j),(-0.01234195195+0.005399025977j)
1.83356,(-0.01229976118+0.005396980327j),(-0.01229976118+0.005396980327j)
1.83374,(-0.01228540018+0.005337816197j),(-0.01228540018+0.005337816197j)
1.83392,(-0.01233858522+0.005391125102j),(-0.01233858522+0.005391125102j)
1.8341,(-0.01227435749+0.0052450574j),(-0.01227435749+0.0052450574j)
1.83428,(-0.01227396727+0.005168255884j),(-0.01227396727+0.005168255884j)
1.83446,(-0.01231495291+0.005232531577j),(-0.01231495291+0.005232531577j)
1.83464,(-0.01243008766+0.005216631107j),(-0.01243008766+0.005216631107j)
1.83482,(-0.01235383283+0.0052599716j),(-0.01235383283+0.0052599716j)
1.835,(-0.01240386162+0.005243774969j),(-0.01240386162+0.005243774969j)
1.83518,(-0.01241065934+0.005260385573j),(-0.01241065934+0.005260385573j)
1.83536,(-0.0123838326+0.005195927806j),(-0.0123838326+0.005195927806j)
1.83554,(-0.01235228311+0.005210453179j),(-0.01235228311+0.005210453179j)
1.83572,(-0.01234159805+0.005290419795j),(-0.01234159805+0.005290419795j)
1.8359,(-0.01237806212+0.005237901583j),(-0.01237806212+0.005237901583j)
1.83608,(-0.01245360821+0.005291601643j),(-0.01245360821+0.005291601643j)
1.83626,(-0.01237511449+0.00540208444j),(-0.01237511449+0.00540208444j)
1.83644,(-0.01237159315+0.005330901127j),(-0.01237159315+0.005330901127j)
1.83662,(-0.0123783946+0.005267224275j),(-0.0123783946+0.005267224275j)
1.8368,(-0.0123922471+0.005233612377j),(-0.0123922471+0.005233612377j)
1.83698,(-0.01246665511+0.005279689562j),(-0.01246665511+0.005279689562j)
1.83716,(-0.01247391105+0.005292838439j),(-0.01247391105+0.005292838439j)
1.83734,(-0.01254506223+0.005281810183j),(-0.01254506223+0.005281810183j)
1.83752,(-0.01260092296+0.005308427382j),(-0.01260092296+0.005308427382j)
1.8377,(-0.01258612145+0.005271100905j),(-0.01258612145+0.005271100905j)
1.83788,(-0.01248561591+0.005088382401j),(-0.01248561591+0.005088382401j)
1.83806,(-0.01250169706+0.005096788518j),(-0.01250169706+0.005096788518j)
1.83824,(-0.01241043117+0.00507745659j),(-0.01241043117+0.00507745659j)
1.83842,(-0.01246740203+0.005068604369j),(-0.01246740203+0.005068604369j)
1.8386,(-0.01233459543+0.005050280597j),(-0.01233459543+0.005050280597j)
1.83878,(-0.01241606381+0.005047165789j),(-0.01241606381+0.005047165789j)
1.83896,(-0.01245689765+0.005090622697j),(-0.01245689765+0.005090622697j)
1.83914,(-0.01249783393+0.005082882475j),(-0.01249783393+0.005082882475j)
1.83932,(-0.01264236774+0.005079811439j),(-0.01264236774+0.005079811439j)
1.8395,(-0.01252114587+0.005113578867j),(-0.01252114587+0.005113578867j)
1.83968,(-0.01253406424+0.005058016628j),(-0.01253406424+0.005058016628j)
1.83986,(-0.01259011775+0.005013667978j),(-0.01259011775+0.005013667978j)
1.84004,(-0.0125190774+0.005126688164j),(-0.0125190774+0.005126688164j)
1.84022,(-0.01253971923+0.005051377695j),(-0.01253971923+0.005051377695j)
1.8404,(-0.01254311018+0.005008751061j),(-0.01254311018+0.005008751061j)
1.84058,(-0.01258322503+0.004984318744j),(-0.01258322503+0.004984318744j)
1.84076,(-0.01253682561+0.00502393581j),(-0.01253682561+0.00502393581j)
1.84094,(-0.01254748087+0.005042746663j),(-0.01254748087+0.005042746663j)
1.84112,(-0.01261672191+0.005119328387j),(-0.01261672191+0.005119328387j)
1.8413,(-0.01254439726+0.00519137457j),(-0.01254439726+0.00519137457j)
1.84148,(-0.01254642289+0.005071070511j),(-0.01254642289+0.005071070511j)
1.84166,(-0.0125910854+0.004987034015j),(-0.0125910854+0.004987034015j)
1.84184,(-0.01258890703+0.004904835951j),(-0.01258890703+0.004904835951j)
1.84202,(-0.01252866816+0.004893362522j),(-0.01252866816+0.004893362522j)
1.8422,(-0.01252687164+0.004878599197j),(-0.01252687164+0.004878599197j)
1.84238,(-0.01242382266+0.00501372898j),(-0.01242382266+0.00501372898j)
1.84256,(-0.01237789076+0.005096473265j),(-0.01237789076+0.005096473265j)
1.84274,(-0.01250626147+0.004992722999j),(-0.01250626147+0.004992722999j)
1.84292,(-0.01247960329+0.004872587975j),(-0.01247960329+0.004872587975j)
1.8431,(-0.01255166344+0.004874592181j),(-0.01255166344+0.004874592181j)
1.84328,(-0.01258495729+0.004805921577j),(-0.01258495729+0.004805921577j)
1.84346,(-0.01265380345+0.004874438979j),(-0.01265380345+0.004874438979j)
1.84364,(-0.01264426205+0.004846434575j),(-0.01264426205+0.004846434575j)
1.84382,(-0.01266085822+0.004858276341j),(-0.01266085822+0.004858276341j)
1.844,(-0.01269896794+0.004888524301j),(-0.01269896794+0.004888524301j)
1.84418,(-0.01269550063+0.004899450112j),(-0.01269550063+0.004899450112j)
1.84436,(-0.01265822724+0.004881236237j),(-0.01265822724+0.004881236237j)
1.84454,(-0.01269735117+0.004870974459j),(-0.01269735117+0.004870974459j)
1.84472,(-0.01271070912+0.004842532799j),(-0.01271070912+0.004842532799j)
1.8449,(-0.01265542861+0.004745515529j),(-0.01265542861+0.004745515529j)
1.84508,(-0.01265094616+0.004827373195j),(-0.01265094616+0.004827373195j)
1.84526,(-0.01261225902+0.004780317191j),(-0.01261225902+0.004780317191j)
1.84544,(-0.01267115213+0.004759102128j),(-0.01267115213+0.004759102128j)
1.84562,(-0.01275342051+0.004829963669j),(-0.01275342051+0.004829963669j)
1.8458,(-0.01265787706+0.004860259127j),(-0.01265787706+0.004860259127j)
1.84598,(-0.01272531226+0.004906469025j),(-0.01272531226+0.004906469025j)
1.84616,(-0.01273817662+0.004900532775j),(-0.01273817662+0.004900532775j)
1.84634,(-0.01260299049+0.004901629873j),(-0.01260299049+0.004901629873j)
1.84652,(-0.01281066891+0.004872095305j),(-0.01281066891+0.004872095305j)
1.8467,(-0.01285183802+0.004950101953j),(-0.01285183802+0.004950101953j)
1.84688,(-0.01274529658+0.004898634739j),(-0.01274529658+0.004898634739j)
1.84706,(-0.01288826484+0.004922011402j),(-0.01288826484+0.004922011402j)
1.84724,(-0.01278025564+0.004876915365j),(-0.01278025564+0.004876915365j)
1.84742,(-0.01275874302+0.004969740286j),(-0.01275874302+0.004969740286j)
1.8476,(-0.01285048574+0.0049383929j),(-0.01285048574+0.0049383929j)
1.84778,(-0.01272398513+0.004906531889j),(-0.01272398513+0.004906531889j)
1.84796,(-0.01262530033+0.004914166406j),(-0.01262530033+0.004914166406j)
1.84814,(-0.01266440004+0.004929695744j),(-0.01266440004+0.004929695744j)
1.84832,(-0.01266393345+0.004884299356j),(-0.01266393345+0.004884299356j)
1.8485,(-0.01264065225+0.00491795782j),(-0.01264065225+0.00491795782j)
1.84868,(-0.01260493137+0.00490816636j),(-0.01260493137+0.00490816636j)
1.84886,(-0.01265593525+0.004937594291j),(-0.01265593525+0.004937594291j)
1.84904,(-0.01259284839+0.004848493729j),(-0.01259284839+0.004848493729j)
1.84922,(-0.01260073949+0.004964474123j),(-0.01260073949+0.004964474123j)
1.8494,(-0.01264407206+0.005028460175j),(-0.01264407206+0.005028460175j)
1.84958,(-0.01273042616+0.005042745732j),(-0.01273042616+0.005042745732j)
1.84976,(-0.0126920389+0.005107578356j),(-0.0126920389+0.005107578356j)
1.84994,(-0.01270932425+0.005066015292j),(-0.01270932425+0.005066015292j)
1.85012,(-0.01271625888+0.005103832576j),(-0.01271625888+0.005103832576j)
1.8503,(-0.01266033389+0.005133685656j),(-0.01266033389+0.005133685656j)
1.85048,(-0.01261672098+0.005059659481j),(-0.01261672098+0.005059659481j)
1.85066,(-0.01271197945+0.005204485264j),(-0.01271197945+0.005204485264j)
1.85084,(-0.01265232638+0.005232738331j),(-0.01265232638+0.005232738331j)
1.85102,(-0.01268185582+0.005190764088j),(-0.01268185582+0.005190764088j)
1.8512,(-0.01260788925+0.005129494704j),(-0.01260788925+0.005129494704j)
1.85138,(-0.0126521457+0.00508513907j),(-0.0126521457+0.00508513907j)
1.85156,(-0.01253689732+0.005148248747j),(-0.01253689732+0.005148248747j)
1.85174,(-0.01254856959+0.005075505003j),(-0.01254856959+0.005075505003j)
1.85192,(-0.01250447519+0.005051555578j),(-0.01250447519+0.005051555578j)
1.8521,(-0.01250793319+0.005080988631j),(-0.01250793319+0.005080988631j)
1.85228,(-0.01251838543+0.005061453208j),(-0.01251838543+0.005061453208j)
1.85246,(-0.01244340278+0.004961391445j),(-0.01244340278+0.004961391445j)
1.85264,(-0.01243934222+0.005014324561j),(-0.01243934222+0.005014324561j)
1.85282,(-0.01254968811+0.005000605248j),(-0.01254968811+0.005000605248j)
1.853,(-0.01252566371+0.005089708604j),(-0.01252566371+0.005089708604j)
1.85318,(-0.01244741585+0.005293436814j),(-0.01244741585+0.005293436814j)
1.85336,(-0.01231758203+0.005294894334j),(-0.01231758203+0.005294894334j)
1.85354,(-0.01232793462+0.005321835633j),(-0.01232793462+0.005321835633j)
1.85372,(-0.01238212828+0.005243609194j),(-0.01238212828+0.005243609194j)
1.8539,(-0.01240122411+0.005299530458j),(-0.01240122411+0.005299530458j)
1.85408,(-0.01246540248+0.005249054171j),(-0.01246540248+0.005249054171j)
1.85426,(-0.01233593281+0.005244146567j),(-0.01233593281+0.005244146567j)
1.85444,(-0.0123737203+0.00536557287j),(-0.0123737203+0.00536557287j)
1.85462,(-0.01234922186+0.005321829114j),(-0.01234922186+0.005321829114j)
1.8548,(-0.0124088861+0.005432273727j),(-0.0124088861+0.005432273727j)
1.85498,(-0.01238849014+0.005389956292j),(-0.01238849014+0.005389956292j)
1.85516,(-0.01244627032+0.005513126962j),(-0.01244627032+0.005513126962j)
1.85534,(-0.01244525425+0.005472864956j),(-0.01244525425+0.005472864956j)
1.85552,(-0.01238537952+0.005542416591j),(-0.01238537952+0.005542416591j)
1.8557,(-0.01224613655+0.005460977554j),(-0.01224613655+0.005460977554j)
1.85588,(-0.01216245256+0.00551953679j),(-0.01216245256+0.00551953679j)
1.85606,(-0.01207363419+0.0054883142j),(-0.01207363419+0.0054883142j)
1.85624,(-0.01217692997+0.005524046719j),(-0.01217692997+0.005524046719j)
1.85642,(-0.0121330386+0.005508057307j),(-0.0121330386+0.005508057307j)
1.8566,(-0.01218700502+0.005549005698j),(-0.01218700502+0.005549005698j)
1.85678,(-0.01223888341+0.005577658769j),(-0.01223888341+0.005577658769j)
1.85696,(-0.01215498149+0.005694612395j),(-0.01215498149+0.005694612395j)
1.85714,(-0.01222598832+0.005641631782j),(-0.01222598832+0.005641631782j)
1.85732,(-0.01226459071+0.005622047931j),(-0.01226459071+0.005622047931j)
1.8575,(-0.0122624794+0.00562767731j),(-0.0122624794+0.00562767731j)
1.85768,(-0.01223496813+0.005579418503j),(-0.01223496813+0.005579418503j)
1.85786,(-0.012317569+0.005510789342j),(-0.012317569+0.005510789342j)
1.85804,(-0.01225660462+0.005581468809j),(-0.01225660462+0.005581468809j)
1.85822,(-0.0121977292+0.005620324519j),(-0.0121977292+0.005620324519j)
1.8584,(-0.01222432684+0.005697187502j),(-0.01222432684+0.005697187502j)
1.85858,(-0.01219036523+0.005796438083j),(-0.01219036523+0.005796438083j)
1.85876,(-0.01208509319+0.005850403104j),(-0.01208509319+0.005850403104j)
1.85894,(-0.01211689971+0.005818595178j),(-0.01211689971+0.005818595178j)
1.85912,(-0.01202423871+0.00584384473j),(-0.01202423871+0.00584384473j)
1.8593,(-0.01200194098+0.005924612749j),(-0.01200194098+0.005924612749j)
1.85948,(-0.01204578578+0.005885391496j),(-0.01204578578+0.005885391496j)
1.85966,(-0.01211459842+0.0059218104j),(-0.01211459842+0.0059218104j)
1.85984,(-0.0121058207+0.005974930711j),(-0.0121058207+0.005974930711j)
1.86002,(-0.0120627787+0.005978049245j),(-0.0120627787+0.005978049245j)
1.8602,(-0.01203568187+0.006007406395j),(-0.01203568187+0.006007406395j)
1.86038,(-0.01190475281+0.006004968192j),(-0.01190475281+0.006004968192j)
1.86056,(-0.01188829821+0.00591250835j),(-0.01188829821+0.00591250835j)
1.86074,(-0.01193396654+0.005973603111j),(-0.01193396654+0.005973603111j)
1.86092,(-0.01191494428+0.005951312371j),(-0.01191494428+0.005951312371j)
1.8611,(-0.01197487861+0.005951160099j),(-0.01197487861+0.005951160099j)
1.86128,(-0.01198964473+0.005979264155j),(-0.01198964473+0.005979264155j)
1.86146,(-0.0119342627+0.005883411039j),(-0.0119342627+0.005883411039j)
1.86164,(-0.01196862385+0.005969753023j),(-0.01196862385+0.005969753023j)
1.86182,(-0.01195280813+0.005880925804j),(-0.01195280813+0.005880925804j)
1.862,(-0.01189979445+0.005984338932j),(-0.01189979445+0.005984338932j)
1.86218,(-0.01187759172+0.006075126585j),(-0.01187759172+0.006075126585j)
1.86236,(-0.01191446371+0.006156848278j),(-0.01191446371+0.006156848278j)
1.86254,(-0.01183409989+0.00620044861j),(-0.01183409989+0.00620044861j)
1.86272,(-0.01174469572+0.00617051078j),(-0.01174469572+0.00617051078j)
1.8629,(-0.01185766794+0.00613364391j),(-0.01185766794+0.00613364391j)
1.86308,(-0.01185604557+0.006127824541j),(-0.01185604557+0.006127824541j)
1.86326,(-0.01181513444+0.006169462577j),(-0.01181513444+0.006169462577j)
1.86344,(-0.01178227272+0.006160748657j),(-0.01178227272+0.006160748657j)
1.86362,(-0.01175391581+0.006154525559j),(-0.01175391581+0.006154525559j)
1.8638,(-0.01178856846+0.006164425518j),(-0.01178856846+0.006164425518j)
1.86398,(-0.01183915138+0.005985781085j),(-0.01183915138+0.005985781085j)
1.86416,(-0.01182776783+0.006095373537j),(-0.01182776783+0.006095373537j)
1.86434,(-0.01187633723+0.006082291715j),(-0.01187633723+0.006082291715j)
1.86452,(-0.01186126098+0.006102432497j),(-0.01186126098+0.006102432497j)
1.8647,(-0.01175453234+0.006165788043j),(-0.01175453234+0.006165788043j)
1.86488,(-0.01181936637+0.006148086395j),(-0.01181936637+0.006148086395j)
1.86506,(-0.01179113053+0.006207491737j),(-0.01179113053+0.006207491737j)
1.86524,(-0.01179246418+0.006233689841j),(-0.01179246418+0.006233689841j)
1.86542,(-0.01175274048+0.006157328375j),(-0.01175274048+0.006157328375j)
1.8656,(-0.01174579654+0.0061685252j),(-0.01174579654+0.0061685252j)
1.86578,(-0.01168099977+0.006136348005j),(-0.01168099977+0.006136348005j)
1.86596,(-0.01169157028+0.006149967201j),(-0.01169157028+0.006149967201j)
1.86614,(-0.01164107304+0.006194169167j),(-0.01164107304+0.006194169167j)
1.86632,(-0.01168433484+0.006079250015j),(-0.01168433484+0.006079250015j)
1.8665,(-0.01171050314+0.006055541337j),(-0.01171050314+0.006055541337j)
1.86668,(-0.01175376959+0.006091827527j),(-0.01175376959+0.006091827527j)
1.86686,(-0.0117641883+0.006068610121j),(-0.0117641883+0.006068610121j)
1.86704,(-0.01176073402+0.006083900575j),(-0.01176073402+0.006083900575j)
1.86722,(-0.01172642689+0.006019461434j),(-0.01172642689+0.006019461434j)
1.8674,(-0.01173986495+0.00612361636j),(-0.01173986495+0.00612361636j)
1.86758,(-0.01181622315+0.006208793726j),(-0.01181622315+0.006208793726j)
1.86776,(-0.01177273691+0.006230205763j),(-0.01177273691+0.006230205763j)
1.86794,(-0.0117796883+0.006299605127j),(-0.0117796883+0.006299605127j)
1.86812,(-0.01180346869+0.006239847746j),(-0.01180346869+0.006239847746j)
1.8683,(-0.01189183444+0.00624963874j),(-0.01189183444+0.00624963874j)
1.86848,(-0.01191867702+0.006326854229j),(-0.01191867702+0.006326854229j)
1.86866,(-0.01196981128+0.006360766944j),(-0.01196981128+0.006360766944j)
1.86884,(-0.01198251173+0.006264046766j),(-0.01198251173+0.006264046766j)
1.86902,(-0.01202318724+0.006357990671j),(-0.01202318724+0.006357990671j)
1.8692,(-0.01196559146+0.006361186504j),(-0.01196559146+0.006361186504j)
1.86938,(-0.01195762306+0.006394337397j),(-0.01195762306+0.006394337397j)
1.86956,(-0.01197786629+0.006279036868j),(-0.01197786629+0.006279036868j)
1.86974,(-0.01185137127+0.006287787575j),(-0.01185137127+0.006287787575j)
1.86992,(-0.01194528025+0.00628228765j),(-0.01194528025+0.00628228765j)
1.8701,(-0.01184517052+0.006182833109j),(-0.01184517052+0.006182833109j)
1.87028,(-0.01186370291+0.006258243229j),(-0.01186370291+0.006258243229j)
1.87046,(-0.01189656276+0.006334467791j),(-0.01189656276+0.006334467791j)
1.87064,(-0.01202384382+0.006473784801j),(-0.01202384382+0.006473784801j)
1.87082,(-0.01199919265+0.00633252738j),(-0.01199919265+0.00633252738j)
1.871,(-0.01200203225+0.006290704943j),(-0.01200203225+0.006290704943j)
1.87118,(-0.01191009209+0.006308324635j),(-0.01191009209+0.006308324635j)
1.87136,(-0.01189710479+0.006266333628j),(-0.01189710479+0.006266333628j)
1.87154,(-0.01199081168+0.006254093722j),(-0.01199081168+0.006254093722j)
1.87172,(-0.01194665581+0.006268235855j),(-0.01194665581+0.006268235855j)
1.8719,(-0.01195763797+0.006371187512j),(-0.01195763797+0.006371187512j)
1.87208,(-0.01201561093+0.006404471584j),(-0.01201561093+0.006404471584j)
1.87226,(-0.01206136122+0.006302549969j),(-0.01206136122+0.006302549969j)
1.87244,(-0.01212567929+0.006280634087j),(-0.01212567929+0.006280634087j)
1.87262,(-0.01208592672+0.006198130082j),(-0.01208592672+0.006198130082j)
1.8728,(-0.01220136415+0.006229882594j),(-0.01220136415+0.006229882594j)
1.87298,(-0.0121776443+0.006238325499j),(-0.0121776443+0.006238325499j)
1.87316,(-0.01218879409+0.006231795996j),(-0.01218879409+0.006231795996j)
1.87334,(-0.01221559383+0.006213719025j),(-0.01221559383+0.006213719025j)
1.87352,(-0.01217592042+0.006231110077j),(-0.01217592042+0.006231110077j)
1.8737,(-0.01224136353+0.006202924065j),(-0.01224136353+0.006202924065j)
1.87388,(-0.01222052611+0.006191784516j),(-0.01222052611+0.006191784516j)
1.87406,(-0.01219709031+0.006220828742j),(-0.01219709031+0.006220828742j)
1.87424,(-0.01228429284+0.006179981865j),(-0.01228429284+0.006179981865j)
1.87442,(-0.01221837196+0.006124744657j),(-0.01221837196+0.006124744657j)
1.8746,(-0.01218789909+0.006055446807j),(-0.01218789909+0.006055446807j)
1.87478,(-0.01225901302+0.006139205769j),(-0.01225901302+0.006139205769j)
1.87496,(-0.01217020396+0.006263467483j),(-0.01217020396+0.006263467483j)
1.87514,(-0.01222469378+0.006303743925j),(-0.01222469378+0.006303743925j)
1.87532,(-0.01221191604+0.006340630352j),(-0.01221191604+0.006340630352j)
1.8755,(-0.01237408631+0.006253845524j),(-0.01237408631+0.006253845524j)
1.87568,(-0.0123566715+0.006221171003j),(-0.0123566715+0.006221171003j)
1.87586,(-0.01244293526+0.006204736885j),(-0.01244293526+0.006204736885j)
1.87604,(-0.01235681213+0.006207415834j),(-0.01235681213+0.006207415834j)
1.87622,(-0.01227282267+0.006166464183j),(-0.01227282267+0.006166464183j)
1.8764,(-0.01218823995+0.006102333311j),(-0.01218823995+0.006102333311j)
1.87658,(-0.01221710071+0.006145276595j),(-0.01221710071+0.006145276595j)
1.87676,(-0.01223489363+0.006153545342j),(-0.01223489363+0.006153545342j)
1.87694,(-0.01232175436+0.006080827676j),(-0.01232175436+0.006080827676j)
1.87712,(-0.01232053898+0.006091950927j),(-0.01232053898+0.006091950927j)
