Frequency,S11 Re,S11 Im,S21 Re,S21 Im
800000000.0,-49.1052643219727,-38.0273406591679,0.00184600692492873,-29.7865579293844
801700000.0,-48.7919874908237,-28.6595467530436,0.00191822585838596,-29.8285032373797
803400000.0,-48.4453147556052,-20.602029610594,0.00195563303596705,-29.8796663975356
805100000.0,-48.1082707557502,-15.3375616627678,0.00220995394557465,-29.9214699610143
806800000.0,-47.8402351231521,-11.6489959247623,0.00240430256273368,-29.9609500696587
808500000.0,-47.6087407442128,-9.89056532987973,0.00274022070002889,-30.0010465028523
810200000.0,-47.4384561173154,-10.4456994689929,0.00338446258427418,-30.0501197442633
811900000.0,-47.2910754868444,-12.8388353576005,0.00401760175311126,-30.1035761218737
813600000.0,-47.1399006404139,-12.9359045492765,0.00492989689053393,-30.1567561555199
815300000.0,-47.088416358647,-13.7812072234685,0.00609504455770185,-30.2050310783811
817000000.0,-47.0490790809233,-15.4132973879788,0.00667778578208962,-30.2615114640334
818700000.0,-47.0406104013367,-18.0142367697349,0.00766278042181905,-30.3120723959341
820400000.0,-47.0569740370826,-20.8133872567992,0.00901082834378246,-30.3668346997276
822100000.0,-47.1876238705161,-24.0935547372608,0.0100177629397346,-30.4278312959291
823800000.0,-47.3083089229857,-27.8313260493014,0.0107925199781359,-30.4845879728803
825500000.0,-47.440791525886,-31.3201939974696,0.0113663474270795,-30.5443679186081
827200000.0,-47.6037839827828,-34.939898215773,0.0117030630854076,-30.6022411037686
828900000.0,-47.6716351560399,-38.1321715091732,0.0176594640558096,-30.6705526371686
830600000.0,-47.5045911817573,-41.0396703374163,0.0402711308855981,-30.7529500527052
832300000.0,-47.1346164774385,-43.2673784610907,0.0717328164372037,-30.8285915822116
834000000.0,-46.7068836478973,-44.7626012062469,0.101991137360889,-30.877266649878
835700000.0,-46.2404254004741,-45.6071542786815,0.121376248099839,-30.9179638581695
837400000.0,-45.8946606242404,-45.9499803414981,0.122629611786876,-30.9855837104706
839100000.0,-45.7911115443059,-40.0940530526288,0.120432021352174,-31.0569464093502
840800000.0,-45.6001161873934,-34.2111088416044,0.118152059780155,-31.1341199404171
842500000.0,-45.3621015119616,-28.727837371723,0.115747335681135,-31.202530778255
844200000.0,-45.0795786057326,-23.1759304477804,0.112717950705566,-31.2726261296151
845900000.0,-44.7729597792435,-18.0138324926616,0.109546159895498,-31.3368265113956
847600000.0,-44.3944577046887,-12.8172467844358,0.106085803727398,-31.3930700292171
849300000.0,-43.998298473,-7.73780269398866,0.102800006498435,-31.4544436536615
851000000.0,-43.6158030192818,-3.03476056457237,0.0994100178847999,-31.5133239572213
852700000.0,-43.2273724248054,1.40188993057266,0.0962060214451379,-31.5770430445815
854400000.0,-42.9886081625312,5.00739325649771,0.0879300493358321,-31.6377589029799
856100000.0,-43.0125460466873,8.42908128778414,0.064296533858709,-31.6796646784394
857800000.0,-43.1937158295343,11.3457031261381,0.0323080969318414,-31.7327394762986
859500000.0,-43.4291971464365,13.7825221439128,0.00182801956413408,-31.8129245376844
861200000.0,-43.6695106902837,15.9011705937678,-0.0177811422098767,-31.9010581688109
862900000.0,-43.7913618697469,17.7655737105143,-0.0182112448002157,-31.9632641924649
864600000.0,-43.7003858958146,13.7455655565134,-0.0155786418297586,-32.0242512498116
866300000.0,-43.6919732403735,9.79563282044231,-0.0126478063910371,-32.085796080076
868000000.0,-43.7509111968288,6.22351237005702,-0.00980472704451853,-32.1505836478863
869700000.0,-43.8770353213135,3.37456560414395,-0.00691190121789928,-32.2164582412576
871400000.0,-44.0661578744994,0.820505592946501,-0.00418176497141534,-32.290783757297
873100000.0,-44.3585685589946,-1.08512855717603,-0.00159635606758308,-32.3675111782239
874800000.0,-44.3678327172247,-2.14951457378376,0.000615571250231483,-32.4388739022156
876500000.0,-44.2194939431565,-3.24354396401002,0.00220518822801841,-32.5088817836724
878200000.0,-44.0216473360553,-4.00810931679742,0.00278855540806161,-32.5733909919042
879900000.0,-43.7409637862478,-4.18804241504269,0.0037527164321672,-32.632607615221
881600000.0,-43.4024451054141,-4.22800399940667,0.00320460582014554,-32.6980241899401
883300000.0,-43.016625795109,-4.2313181134742,0.0030727917396424,-32.7599277978673
885000000.0,-42.5601625518897,-4.07547101318266,0.0024655660772705,-32.8156757505554
886700000.0,-42.0641909232015,-3.85632867105572,0.000720753156460386,-32.8690182882241
888400000.0,-41.5239323083142,-3.67147879671559,-0.000968837679205687,-32.9200320979166
890100000.0,-40.9605800171379,-3.39799804163047,-0.00254323869368502,-32.9647295988353
891800000.0,-40.3699776896078,-3.24586280007255,-0.00428785148915668,-33.0090198784228
893500000.0,-39.7482722893267,-3.22367491281852,-0.00524890023488813,-33.0510254565737
895200000.0,-39.111205950306,-3.81049036365968,-0.00581654381360732,-33.0946031583558
896900000.0,-38.4865034362024,-4.53751489708793,-0.00658084867817553,-33.1345559851461
898600000.0,-37.8509437202604,-5.83914127691419,-0.0067837026826835,-33.1734127259137
900300000.0,-37.5915101093491,-8.07210103441213,-0.00656042100618478,-33.2196023962825
902000000.0,-37.6434410793682,-10.345046459771,-0.00527369797659151,-33.269871148635
903700000.0,-37.8799787015917,-13.0271075466814,-0.00386748447185338,-33.330815551798
905400000.0,-38.30519720346,-16.3331619562488,-0.00376696081247196,-33.3957779269489
907100000.0,-38.8378353990366,-20.1049479600104,-0.00322165817644876,-33.4674084107466
908800000.0,-39.5002865119561,-24.202802907663,-0.00402336232772193,-33.5399509506181
910500000.0,-40.2381972287504,-27.2186848093069,-0.0044800857303104,-33.6129074829518
912200000.0,-40.989983463098,-29.690177544593,-0.00352732002503471,-33.6865897423285
913900000.0,-41.735836495608,-30.7984692588228,-0.00428814253197387,-33.7651432740766
915600000.0,-42.411933589879,-31.1597340105509,-0.00471193837800216,-33.8388971291837
917300000.0,-42.9973332767515,-30.7997272314298,-0.00587562275729719,-33.9093147138149
919000000.0,-43.5167597027882,-29.8976840755105,-0.00694352836266792,-33.9777462774836
920700000.0,-43.9582117003371,-28.4855092566588,-0.00770825550369824,-34.0441018039974
922400000.0,-44.3062683201847,-26.6260676598135,-0.00836541503501639,-34.1072489939829
924100000.0,-44.5439187767551,-24.4823349102774,-0.0090292732727311,-34.1680966995809
925800000.0,-44.6943584468104,-20.9834599647073,-0.00815914246038364,-34.2336429094661
927500000.0,-44.6605033513185,-16.1453250154077,-0.00616964304746733,-34.3024530478043
929200000.0,-44.4053262575401,-10.4450038787756,-0.00222905222863545,-34.3654220042323
930900000.0,-43.9608720836583,-3.76138501039578,0.00319123855831225,-34.4241173288573
932600000.0,-43.3818574908843,3.79094931542655,0.00877020005585659,-34.4764253276007
934300000.0,-42.6835532969529,11.949962632499,0.0142578570236254,-34.5271243409027
936000000.0,-41.9494649726549,19.2796027790945,0.0191134129200493,-34.5772651501706
937700000.0,-41.2743156217927,26.0655351496681,0.0223612629605994,-34.6323831859125
939400000.0,-40.6785586433072,31.3094485866777,0.0257554817116411,-34.69061868335
941100000.0,-40.2111858662128,35.3135659092968,0.0270349338827517,-34.7525446027616
942800000.0,-39.9005927321261,37.7825670722699,0.0272237390123407,-34.8186802599983
944500000.0,-39.5719706387598,37.858312167745,0.0258487625996969,-34.8878991123935
946200000.0,-39.4304960008224,37.5130668716769,0.0257611940712527,-34.9616265631877
947900000.0,-39.5516338995628,37.0705318638468,0.0270756467756517,-35.0366940923002
949600000.0,-39.7901660941509,36.5688257726503,0.0282245550657333,-35.1185137930385
951300000.0,-40.0328022056234,35.3605248895119,0.0272724964507427,-35.1924553956078
953000000.0,-40.3146172794358,33.0367648898075,0.0243906681479878,-35.2597275194561
954700000.0,-40.6628707958749,30.1945213965356,0.0201604310036531,-35.3275751365815
956400000.0,-41.0681979269343,26.809307292067,0.0146971376688905,-35.396221389117
958100000.0,-41.5218062295993,22.9933575840182,0.00870624045424571,-35.4639494502625
959800000.0,-41.9937656290641,19.1684699716107,0.00325463373865045,-35.5264430921436
961500000.0,-42.4433304464937,14.8388466642474,-0.00226162427485139,-35.5945056374948
963200000.0,-42.8396685571823,10.6523936671429,-0.00710165335357233,-35.6558837426496
964900000.0,-43.1632976155486,6.51343995783952,-0.0114061502254489,-35.7164817763785
966600000.0,-43.3921785052787,2.78109160915273,-0.0143470978116691,-35.7755610725444
968300000.0,-43.5688549796085,0.026611940613187,-0.0151348713969172,-35.8331120554789
970000000.0,-43.8121318438154,-1.01245922374122,-0.0143881154786971,-35.8904992915374
971700000.0,-43.9154686498892,-2.18114725313579,-0.0155171668727429,-35.9463863050007
973400000.0,-43.8261975837763,-3.69337707880761,-0.0170875789698829,-36.0090320326925
975100000.0,-43.6902319896286,-5.80848811295064,-0.0176640365293009,-36.067822180131
976800000.0,-43.5939090070978,-8.18596162115191,-0.0179750649448903,-36.1308940598665
978500000.0,-43.512113703057,-10.9038688638015,-0.0174220268564804,-36.1967697901892
980200000.0,-43.4256080031021,-13.892942896476,-0.0170646749984529,-36.2639263493866
981900000.0,-43.3740162318684,-16.811611593318,-0.0168976569357744,-36.3329917756997
983600000.0,-43.3129810628751,-19.5312603454094,-0.0170625725122136,-36.3992564348474
985300000.0,-43.2643782841559,-22.334085087135,-0.0173885578415364,-36.4703814419105
987000000.0,-43.218938430081,-24.6512455771192,-0.01736998672973,-36.5400873569481
988700000.0,-43.1819476347823,-27.0006972758297,-0.0173184777671549,-36.6133100436458
990400000.0,-43.1754292684855,-29.0295124880709,-0.0177549596885056,-36.6789095105828
992100000.0,-43.1930533469119,-30.8519591053206,-0.0179595627632924,-36.7506915148002
993800000.0,-43.2079255358661,-32.6257362040861,-0.0179537893977805,-36.822179114676
