Frequency,S11 Re,S11 Im,S21 Re,S21 Im
0.89792,-0.05231687054,-0.2111552656,0.9598562121,-0.1572645605
0.89856,-0.05233101174,-0.2110316008,0.9597541094,-0.1572110951
0.8992,-0.05226436257,-0.2114227563,0.959445715,-0.1572406143
0.89984,-0.05246952549,-0.2115799934,0.9598088264,-0.1573320329
0.90048,-0.05253559723,-0.2115636915,0.9595215321,-0.1575121284
0.90112,-0.05283819884,-0.2115717679,0.9595563412,-0.1577791274
0.90176,-0.05281336978,-0.2116513401,0.9598439336,-0.1577146351
0.9024,-0.05293848366,-0.2117540985,0.9591798186,-0.158017993
0.90304,-0.05312168598,-0.2117788196,0.9595736861,-0.1581520587
0.90368,-0.05288146064,-0.2121607959,0.9594388604,-0.1577512473
0.90432,-0.05335346237,-0.2117767036,0.9593707919,-0.1584067941
0.90496,-0.05330988392,-0.211801827,0.9590729475,-0.1581527293
0.9056,-0.05324571207,-0.2120626271,0.9590614438,-0.1587060243
0.90624,-0.05329689384,-0.2121210694,0.9588907957,-0.1579919308
0.90688,-0.05330906063,-0.2120852321,0.9591569901,-0.1587860137
0.90752,-0.05349933356,-0.212274,0.9591959715,-0.1584388018
0.90816,-0.05373787135,-0.2121144831,0.9588963985,-0.1588765383
0.9088,-0.0539303124,-0.2123807669,0.9588980079,-0.1591507494
0.90944,-0.05386293679,-0.2123918682,0.9587786198,-0.1590057313
0.91008,-0.05362201855,-0.2124078125,0.9588298202,-0.1587960869
0.91072,-0.05424860492,-0.2121679187,0.9587553144,-0.1595307589
0.91136,-0.05417276546,-0.2124266922,0.9588808417,-0.1594439745
0.912,-0.05440776423,-0.2124360055,0.9583835006,-0.1592376083
0.91264,-0.05435092747,-0.2123949528,0.9583198428,-0.1592934728
0.91328,-0.05404483154,-0.21268785,0.9586492181,-0.1596925259
0.91392,-0.05454983562,-0.2126247436,0.9584080577,-0.1596120149
0.91456,-0.05432761088,-0.2128428668,0.958314836,-0.1596268862
0.9152,-0.05453335866,-0.2127856463,0.958355248,-0.1597328186
0.91584,-0.05462166667,-0.2130474746,0.9584410191,-0.1599958688
0.91648,-0.05456193909,-0.2132943124,0.9583364129,-0.1601474285
0.91712,-0.05468711257,-0.2133421749,0.9581005573,-0.1601811796
0.91776,-0.05488253385,-0.2134062946,0.9579773545,-0.1602995545
0.9184,-0.05484828353,-0.2136975229,0.9581182003,-0.1604616344
0.91904,-0.05494280905,-0.2137690932,0.958311379,-0.1607894599
0.91968,-0.05467596278,-0.2140272707,0.9583461285,-0.1606659293
0.92032,-0.05489896238,-0.2138980478,0.9580657482,-0.1608354449
0.92096,-0.05496126413,-0.2142718434,0.9580600858,-0.1608235836
0.9216,-0.05494128913,-0.2145640254,0.9575324655,-0.1612602174
0.92224,-0.05494430289,-0.2145734131,0.9574227333,-0.1610265821
0.92288,-0.05506221578,-0.2147978097,0.9577471018,-0.1611899585
0.92352,-0.05529392883,-0.2149683535,0.9577729106,-0.1611722261
0.92416,-0.05539156124,-0.2150880992,0.957331717,-0.1614573747
0.9248,-0.05547133833,-0.2155071348,0.9578154683,-0.1616185009
0.92544,-0.05535722896,-0.2157039195,0.9573609233,-0.1613481045
0.92608,-0.05585284531,-0.2160980999,0.95763129,-0.161650002
0.92672,-0.05572792143,-0.2164011896,0.9571827054,-0.1615554392
0.92736,-0.05582016706,-0.2164705098,0.9573459029,-0.1619420499
0.928,-0.05596609041,-0.2165015787,0.95721066,-0.1619363576
0.92864,-0.05609228835,-0.2166616321,0.9572657347,-0.1620748639
0.92928,-0.05614901334,-0.2168482095,0.9569413662,-0.1621304601
0.92992,-0.05639192834,-0.2172253579,0.9572238922,-0.1622452587
0.93056,-0.05636473,-0.2173079699,0.9567986131,-0.1622599363
0.9312,-0.05622302368,-0.2171995789,0.9568678141,-0.1624325961
0.93184,-0.05642864481,-0.2178547531,0.9566964507,-0.1625923216
0.93248,-0.05648351833,-0.2179371268,0.9570156336,-0.1626057029
0.93312,-0.05675398931,-0.2181046009,0.9568562508,-0.1624000669
0.93376,-0.05672017857,-0.2182551175,0.9568322301,-0.162927106
0.9344,-0.05675436184,-0.218318969,0.9568116665,-0.1630670279
0.93504,-0.05709813535,-0.2181272358,0.9568017721,-0.1630200446
0.93568,-0.05727835372,-0.2184406072,0.9567896128,-0.1631970257
0.93632,-0.0571962595,-0.2186347097,0.9568258524,-0.1631451994
0.93696,-0.0574606061,-0.2186159492,0.9565262198,-0.1632697135
0.9376,-0.0574621968,-0.218564406,0.956756711,-0.1633836031
0.93824,-0.05755979568,-0.2187676877,0.956348002,-0.1632019728
0.93888,-0.05755793676,-0.2184237242,0.9564592242,-0.1638928652
0.93952,-0.0575925298,-0.2186626494,0.9561222196,-0.1638859957
0.94016,-0.0577458404,-0.2187987715,0.9563832879,-0.1638678163
0.9408,-0.05768302456,-0.2186710984,0.9563049078,-0.1640872061
0.94144,-0.05775900558,-0.2188460976,0.9563090801,-0.1638304889
0.94208,-0.05776673928,-0.2186209857,0.9562122822,-0.1641120613
0.94272,-0.05806117505,-0.2190244049,0.9563280344,-0.164272815
0.94336,-0.05787735432,-0.218871057,0.9562634826,-0.1644802839
0.944,-0.05775004625,-0.218895942,0.9562165141,-0.1647436768
0.94464,-0.05792544782,-0.2189392596,0.9559609294,-0.1647370905
0.94528,-0.05789444968,-0.2190606445,0.9560643435,-0.1648488492
0.94592,-0.05799006298,-0.2189666182,0.9559969306,-0.1647989452
0.94656,-0.05811909214,-0.21936737,0.9559565783,-0.1652191132
0.9472,-0.05785828084,-0.219166562,0.9561678171,-0.1651761085
0.94784,-0.05822193995,-0.2192579806,0.9560661912,-0.1652219892
0.94848,-0.05825559422,-0.2194794118,0.956143856,-0.1653378159
0.94912,-0.05803355947,-0.2194355279,0.9560775161,-0.165647313
0.94976,-0.05828797817,-0.2197789848,0.9559542537,-0.1657797247
0.9504,-0.05831214041,-0.2199026048,0.9561635852,-0.1656883955
0.95104,-0.05821713805,-0.2198553085,0.9558731914,-0.1659178585
0.95168,-0.05846694857,-0.2198954374,0.9557260871,-0.1658928692
0.95232,-0.05856522918,-0.2200181186,0.9557343125,-0.1661599129
0.95296,-0.05862593278,-0.220121488,0.9559848905,-0.1661752015
0.9536,-0.05845831707,-0.2203473002,0.9556460381,-0.1664782017
0.95424,-0.05888496339,-0.2204971164,0.9556802511,-0.1662572622
0.95488,-0.0586065352,-0.2205579281,0.9553468823,-0.1663366109
0.95552,-0.05887654424,-0.2208029777,0.955275476,-0.1666478366
0.95616,-0.05870066583,-0.2212886363,0.9554183483,-0.166644603
0.9568,-0.05928969383,-0.221288234,0.9552864432,-0.1667510122
0.95744,-0.05928914994,-0.2211986333,0.9549195766,-0.1670906544
0.95808,-0.05931602791,-0.2217781544,0.9550186396,-0.1669524908
0.95872,-0.05934916064,-0.2220557779,0.9548764825,-0.1672126502
0.95936,-0.05966433138,-0.2219063938,0.9547207355,-0.1671892256
0.96,-0.05973695964,-0.222325176,0.9549874067,-0.1674030721
0.96064,-0.05986860394,-0.22222808,0.9549170136,-0.1675323397
0.96128,-0.06009043753,-0.2224781066,0.9546669722,-0.1675235182
0.96192,-0.05991212651,-0.2229193747,0.9545934796,-0.1673915833
0.96256,-0.06039569527,-0.2226856947,0.9544689059,-0.1673176587
0.9632,-0.06046684086,-0.2233750522,0.9547561407,-0.1675109714
0.96384,-0.06074550003,-0.2233222574,0.9543395042,-0.1676513851
0.96448,-0.06066544354,-0.2234371901,0.954477787,-0.1678690761
0.96512,-0.06093458831,-0.2239206135,0.9542466998,-0.1680986136
0.96576,-0.06116259843,-0.223840639,0.954233706,-0.1678411067
0.9664,-0.06121468171,-0.2241491526,0.9544699788,-0.1679644883
0.96704,-0.06138148159,-0.2244551331,0.9540187716,-0.1681187451
0.96768,-0.06152151898,-0.224397555,0.9544238448,-0.1678684652
0.96832,-0.06164744124,-0.2243613005,0.9540411234,-0.1683538854
0.96896,-0.06178427488,-0.2247891873,0.9540110826,-0.1681347191
0.9696,-0.06183231995,-0.2247704715,0.9541720152,-0.1681579798
0.97024,-0.06213409826,-0.2247177213,0.9537236094,-0.1685286909
0.97088,-0.06191329286,-0.2247634977,0.9539241791,-0.1684635282
0.97152,-0.06208965927,-0.2250907272,0.95375067,-0.168861106
0.97216,-0.06222386286,-0.2252501994,0.9541036487,-0.16877985
0.9728,-0.06209394336,-0.2249523997,0.9538634419,-0.1686913222
0.97344,-0.06227977201,-0.225257948,0.9536457658,-0.1691401452
0.97408,-0.06233815849,-0.2253352255,0.953532815,-0.1690284163
0.97472,-0.06240808591,-0.2254142016,0.9532325268,-0.1692499071
0.97536,-0.06234368682,-0.2253298014,0.9537566304,-0.1694921851
0.976,-0.0622295551,-0.2254805714,0.9535357952,-0.1691340804
0.97664,-0.06243622303,-0.2253172249,0.9535393715,-0.1697599292
0.97728,-0.06229303032,-0.2255874574,0.9534283876,-0.1695931703
0.97792,-0.06247665733,-0.2256433666,0.953374207,-0.1694757342
0.97856,-0.06236673519,-0.2254812866,0.9532920718,-0.1698811352
0.9792,-0.06252512336,-0.2257671803,0.9532765746,-0.1697800905
0.97984,-0.06235205755,-0.2256976515,0.9531550407,-0.169893384
0.98048,-0.06244836375,-0.2257803231,0.953548193,-0.1699599773
0.98112,-0.06230961159,-0.2257517874,0.9529599547,-0.1703693867
0.98176,-0.06230129302,-0.226077497,0.9530767798,-0.1699852198
0.9824,-0.06247871369,-0.2258412093,0.9529927969,-0.1704385281
0.98304,-0.06245602295,-0.226337418,0.9529429078,-0.1709623039
0.98368,-0.06246045232,-0.226360172,0.953132391,-0.1709196121
0.98432,-0.06219797581,-0.2263868004,0.9531057477,-0.1708841324
0.98496,-0.06218213588,-0.2266319841,0.9529637098,-0.1708826721
0.9856,-0.0623764433,-0.2264395505,0.9527695179,-0.1713888347
0.98624,-0.06233345345,-0.2266773283,0.9525293708,-0.1714624017
0.98688,-0.06242940575,-0.2267631292,0.9524933696,-0.171386838
0.98752,-0.06273443997,-0.227052182,0.95238024,-0.17163302
0.98816,-0.06256937236,-0.2270005494,0.9523299932,-0.1716302931
0.9888,-0.06278979033,-0.2270932347,0.9527113438,-0.1718625724
0.98944,-0.06240301207,-0.2273681015,0.9520945549,-0.1719150394
0.99008,-0.06283571571,-0.2272570878,0.9519751072,-0.1721205562
0.99072,-0.06327867508,-0.2274079323,0.9520246983,-0.1725254059
0.99136,-0.06320421398,-0.2276687026,0.952110827,-0.1724199802
0.992,-0.06320291013,-0.2277436852,0.9519405365,-0.1724126041
0.99264,-0.06311437488,-0.2277252525,0.951838553,-0.1719370037
0.99328,-0.0634707585,-0.2281700671,0.951546967,-0.1723450571
0.99392,-0.06385409832,-0.2281771004,0.9519061446,-0.1726193577
0.99456,-0.06386538595,-0.2286077589,0.9514250755,-0.1723524034
0.9952,-0.06400866807,-0.228486076,0.9518257976,-0.1726815999
0.99584,-0.06404163688,-0.2288240641,0.9516122341,-0.1726737767
0.99648,-0.06433161348,-0.2288927734,0.9515770674,-0.1726448089
0.99712,-0.06454660743,-0.229173094,0.9512451887,-0.1725499034
0.99776,-0.06455148011,-0.2294751853,0.9516817331,-0.1730090529
0.9984,-0.06464248896,-0.2294991612,0.9513301849,-0.1728989333
0.99904,-0.06490723789,-0.2296344638,0.9514846206,-0.1729725301
0.99968,-0.06519574672,-0.2297193706,0.9512556195,-0.1731282324
1.00032,-0.06531529129,-0.229855448,0.9513219595,-0.1731908917
1.00096,-0.06545873731,-0.2300555408,0.9512574077,-0.1731078625
1.0016,-0.06535454094,-0.2303623557,0.9512857199,-0.173586607
1.00224,-0.06563791633,-0.2302973568,0.9515154362,-0.1735423356
1.00288,-0.06599358469,-0.2303077281,0.9511278272,-0.1734982133
1.00352,-0.06613789499,-0.230409503,0.9510752559,-0.1736500561
1.00416,-0.06622751057,-0.2308158129,0.9509164095,-0.1735746861
1.0048,-0.06632667035,-0.2307523787,0.9508391023,-0.1739334315
1.00544,-0.06676452607,-0.2305457592,0.951038897,-0.1739280522
1.00608,-0.06642756611,-0.2307344079,0.9509955645,-0.1738819033
1.00672,-0.06637378782,-0.2309158146,0.9507876635,-0.1740045995
1.00736,-0.06679151207,-0.2306084037,0.9507212639,-0.1741722375
1.008,-0.06675685942,-0.231040433,0.9504795074,-0.1741831154
1.00864,-0.06659074873,-0.2310584635,0.9509287477,-0.1744047254
1.00928,-0.06686259061,-0.2309727967,0.9503199458,-0.174471885
1.00992,-0.06672045588,-0.231130451,0.950337708,-0.1745216846
1.01056,-0.06683064252,-0.2311895341,0.9504579306,-0.1748047918
1.0112,-0.06672602147,-0.2313140631,0.9503099322,-0.1750501841
1.01184,-0.06648463756,-0.2313486785,0.9500809908,-0.1748285294
1.01248,-0.06670788676,-0.2315044403,0.9502206445,-0.1749512553
1.01312,-0.0664107278,-0.2315735817,0.9505962729,-0.1752579212
1.01376,-0.06649151444,-0.231776163,0.9504088759,-0.1753868163
1.0144,-0.06649883091,-0.2319111377,0.9500381947,-0.1754450947
1.01504,-0.06645682454,-0.2320737541,0.9499824047,-0.1753502041
1.01568,-0.06635862589,-0.2322764695,0.9501721859,-0.1754879355
1.01632,-0.06648005545,-0.2322965711,0.9500240088,-0.1757862121
1.01696,-0.06655801833,-0.2322221398,0.9499586821,-0.1756408364
1.0176,-0.06643864512,-0.2326146364,0.949885428,-0.1759278029
1.01824,-0.06641157717,-0.232481733,0.949960947,-0.1758932471
1.01888,-0.0665832907,-0.2328300327,0.9496898055,-0.1761810184
1.01952,-0.06653536856,-0.2327493727,0.9494590759,-0.1762780249
1.02016,-0.06649257988,-0.2331015468,0.9493821859,-0.1760974228
1.0208,-0.06658291072,-0.233057037,0.9493273497,-0.1766462773
1.02144,-0.06660658866,-0.2333064526,0.9491637945,-0.1764910072
1.02208,-0.06646909565,-0.2335915565,0.9490926862,-0.1765945405
1.02272,-0.06647128612,-0.2335975617,0.9490286112,-0.1766983569
1.02336,-0.06656337529,-0.2336611003,0.9487783313,-0.1766419858
1.024,-0.06700313091,-0.233814925,0.9489257336,-0.1767462343
1.02464,-0.06691018492,-0.2338966727,0.9486627579,-0.1767373681
1.02528,-0.0673231408,-0.2340540737,0.9485397935,-0.1770610511
1.02592,-0.06725224108,-0.234341383,0.9486274719,-0.1770015806
1.02656,-0.06754869223,-0.2342773974,0.948215127,-0.1772476882
1.0272,-0.06741778553,-0.2344565243,0.9481735826,-0.1770920306
1.02784,-0.06778657436,-0.2345615178,0.9480595589,-0.177208811
1.02848,-0.06780315936,-0.2349092811,0.9481456876,-0.1774313897
1.02912,-0.0681912154,-0.2348854691,0.9480435848,-0.1772377342
1.02976,-0.0680372566,-0.2349555194,0.9479177594,-0.1770589501
1.0304,-0.06815991551,-0.2348672003,0.9476960897,-0.1772833169
1.03104,-0.06844030321,-0.235125035,0.9480141997,-0.1772731394
1.03168,-0.06872264296,-0.23548913,0.9476792216,-0.1773731709
1.03232,-0.06890178472,-0.2355264276,0.9476600289,-0.1774218678
1.03296,-0.06907979399,-0.2356050462,0.9477463961,-0.177263245
1.0336,-0.06907568127,-0.2352287769,0.9474731684,-0.1775312275
1.03424,-0.06931573153,-0.2357765734,0.9476190209,-0.1775277555
1.03488,-0.0695092231,-0.2356934547,0.9474306703,-0.1777868569
1.03552,-0.06959414482,-0.2358843684,0.947108686,-0.1776159555
1.03616,-0.06970055401,-0.2357764244,0.9475312233,-0.1778893322
1.0368,-0.06982476264,-0.2357394993,0.9474014044,-0.1775759459
1.03744,-0.06987755746,-0.2360972017,0.9471065402,-0.1777100563
1.03808,-0.07009884715,-0.2360688299,0.9471895099,-0.1782623231
1.03872,-0.07021488249,-0.2360558957,0.9471955895,-0.1780719757
1.03936,-0.07026141137,-0.2361488789,0.9467813373,-0.1783761084
1.04,-0.07019423693,-0.2361314744,0.9469118714,-0.178125307
1.04064,-0.07027778774,-0.2362375557,0.9469307661,-0.17807886
1.04128,-0.07051093131,-0.2366346866,0.946911633,-0.1783427
1.04192,-0.07054750621,-0.2366948426,0.9469166994,-0.1784599721
1.04256,-0.07055269927,-0.2365480065,0.9469000101,-0.1784155369
1.0432,-0.0704966858,-0.2365794182,0.9465888143,-0.1783238053
1.04384,-0.07037229836,-0.2367350161,0.9466941357,-0.1785718948
1.04448,-0.07042271644,-0.2370810807,0.9466760159,-0.1787240505
1.04512,-0.07048838586,-0.2369063944,0.9468182921,-0.1789309382
1.04576,-0.07049027085,-0.2374639958,0.9466414452,-0.1789801121
1.0464,-0.07036893815,-0.2373644114,0.9466105103,-0.178748399
1.04704,-0.07061196864,-0.2375906557,0.9465773702,-0.1789370775
1.04768,-0.0704317987,-0.23767519,0.9462257624,-0.1790338606
1.04832,-0.07071845233,-0.2375240028,0.9462535977,-0.1794716418
1.04896,-0.07034523785,-0.2379211187,0.9463035464,-0.1792263687
