Frequency,S11 Re,S11 Im,S21 Re,S21 Im
0.01,0.04208566993,0.1291924119,0.1714406312,-1.035828352
0.011799179917991799,0.1473549157,0.05193316564,-0.1453433633,-1.031608939
0.0135983598359836,0.1489242762,-0.06297977269,-0.4367955327,-0.9543985724
0.015397539753975398,0.08135990053,-0.1426528543,-0.683552146,-0.7805665731
0.017196719671967196,-0.02725303732,-0.1539157778,-0.8608964086,-0.5608448386
0.018995899589958995,-0.1153548136,-0.09540319443,-0.9617466331,-0.3163516521
0.020795079507950794,-0.1444406509,0.01728276722,-1.002713799,-0.01371463761
0.022594259425942592,-0.1011238247,0.1131397858,-0.9787482619,0.2296382338
0.024393439343934394,-0.007836293429,0.1681971252,-0.8761351109,0.4817575514
0.02619261926192619,0.09796669334,0.1556441039,-0.706656754,0.6923446059
0.02799179917991799,0.1813083142,0.07787258923,-0.494086206,0.8402565718
0.02979097909790979,0.2034200877,-0.02664406598,-0.2554829419,0.9289665818
0.031590159015901585,0.1599541754,-0.1255897582,-0.00582708139,0.9606028795
0.033389338933893384,0.07039996237,-0.1852243245,0.228592068,0.9231287837
0.03518851885188518,-0.03821842372,-0.1723022461,0.4759144783,0.8177501559
0.03698769876987699,-0.1460979283,-0.09043760598,0.7982417345,0.5101435184
0.03878687868786879,-0.1691773981,0.009967558086,0.8895353675,0.3092565536
0.040586058605860585,-0.1307602972,0.1075011045,0.9372211695,0.09253690392
0.04238523852385238,-0.03931168467,0.1638221592,0.9279007316,-0.12541686
0.04418441844184418,0.07256983221,0.1591052711,0.866394937,-0.3367177248
0.04598359835983598,0.1613779664,0.091861099,0.7586671114,-0.527766943
0.04778277827782778,0.1973300129,-0.01618795469,0.6151714325,-0.6811956167
0.04958195819581958,0.1666227281,-0.1243174672,0.4433381557,-0.7992680073
0.051381138113811384,0.08076812327,-0.1948819757,0.2287861854,-0.8843252659
0.053180318031803175,-0.03341378272,-0.2031093687,-0.008825789206,-0.9094560742
0.05497949794979498,-0.1337858588,-0.1464066207,-0.2419532835,-0.873342514
0.05677867786778677,-0.1873310953,-0.03782445192,-0.464271754,-0.7771974206
0.05857785778577857,-0.1714561433,0.08029808849,-0.6487420201,-0.6287479401
0.06037703770377038,-0.09265047312,0.168337062,-0.7845523953,-0.4364297688
0.06217621762176217,0.02354194224,0.2009382844,-0.8679192066,-0.2191247493
0.06397539753975397,0.1374068707,0.1612167507,-0.8905805349,0.01374392863
0.06577457745774577,0.2098139375,0.06716819853,-0.8536886573,0.2402495295
0.06757375737573758,0.2182445377,-0.05320433527,-0.7592047453,0.4491891265
0.06937293729372937,0.1608401686,-0.1577721536,-0.6177175045,0.6306311488
0.07117211721172116,0.05258093402,-0.2147359401,-0.4372052848,0.7688421011
0.07297129712971297,-0.06975259632,-0.2010252774,-0.2245476991,0.8556045294
0.07477047704770476,-0.1646671146,-0.1218055114,0.006023321766,0.8850792646
0.07656965696569658,-0.2001261115,-0.002402124228,0.2349909097,0.8505904675
0.07836883688368836,-0.1648968458,0.1166953668,0.44685179,0.7621994019
0.08016801680168016,-0.06732917577,0.196260497,0.6280905008,0.6154852509
0.08196719671967197,0.05520454049,0.2101933807,0.7637855411,0.4352275431
0.08376637663766377,0.1664266735,0.1542671621,0.8477092981,0.2268457413
0.08556555655565555,0.2278117836,0.04684987292,0.8757513762,0.00622576708
0.08736473647364736,0.221622318,-0.07601057738,0.8491842151,-0.2181679904
0.08916391639163916,0.1496532261,-0.1750218123,0.7638362646,-0.4289073348
0.09096309630963097,0.03542339802,-0.2195562422,0.6273298264,-0.6146134734
0.09276227622762276,-0.08324624598,-0.1943253577,0.4468361735,-0.7569217682
0.09456145614561455,-0.1687482446,-0.108533971,0.2329037338,-0.8473883867
0.09636063606360636,-0.1920275241,0.008669850416,0.001134255901,-0.8772713542
0.09815981598159815,-0.1506307274,0.1180942133,-0.2279988676,-0.8512590528
0.09995899589958995,-0.05484553427,0.185292244,-0.4388793111,-0.7658457756
0.10175817581758176,0.05918953568,0.1887456477,-0.617657423,-0.6290131211
0.10355735573557355,0.1561785191,0.1298151016,-0.7618467212,-0.4491925836
0.10535653565356534,0.2018074989,0.02882098407,-0.8526050448,-0.236262247
0.10715571557155715,0.1845564097,-0.07890387625,-0.8850567341,-0.005016143899
0.10895489548954895,0.1081763878,-0.1547345519,-0.8309231997,0.3061190546
0.11075407540754076,0.005344406236,-0.179804042,-0.7408605218,0.4898397624
0.11255325532553254,-0.0940695554,-0.1414090097,-0.6084457636,0.6513396502
0.11435243524352434,-0.1535363793,-0.05426711589,-0.437795341,0.7805393338
0.11615161516151615,-0.1521738917,0.05263485759,-0.2034101337,0.8670207262
0.11795079507950795,-0.09144704044,0.1414091289,0.04281952232,0.8886213899
0.11974997499749974,0.008089418523,0.1800378859,0.2782868743,0.8415177464
0.12154915491549154,0.1149131134,0.1562507302,0.4902780354,0.7318992019
0.12334833483348334,0.1904554665,0.07914839685,0.6622729897,0.5787686706
0.12514751475147515,0.2128800899,-0.02705030516,0.7879231572,0.3929508626
0.12694669466946695,0.1740728021,-0.1295128912,0.8642508388,0.1858821511
0.12874587458745876,0.08733254671,-0.1949592084,0.8874541521,-0.0307169687
0.13054505450545054,-0.02069506422,-0.2048448026,0.85530442,-0.2511612475
0.13234423442344234,-0.1171075702,-0.156001091,0.7700739503,-0.4613477886
0.13414341434143415,-0.1721064597,-0.06429632008,0.6285570264,-0.6450755
0.13594259425942593,-0.1691089123,0.03909708932,0.4438156784,-0.7870451212
0.13774177417741776,-0.1121533737,0.1220772564,0.2243667245,-0.8770789504
0.1395409540954095,-0.02194239385,0.1605777889,-0.01505267154,-0.9072673321
0.14134013401340134,0.07017709315,0.1428083777,-0.2510857284,-0.8725571036
0.14313931393139315,0.1340551376,0.07955953479,-0.473869592,-0.7744030952
0.14493849384938493,0.1509408355,-0.006626423914,-0.6640507579,-0.6227900982
0.14673767376737673,0.1160177812,-0.08418433368,-0.8070040941,-0.42548123
0.14853685368536854,0.04447454587,-0.1268491298,-0.8908318281,-0.198922962
0.15033603360336031,-0.03824637458,-0.1204869971,-0.9134956002,0.04112767801
0.15213521352135212,-0.10208866,-0.06766916066,-0.8697329164,0.2821906209
0.15393439343934393,-0.1254721135,0.01251077559,-0.7645101547,0.5009208918
0.1557335733573357,-0.09879098088,0.09197562933,-0.6061595678,0.6830464602
0.15753275327532754,-0.03228809312,0.1444659233,-0.4038939476,0.8159298301
0.15933193319331931,0.05236390233,0.1523630321,-0.1763764024,0.8932519555
0.16113111311131112,0.1270845532,0.113007918,0.06070340797,0.9075616002
0.16293029302930293,0.1702418476,0.04020576179,0.2959237397,0.8580108285
0.1647294729472947,0.1680732071,-0.04316839948,0.5116143227,0.7523254156
0.16652865286528654,0.1223770231,-0.1111065075,0.691057384,0.5922550559
0.16832783278327831,0.04947840422,-0.1436832547,0.8253922462,0.3919442296
