Frequency,S11,S21
1.89854,(-0.1699088365-0.3271780908j),(-0.1699088365-0.3271780908j)
1.89872,(-0.169954747-0.3269783854j),(-0.169954747-0.3269783854j)
1.8989,(-0.1699179858-0.3270097375j),(-0.1699179858-0.3270097375j)
1.89908,(-0.1699062884-0.3270630836j),(-0.1699062884-0.3270630836j)
1.89926,(-0.1699264646-0.3268634081j),(-0.1699264646-0.3268634081j)
1.89944,(-0.1698887497-0.3270373642j),(-0.1698887497-0.3270373642j)
1.89962,(-0.169935599-0.3270654678j),(-0.169935599-0.3270654678j)
1.8998,(-0.1699426174-0.3271518946j),(-0.1699426174-0.3271518946j)
1.89998,(-0.169937402-0.3272038102j),(-0.169937402-0.3272038102j)
1.90016,(-0.1699645668-0.3272053897j),(-0.1699645668-0.3272053897j)
1.90034,(-0.1699628979-0.3273055255j),(-0.1699628979-0.3273055255j)
1.90052,(-0.1700246632-0.3272672594j),(-0.1700246632-0.3272672594j)
1.9007,(-0.1700160205-0.3273309171j),(-0.1700160205-0.3273309171j)
1.90088,(-0.1700912118-0.3273279965j),(-0.1700912118-0.3273279965j)
1.90106,(-0.1700231731-0.3272461593j),(-0.1700231731-0.3272461593j)
1.90124,(-0.1700382829-0.3273435533j),(-0.1700382829-0.3273435533j)
1.90142,(-0.1701378077-0.3273308873j),(-0.1701378077-0.3273308873j)
1.9016,(-0.1701578349-0.3271971941j),(-0.1701578349-0.3271971941j)
1.90178,(-0.1702019423-0.3272466063j),(-0.1702019423-0.3272466063j)
1.90196,(-0.1702452004-0.3271305263j),(-0.1702452004-0.3271305263j)
1.90214,(-0.1703254879-0.327056855j),(-0.1703254879-0.327056855j)
1.90232,(-0.1703702509-0.3270994425j),(-0.1703702509-0.3270994425j)
1.9025,(-0.1704119593-0.3270933926j),(-0.1704119593-0.3270933926j)
1.90268,(-0.1705515832-0.3270645142j),(-0.1705515832-0.3270645142j)
1.90286,(-0.170450598-0.3270575702j),(-0.170450598-0.3270575702j)
1.90304,(-0.1704494506-0.3271013796j),(-0.1704494506-0.3271013796j)
1.90322,(-0.1705492884-0.3271029592j),(-0.1705492884-0.3271029592j)
1.9034,(-0.1704696268-0.3270771801j),(-0.1704696268-0.3270771801j)
1.90358,(-0.1704756171-0.327065289j),(-0.1704756171-0.327065289j)
1.90376,(-0.1705584824-0.3270977139j),(-0.1705584824-0.3270977139j)
1.90394,(-0.1705711931-0.327046603j),(-0.1705711931-0.327046603j)
1.90412,(-0.1705956906-0.3270435333j),(-0.1705956906-0.3270435333j)
1.9043,(-0.170651257-0.3271253109j),(-0.170651257-0.3271253109j)
1.90448,(-0.1706821173-0.3270522952j),(-0.1706821173-0.3270522952j)
1.90466,(-0.1707148552-0.3271145225j),(-0.1707148552-0.3271145225j)
1.90484,(-0.1707647145-0.3271647394j),(-0.1707647145-0.3271647394j)
1.90502,(-0.1707859933-0.3272154927j),(-0.1707859933-0.3272154927j)
1.9052,(-0.170792371-0.3272391558j),(-0.170792371-0.3272391558j)
1.90538,(-0.1707282215-0.3271477818j),(-0.1707282215-0.3271477818j)
1.90556,(-0.1708469093-0.3271251023j),(-0.1708469093-0.3271251023j)
1.90574,(-0.1708336323-0.3270632327j),(-0.1708336323-0.3270632327j)
1.90592,(-0.1709116995-0.3269654512j),(-0.1709116995-0.3269654512j)
1.9061,(-0.1708905399-0.3269565105j),(-0.1708905399-0.3269565105j)
1.90628,(-0.1709974706-0.3271638751j),(-0.1709974706-0.3271638751j)
1.90646,(-0.171046719-0.3270710111j),(-0.171046719-0.3270710111j)
1.90664,(-0.1711806059-0.3271974325j),(-0.1711806059-0.3271974325j)
1.90682,(-0.1711316407-0.3271672726j),(-0.1711316407-0.3271672726j)
1.907,(-0.1712145805-0.3270381689j),(-0.1712145805-0.3270381689j)
1.90718,(-0.1712615341-0.3270008564j),(-0.1712615341-0.3270008564j)
1.90736,(-0.1712610871-0.3269662559j),(-0.1712610871-0.3269662559j)
1.90754,(-0.1712180078-0.3269959092j),(-0.1712180078-0.3269959092j)
1.90772,(-0.171304673-0.3269670606j),(-0.171304673-0.3269670606j)
1.9079,(-0.1714207679-0.3270503283j),(-0.1714207679-0.3270503283j)
1.90808,(-0.1713529825-0.3270577788j),(-0.1713529825-0.3270577788j)
1.90826,(-0.1713609844-0.3271427751j),(-0.1713609844-0.3271427751j)
1.90844,(-0.1714052707-0.3272201419j),(-0.1714052707-0.3272201419j)
1.90862,(-0.1713761091-0.3271490932j),(-0.1713761091-0.3271490932j)
1.9088,(-0.1714562923-0.327172488j),(-0.1714562923-0.327172488j)
1.90898,(-0.17153427-0.3272132576j),(-0.17153427-0.3272132576j)
1.90916,(-0.1715487391-0.3271715045j),(-0.1715487391-0.3271715045j)
1.90934,(-0.1715196222-0.3271167576j),(-0.1715196222-0.3271167576j)
1.90952,(-0.1715465188-0.3270708621j),(-0.1715465188-0.3270708621j)
1.9097,(-0.171569556-0.3271232247j),(-0.171569556-0.3271232247j)
1.90988,(-0.1717422605-0.3271188736j),(-0.1717422605-0.3271188736j)
1.91006,(-0.1716421694-0.3271489739j),(-0.1716421694-0.3271489739j)
1.91024,(-0.1716333181-0.327059865j),(-0.1716333181-0.327059865j)
1.91042,(-0.1716384888-0.3270428777j),(-0.1716384888-0.3270428777j)
1.9106,(-0.1717201769-0.3270712793j),(-0.1717201769-0.3270712793j)
1.91078,(-0.1717753112-0.3271125257j),(-0.1717753112-0.3271125257j)
1.91096,(-0.1717620939-0.3270539939j),(-0.1717620939-0.3270539939j)
1.91114,(-0.1717894971-0.3270379007j),(-0.1717894971-0.3270379007j)
1.91132,(-0.1718314737-0.3270826042j),(-0.1718314737-0.3270826042j)
1.9115,(-0.1718132943-0.3270636499j),(-0.1718132943-0.3270636499j)
1.91168,(-0.1717784554-0.3270904124j),(-0.1717784554-0.3270904124j)
1.91186,(-0.1717626005-0.327126801j),(-0.1717626005-0.327126801j)
1.91204,(-0.1718105674-0.3271020949j),(-0.1718105674-0.3271020949j)
1.91222,(-0.171827361-0.3272549212j),(-0.171827361-0.3272549212j)
1.9124,(-0.1718645841-0.3272300363j),(-0.1718645841-0.3272300363j)
1.91258,(-0.1719518304-0.3271623254j),(-0.1719518304-0.3271623254j)
1.91276,(-0.1719635725-0.3272210956j),(-0.1719635725-0.3272210956j)
1.91294,(-0.1720249206-0.3271588981j),(-0.1720249206-0.3271588981j)
1.91312,(-0.1718723923-0.3270970881j),(-0.1718723923-0.3270970881j)
1.9133,(-0.1719920039-0.3271795809j),(-0.1719920039-0.3271795809j)
1.91348,(-0.172015965-0.3272565901j),(-0.172015965-0.3272565901j)
1.91366,(-0.1719814539-0.3272435665j),(-0.1719814539-0.3272435665j)
1.91384,(-0.1720309556-0.3272297978j),(-0.1720309556-0.3272297978j)
1.91402,(-0.1721049547-0.3272812963j),(-0.1721049547-0.3272812963j)
1.9142,(-0.1721444279-0.3271480203j),(-0.1721444279-0.3271480203j)
1.91438,(-0.1721636355-0.3272744715j),(-0.1721636355-0.3272744715j)
1.91456,(-0.1721464545-0.3272465765j),(-0.1721464545-0.3272465765j)
1.91474,(-0.1721629947-0.3272595406j),(-0.1721629947-0.3272595406j)
1.91492,(-0.1722577065-0.3272638619j),(-0.1722577065-0.3272638619j)
1.9151,(-0.1722717732-0.3272841573j),(-0.1722717732-0.3272841573j)
1.91528,(-0.1722572744-0.3273745179j),(-0.1722572744-0.3273745179j)
1.91546,(-0.1722656488-0.3274322152j),(-0.1722656488-0.3274322152j)
1.91564,(-0.1723243743-0.3274459243j),(-0.1723243743-0.3274459243j)
1.91582,(-0.1723538935-0.3275010288j),(-0.1723538935-0.3275010288j)
1.916,(-0.1723717898-0.3275721669j),(-0.1723717898-0.3275721669j)
1.91618,(-0.1724025905-0.3275727928j),(-0.1724025905-0.3275727928j)
1.91636,(-0.172412619-0.3274683952j),(-0.172412619-0.3274683952j)
1.91654,(-0.172493428-0.3275118768j),(-0.172493428-0.3275118768j)
1.91672,(-0.1724717617-0.327516675j),(-0.1724717617-0.327516675j)
1.9169,(-0.1725541204-0.3275379539j),(-0.1725541204-0.3275379539j)
1.91708,(-0.1725283116-0.3275515735j),(-0.1725283116-0.3275515735j)
1.91726,(-0.1725210249-0.3274905682j),(-0.1725210249-0.3274905682j)
1.91744,(-0.1725947559-0.3276310563j),(-0.1725947559-0.3276310563j)
1.91762,(-0.1725324541-0.3275321126j),(-0.1725324541-0.3275321126j)
1.9178,(-0.1725247353-0.3276278675j),(-0.1725247353-0.3276278675j)
1.91798,(-0.1725327075-0.3277187943j),(-0.1725327075-0.3277187943j)
1.91816,(-0.172577709-0.3277453482j),(-0.172577709-0.3277453482j)
1.91834,(-0.1724868566-0.3277288377j),(-0.1724868566-0.3277288377j)
1.91852,(-0.1726417243-0.3276755512j),(-0.1726417243-0.3276755512j)
1.9187,(-0.1726365238-0.3277898133j),(-0.1726365238-0.3277898133j)
1.91888,(-0.1726756841-0.3277851343j),(-0.1726756841-0.3277851343j)
1.91906,(-0.1726821512-0.3277544379j),(-0.1726821512-0.3277544379j)
1.91924,(-0.1726285368-0.327781111j),(-0.1726285368-0.327781111j)
1.91942,(-0.1725547165-0.3278146088j),(-0.1725547165-0.3278146088j)
1.9196,(-0.1726935208-0.3279305995j),(-0.1726935208-0.3279305995j)
1.91978,(-0.1728344262-0.3280318379j),(-0.1728344262-0.3280318379j)
1.91996,(-0.1728472412-0.328040272j),(-0.1728472412-0.328040272j)
1.92014,(-0.1728035063-0.3280120194j),(-0.1728035063-0.3280120194j)
1.92032,(-0.1727708429-0.3280744255j),(-0.1727708429-0.3280744255j)
1.9205,(-0.1727864891-0.3281443119j),(-0.1727864891-0.3281443119j)
1.92068,(-0.1727901697-0.3281829655j),(-0.1727901697-0.3281829655j)
1.92086,(-0.1727710366-0.3281171322j),(-0.1727710366-0.3281171322j)
1.92104,(-0.1728097945-0.3281101286j),(-0.1728097945-0.3281101286j)
1.92122,(-0.1727953255-0.3281285167j),(-0.1727953255-0.3281285167j)
1.9214,(-0.1729138643-0.3280959725j),(-0.1729138643-0.3280959725j)
1.92158,(-0.1729131639-0.3282320201j),(-0.1729131639-0.3282320201j)
1.92176,(-0.1729689837-0.3283234537j),(-0.1729689837-0.3283234537j)
1.92194,(-0.1729878485-0.3282844722j),(-0.1729878485-0.3282844722j)
1.92212,(-0.1731137484-0.3282796443j),(-0.1731137484-0.3282796443j)
1.9223,(-0.1730036288-0.3283128142j),(-0.1730036288-0.3283128142j)
1.92248,(-0.1731179655-0.3283707798j),(-0.1731179655-0.3283707798j)
1.92266,(-0.1730516553-0.328399241j),(-0.1730516553-0.328399241j)
1.92284,(-0.1730815321-0.3283575475j),(-0.1730815321-0.3283575475j)
1.92302,(-0.1729402095-0.3283250928j),(-0.1729402095-0.3283250928j)
1.9232,(-0.1728671193-0.3282677829j),(-0.1728671193-0.3282677829j)
1.92338,(-0.1728505194-0.3283797503j),(-0.1728505194-0.3283797503j)
1.92356,(-0.1730340272-0.3284091055j),(-0.1730340272-0.3284091055j)
1.92374,(-0.1731533855-0.3284758031j),(-0.1731533855-0.3284758031j)
1.92392,(-0.1731221676-0.3284415603j),(-0.1731221676-0.3284415603j)
1.9241,(-0.1731457114-0.328461349j),(-0.1731457114-0.328461349j)
1.92428,(-0.1730503887-0.3285309374j),(-0.1730503887-0.3285309374j)
1.92446,(-0.1731438488-0.3286372423j),(-0.1731438488-0.3286372423j)
1.92464,(-0.1730707586-0.3286550641j),(-0.1730707586-0.3286550641j)
1.92482,(-0.1730928421-0.3286082447j),(-0.1730928421-0.3286082447j)
1.925,(-0.17309241-0.3285954893j),(-0.17309241-0.3285954893j)
1.92518,(-0.1732116491-0.3285644948j),(-0.1732116491-0.3285644948j)
1.92536,(-0.1732172519-0.3286358416j),(-0.1732172519-0.3286358416j)
1.92554,(-0.1731153876-0.3285534084j),(-0.1731153876-0.3285534084j)
1.92572,(-0.1731471866-0.3287322223j),(-0.1731471866-0.3287322223j)
1.9259,(-0.1732272506-0.328726083j),(-0.1732272506-0.328726083j)
1.92608,(-0.1733008325-0.3287897408j),(-0.1733008325-0.3287897408j)
1.92626,(-0.1733734459-0.3287292421j),(-0.1733734459-0.3287292421j)
1.92644,(-0.1734970361-0.3287931681j),(-0.1734970361-0.3287931681j)
1.92662,(-0.1732562631-0.3288966417j),(-0.1732562631-0.3288966417j)
1.9268,(-0.1732485443-0.3288967907j),(-0.1732485443-0.3288967907j)
1.92698,(-0.1733054668-0.3288371563j),(-0.1733054668-0.3288371563j)
1.92716,(-0.1733384579-0.3289692104j),(-0.1733384579-0.3289692104j)
1.92734,(-0.173260808-0.3289649785j),(-0.173260808-0.3289649785j)
1.92752,(-0.173323527-0.3290612996j),(-0.173323527-0.3290612996j)
1.9277,(-0.1733672023-0.3289747238j),(-0.1733672023-0.3289747238j)
1.92788,(-0.173361361-0.3290164471j),(-0.173361361-0.3290164471j)
1.92806,(-0.173403129-0.3290561736j),(-0.173403129-0.3290561736j)
1.92824,(-0.1734148711-0.3290076256j),(-0.1734148711-0.3290076256j)
1.92842,(-0.1733577549-0.3290534317j),(-0.1733577549-0.3290534317j)
1.9286,(-0.1734451652-0.3290005922j),(-0.1734451652-0.3290005922j)
1.92878,(-0.1734648943-0.3290763199j),(-0.1734648943-0.3290763199j)
1.92896,(-0.1736897826-0.3290120065j),(-0.1736897826-0.3290120065j)
1.92914,(-0.1734415442-0.3290948272j),(-0.1734415442-0.3290948272j)
1.92932,(-0.1735098064-0.3291994631j),(-0.1735098064-0.3291994631j)
1.9295,(-0.1735340506-0.3293058276j),(-0.1735340506-0.3293058276j)
1.92968,(-0.1734455079-0.3291984797j),(-0.1734455079-0.3291984797j)
1.92986,(-0.1734733731-0.3292980194j),(-0.1734733731-0.3292980194j)
1.93004,(-0.1735723019-0.3292578161j),(-0.1735723019-0.3292578161j)
1.93022,(-0.1735400707-0.3293271661j),(-0.1735400707-0.3293271661j)
1.9304,(-0.1735771298-0.3292423785j),(-0.1735771298-0.3292423785j)
1.93058,(-0.1735089719-0.3292158842j),(-0.1735089719-0.3292158842j)
1.93076,(-0.1734624803-0.3291980922j),(-0.1734624803-0.3291980922j)
1.93094,(-0.1735864729-0.329213798j),(-0.1735864729-0.329213798j)
1.93112,(-0.1735763997-0.3291799724j),(-0.1735763997-0.3291799724j)
1.9313,(-0.1736673713-0.3292686939j),(-0.1736673713-0.3292686939j)
1.93148,(-0.1736454964-0.3292335868j),(-0.1736454964-0.3292335868j)
1.93166,(-0.1736873984-0.3292595744j),(-0.1736873984-0.3292595744j)
1.93184,(-0.1737708598-0.3291399479j),(-0.1737708598-0.3291399479j)
1.93202,(-0.1738889664-0.3291990459j),(-0.1738889664-0.3291990459j)
1.9322,(-0.173763603-0.3292683959j),(-0.173763603-0.3292683959j)
1.93238,(-0.1736518741-0.3293374479j),(-0.1736518741-0.3293374479j)
1.93256,(-0.1737515181-0.3293359876j),(-0.1737515181-0.3293359876j)
1.93274,(-0.1737578213-0.3293389678j),(-0.1737578213-0.3293389678j)
1.93292,(-0.1737638265-0.3293104172j),(-0.1737638265-0.3293104172j)
1.9331,(-0.1737740636-0.3292987347j),(-0.1737740636-0.3292987347j)
1.93328,(-0.1737218499-0.3292329013j),(-0.1737218499-0.3292329013j)
1.93346,(-0.1738781929-0.329133898j),(-0.1738781929-0.329133898j)
1.93364,(-0.1737737656-0.3291839063j),(-0.1737737656-0.3291839063j)
1.93382,(-0.1737267673-0.3293007016j),(-0.1737267673-0.3293007016j)
1.934,(-0.1738202721-0.3294077218j),(-0.1738202721-0.3294077218j)
1.93418,(-0.1738824248-0.32939291j),(-0.1738824248-0.32939291j)
1.93436,(-0.1738068461-0.3294330835j),(-0.1738068461-0.3294330835j)
1.93454,(-0.1738012582-0.3294496238j),(-0.1738012582-0.3294496238j)
1.93472,(-0.1737984866-0.3293513358j),(-0.1737984866-0.3293513358j)
1.9349,(-0.1738828421-0.3292750716j),(-0.1738828421-0.3292750716j)
1.93508,(-0.1738607734-0.3291966021j),(-0.1738607734-0.3291966021j)
1.93526,(-0.1738415956-0.3293062747j),(-0.1738415956-0.3293062747j)
1.93544,(-0.1739783883-0.329240799j),(-0.1739783883-0.329240799j)
1.93562,(-0.1739770472-0.3293611407j),(-0.1739770472-0.3293611407j)
1.9358,(-0.1740099192-0.3293241262j),(-0.1740099192-0.3293241262j)
1.93598,(-0.1741313487-0.3294270039j),(-0.1741313487-0.3294270039j)
1.93616,(-0.1740394235-0.3293744922j),(-0.1740394235-0.3293744922j)
1.93634,(-0.174165085-0.3292250931j),(-0.174165085-0.3292250931j)
1.93652,(-0.1740121096-0.3293094337j),(-0.1740121096-0.3293094337j)
1.9367,(-0.1739934683-0.3292649388j),(-0.1739934683-0.3292649388j)
1.93688,(-0.1740672141-0.3292085826j),(-0.1740672141-0.3292085826j)
1.93706,(-0.1741206646-0.3293010294j),(-0.1741206646-0.3293010294j)
1.93724,(-0.1741328239-0.3294367194j),(-0.1741328239-0.3294367194j)
1.93742,(-0.1740685105-0.3294629455j),(-0.1740685105-0.3294629455j)
1.9376,(-0.174240604-0.3293545544j),(-0.174240604-0.3293545544j)
1.93778,(-0.1741789728-0.3293159604j),(-0.1741789728-0.3293159604j)
1.93796,(-0.1742630154-0.3293631375j),(-0.1742630154-0.3293631375j)
1.93814,(-0.1742558479-0.3291718066j),(-0.1742558479-0.3291718066j)
1.93832,(-0.1742895842-0.3291502297j),(-0.1742895842-0.3291502297j)
1.9385,(-0.1742764711-0.3290821016j),(-0.1742764711-0.3290821016j)
1.93868,(-0.1743089259-0.3290755153j),(-0.1743089259-0.3290755153j)
1.93886,(-0.1742296815-0.3292096853j),(-0.1742296815-0.3292096853j)
1.93904,(-0.174294129-0.3292843997j),(-0.174294129-0.3292843997j)
1.93922,(-0.1742631644-0.3291996419j),(-0.1742631644-0.3291996419j)
1.9394,(-0.1742727757-0.3292987347j),(-0.1742727757-0.3292987347j)
1.93958,(-0.1743429303-0.329256326j),(-0.1743429303-0.329256326j)
1.93976,(-0.1742967665-0.3292217851j),(-0.1742967665-0.3292217851j)
1.93994,(-0.1742679626-0.3292416632j),(-0.1742679626-0.3292416632j)
1.94012,(-0.1743686348-0.3292828202j),(-0.1743686348-0.3292828202j)
1.9403,(-0.1744297445-0.3292186856j),(-0.1744297445-0.3292186856j)
1.94048,(-0.1744384319-0.3292615116j),(-0.1744384319-0.3292615116j)
1.94066,(-0.1745408475-0.3291671872j),(-0.1745408475-0.3291671872j)
1.94084,(-0.1746161729-0.3291142881j),(-0.1746161729-0.3291142881j)
1.94102,(-0.1745796949-0.3290821314j),(-0.1745796949-0.3290821314j)
1.9412,(-0.1746230423-0.3290535212j),(-0.1746230423-0.3290535212j)
1.94138,(-0.1745049953-0.3289646208j),(-0.1745049953-0.3289646208j)
1.94156,(-0.1744971871-0.3288783431j),(-0.1744971871-0.3288783431j)
1.94174,(-0.1744433045-0.328900069j),(-0.1744433045-0.328900069j)
1.94192,(-0.1745064408-0.3289577961j),(-0.1745064408-0.3289577961j)
1.9421,(-0.1745721102-0.3289892077j),(-0.1745721102-0.3289892077j)
1.94228,(-0.1745949239-0.3289830685j),(-0.1745949239-0.3289830685j)
1.94246,(-0.1745711118-0.3290620148j),(-0.1745711118-0.3290620148j)
1.94264,(-0.1747067571-0.3290306032j),(-0.1747067571-0.3290306032j)
1.94282,(-0.1747532785-0.3290832341j),(-0.1747532785-0.3290832341j)
1.943,(-0.1748428494-0.3291482627j),(-0.1748428494-0.3291482627j)
1.94318,(-0.1748556495-0.3290810883j),(-0.1748556495-0.3290810883j)
1.94336,(-0.1748186648-0.3291460276j),(-0.1748186648-0.3291460276j)
1.94354,(-0.1747614443-0.3291816413j),(-0.1747614443-0.3291816413j)
1.94372,(-0.17472893-0.3291239142j),(-0.17472893-0.3291239142j)
1.9439,(-0.1748004109-0.3291443586j),(-0.1748004109-0.3291443586j)
1.94408,(-0.1748175025-0.3290207684j),(-0.1748175025-0.3290207684j)
1.94426,(-0.1748804599-0.3290069401j),(-0.1748804599-0.3290069401j)
1.94444,(-0.1749409139-0.3290787935j),(-0.1749409139-0.3290787935j)
1.94462,(-0.1749696583-0.3290089965j),(-0.1749696583-0.3290089965j)
1.9448,(-0.175078854-0.3291732967j),(-0.175078854-0.3291732967j)
1.94498,(-0.1750884503-0.3292396367j),(-0.1750884503-0.3292396367j)
1.94516,(-0.1750971973-0.3290840089j),(-0.1750971973-0.3290840089j)
1.94534,(-0.1750985831-0.3290261328j),(-0.1750985831-0.3290261328j)
1.94552,(-0.1751167625-0.3290774822j),(-0.1751167625-0.3290774822j)
1.9457,(-0.1751686037-0.3290269971j),(-0.1751686037-0.3290269971j)
1.94588,(-0.1750928313-0.3289895952j),(-0.1750928313-0.3289895952j)
1.94606,(-0.1750938743-0.3290400505j),(-0.1750938743-0.3290400505j)
1.94624,(-0.1750015616-0.3290358186j),(-0.1750015616-0.3290358186j)
1.94642,(-0.1751654297-0.3290643096j),(-0.1751654297-0.3290643096j)
1.9466,(-0.1752629578-0.3290984333j),(-0.1752629578-0.3290984333j)
1.94678,(-0.1753461212-0.3291088939j),(-0.1753461212-0.3291088939j)
1.94696,(-0.1753625274-0.3291481435j),(-0.1753625274-0.3291481435j)
1.94714,(-0.1754103005-0.3291225433j),(-0.1754103005-0.3291225433j)
1.94732,(-0.1753475666-0.3291238248j),(-0.1753475666-0.3291238248j)
1.9475,(-0.1752901822-0.3291887939j),(-0.1752901822-0.3291887939j)
1.94768,(-0.1753558069-0.3291874528j),(-0.1753558069-0.3291874528j)
1.94786,(-0.1752566695-0.3291247189j),(-0.1752566695-0.3291247189j)
1.94804,(-0.1752234399-0.3291092217j),(-0.1752234399-0.3291092217j)
1.94822,(-0.1752934307-0.3291817904j),(-0.1752934307-0.3291817904j)
1.9484,(-0.1752883792-0.3291562796j),(-0.1752883792-0.3291562796j)
1.94858,(-0.1752934754-0.3291913867j),(-0.1752934754-0.3291913867j)
1.94876,(-0.1753780395-0.3292065561j),(-0.1753780395-0.3292065561j)
1.94894,(-0.1753668636-0.3292387724j),(-0.1753668636-0.3292387724j)
1.94912,(-0.1753999442-0.3292315602j),(-0.1753999442-0.3292315602j)
1.9493,(-0.1755624563-0.3292283118j),(-0.1755624563-0.3292283118j)
1.94948,(-0.1754819751-0.32922405j),(-0.1754819751-0.32922405j)
1.94966,(-0.1756208539-0.3291807175j),(-0.1756208539-0.3291807175j)
1.94984,(-0.1756339818-0.3292306662j),(-0.1756339818-0.3292306662j)
1.95002,(-0.17562069-0.3292424381j),(-0.17562069-0.3292424381j)
1.9502,(-0.1756495982-0.3292738795j),(-0.1756495982-0.3292738795j)
1.95038,(-0.1756752878-0.3291941285j),(-0.1756752878-0.3291941285j)
1.95056,(-0.1757429987-0.3292599618j),(-0.1757429987-0.3292599618j)
1.95074,(-0.1758693308-0.3293961585j),(-0.1758693308-0.3293961585j)
1.95092,(-0.1758125573-0.3293409944j),(-0.1758125573-0.3293409944j)
1.9511,(-0.1757942289-0.3293976188j),(-0.1757942289-0.3293976188j)
1.95128,(-0.1757427007-0.3294812739j),(-0.1757427007-0.3294812739j)
1.95146,(-0.1757290959-0.3294704556j),(-0.1757290959-0.3294704556j)
1.95164,(-0.1758476198-0.3294616342j),(-0.1758476198-0.3294616342j)
1.95182,(-0.1758539081-0.3295310438j),(-0.1758539081-0.3295310438j)
1.952,(-0.1758658737-0.329444021j),(-0.1758658737-0.329444021j)
1.95218,(-0.1758750677-0.3295869827j),(-0.1758750677-0.3295869827j)
1.95236,(-0.1758306772-0.3296066225j),(-0.1758306772-0.3296066225j)
1.95254,(-0.1759005636-0.3296938539j),(-0.1759005636-0.3296938539j)
1.95272,(-0.1759182066-0.3296288848j),(-0.1759182066-0.3296288848j)
1.9529,(-0.1759603918-0.3296095431j),(-0.1759603918-0.3296095431j)
1.95308,(-0.1759840697-0.3296420574j),(-0.1759840697-0.3296420574j)
1.95326,(-0.1760360897-0.3296664655j),(-0.1760360897-0.3296664655j)
1.95344,(-0.1760931611-0.3296451271j),(-0.1760931611-0.3296451271j)
1.95362,(-0.1760117561-0.3296481669j),(-0.1760117561-0.3296481669j)
1.9538,(-0.1760891378-0.3297463059j),(-0.1760891378-0.3297463059j)
1.95398,(-0.1761025339-0.3297748268j),(-0.1761025339-0.3297748268j)
1.95416,(-0.176097855-0.329798609j),(-0.176097855-0.329798609j)
1.95434,(-0.1761127114-0.329803437j),(-0.1761127114-0.329803437j)
1.95452,(-0.1762064546-0.329859525j),(-0.1762064546-0.329859525j)
1.9547,(-0.1761233509-0.3298686147j),(-0.1761233509-0.3298686147j)
1.95488,(-0.1763149649-0.3298592567j),(-0.1763149649-0.3298592567j)
1.95506,(-0.1763006002-0.3298383355j),(-0.1763006002-0.3298383355j)
1.95524,(-0.1763264388-0.3298606575j),(-0.1763264388-0.3298606575j)
1.95542,(-0.1763315052-0.3299917579j),(-0.1763315052-0.3299917579j)
1.9556,(-0.176300019-0.3298478127j),(-0.176300019-0.3298478127j)
1.95578,(-0.1763004959-0.3299782574j),(-0.1763004959-0.3299782574j)
1.95596,(-0.1764332652-0.3299414217j),(-0.1764332652-0.3299414217j)
1.95614,(-0.1763356775-0.3299524486j),(-0.1763356775-0.3299524486j)
1.95632,(-0.1764206588-0.3299569488j),(-0.1764206588-0.3299569488j)
1.9565,(-0.1764364988-0.3300433159j),(-0.1764364988-0.3300433159j)
1.95668,(-0.1765658855-0.3301106691j),(-0.1765658855-0.3301106691j)
1.95686,(-0.1765941381-0.3302373588j),(-0.1765941381-0.3302373588j)
1.95704,(-0.1766035557-0.3302508295j),(-0.1766035557-0.3302508295j)
1.95722,(-0.1766522676-0.3303447962j),(-0.1766522676-0.3303447962j)
1.9574,(-0.1766205728-0.3303282559j),(-0.1766205728-0.3303282559j)
1.95758,(-0.1765500754-0.3303594887j),(-0.1765500754-0.3303594887j)
1.95776,(-0.176468581-0.330327481j),(-0.176468581-0.330327481j)
1.95794,(-0.1765232682-0.3304370344j),(-0.1765232682-0.3304370344j)
1.95812,(-0.1766125858-0.330295682j),(-0.1766125858-0.330295682j)
1.9583,(-0.1767029613-0.3303757906j),(-0.1767029613-0.3303757906j)
1.95848,(-0.1767860502-0.3304270506j),(-0.1767860502-0.3304270506j)
1.95866,(-0.1767197698-0.3304573894j),(-0.1767197698-0.3304573894j)
1.95884,(-0.1768522114-0.3305253983j),(-0.1768522114-0.3305253983j)
1.95902,(-0.1768942624-0.3305328488j),(-0.1768942624-0.3305328488j)
1.9592,(-0.1768391132-0.330516547j),(-0.1768391132-0.330516547j)
1.95938,(-0.1768614948-0.3306191564j),(-0.1768614948-0.3306191564j)
1.95956,(-0.176787138-0.3305930495j),(-0.176787138-0.3305930495j)
1.95974,(-0.1769433618-0.3306049705j),(-0.1769433618-0.3306049705j)
1.95992,(-0.1769047827-0.3306422234j),(-0.1769047827-0.3306422234j)
1.9601,(-0.1770475656-0.3306085765j),(-0.1770475656-0.3306085765j)
1.96028,(-0.177023828-0.3306504488j),(-0.177023828-0.3306504488j)
1.96046,(-0.1769347489-0.3307101429j),(-0.1769347489-0.3307101429j)
1.96064,(-0.1769560426-0.3307452202j),(-0.1769560426-0.3307452202j)
1.96082,(-0.1770442575-0.3308388293j),(-0.1770442575-0.3308388293j)
1.961,(-0.1770417094-0.3308316469j),(-0.1770417094-0.3308316469j)
1.96118,(-0.1770632863-0.3308705986j),(-0.1770632863-0.3308705986j)
1.96136,(-0.1770813763-0.330891341j),(-0.1770813763-0.330891341j)
1.96154,(-0.1770915836-0.3310107887j),(-0.1770915836-0.3310107887j)
1.96172,(-0.1771838814-0.3309765458j),(-0.1771838814-0.3309765458j)
