Frequency,S11,S21
1.6492800000000001e-09,(-0.1530270129-0.3175069094j),(-0.1530270129-0.3175069094j)
1.64992e-09,(-0.1533589065-0.3174036741j),(-0.1533589065-0.3174036741j)
1.65056e-09,(-0.1534088403-0.3175494373j),(-0.1534088403-0.3175494373j)
1.6512e-09,(-0.1534361988-0.3177880645j),(-0.1534361988-0.3177880645j)
1.65184e-09,(-0.1534303129-0.3175100982j),(-0.1534303129-0.3175100982j)
1.6524799999999999e-09,(-0.1535050422-0.3178401589j),(-0.1535050422-0.3178401589j)
1.65312e-09,(-0.1535992473-0.3179357648j),(-0.1535992473-0.3179357648j)
1.6537599999999999e-09,(-0.1537526399-0.3178170919j),(-0.1537526399-0.3178170919j)
1.6544e-09,(-0.1540126503-0.3179705143j),(-0.1540126503-0.3179705143j)
1.6550400000000001e-09,(-0.153954953-0.3180726767j),(-0.153954953-0.3180726767j)
1.65568e-09,(-0.1538669169-0.3181835413j),(-0.1538669169-0.3181835413j)
1.65632e-09,(-0.1539396793-0.3182831705j),(-0.1539396793-0.3182831705j)
1.65696e-09,(-0.154063493-0.3184397519j),(-0.154063493-0.3184397519j)
1.6576e-09,(-0.1540580243-0.3185256124j),(-0.1540580243-0.3185256124j)
1.6582399999999998e-09,(-0.1540856957-0.3184139431j),(-0.1540856957-0.3184139431j)
1.65888e-09,(-0.1540881246-0.3186104j),(-0.1540881246-0.3186104j)
1.65952e-09,(-0.1541412622-0.3186894655j),(-0.1541412622-0.3186894655j)
1.66016e-09,(-0.1541242898-0.3187009394j),(-0.1541242898-0.3187009394j)
1.6608e-09,(-0.1541958153-0.3187458813j),(-0.1541958153-0.3187458813j)
1.66144e-09,(-0.154401347-0.3188363314j),(-0.154401347-0.3188363314j)
1.66208e-09,(-0.1541914642-0.3188367486j),(-0.1541914642-0.3188367486j)
1.66272e-09,(-0.1542634219-0.3189921379j),(-0.1542634219-0.3189921379j)
1.66336e-09,(-0.154293865-0.319086194j),(-0.154293865-0.319086194j)
1.6639999999999998e-09,(-0.1542898118-0.3190274835j),(-0.1542898118-0.3190274835j)
1.66464e-09,(-0.1546992213-0.3190758526j),(-0.1546992213-0.3190758526j)
1.66528e-09,(-0.1543913484-0.3191409111j),(-0.1543913484-0.3191409111j)
1.66592e-09,(-0.154522419-0.3191938102j),(-0.154522419-0.3191938102j)
1.66656e-09,(-0.1546371579-0.319078505j),(-0.1546371579-0.319078505j)
1.6672e-09,(-0.1546829939-0.3190905154j),(-0.1546829939-0.3190905154j)
1.66784e-09,(-0.1549016386-0.3192400336j),(-0.1549016386-0.3192400336j)
1.66848e-09,(-0.1548452526-0.3193542063j),(-0.1548452526-0.3193542063j)
1.66912e-09,(-0.1549153626-0.3192355335j),(-0.1549153626-0.3192355335j)
1.6697599999999998e-09,(-0.1551805884-0.319388479j),(-0.1551805884-0.319388479j)
1.6704000000000001e-09,(-0.1550403684-0.3194206655j),(-0.1550403684-0.3194206655j)
1.67104e-09,(-0.155218184-0.3194622695j),(-0.155218184-0.3194622695j)
1.67168e-09,(-0.1552243829-0.3193804026j),(-0.1552243829-0.3193804026j)
1.67232e-09,(-0.1553667039-0.3194923997j),(-0.1553667039-0.3194923997j)
1.67296e-09,(-0.1555507928-0.3194404244j),(-0.1555507928-0.3194404244j)
1.6735999999999999e-09,(-0.155530706-0.3195941746j),(-0.155530706-0.3195941746j)
1.67424e-09,(-0.1555351466-0.3194650114j),(-0.1555351466-0.3194650114j)
1.67488e-09,(-0.1557649672-0.3195722997j),(-0.1557649672-0.3195722997j)
1.6755199999999998e-09,(-0.1558729708-0.3197886646j),(-0.1558729708-0.3197886646j)
1.6761600000000001e-09,(-0.1562003642-0.3194946945j),(-0.1562003642-0.3194946945j)
